Time_ms,Distance_mm,VA0_V,VA1_V,VA2_V
8,0,2.869,2.717,2.634
9,0,2.502,2.493,2.488
11,0,2.498,2.493,2.488
12,0,2.502,2.493,2.488
18,0,2.502,2.493,2.493
20,0,2.498,2.498,2.488
21,0,2.502,2.498,2.488
23,0,2.502,2.498,2.488
24,0,2.502,2.498,2.488
26,0,2.502,2.498,2.488
27,0,2.502,2.493,2.488
29,0,2.498,2.498,2.488
30,0,2.502,2.498,2.488
32,0,2.502,2.493,2.488
33,0,2.502,2.498,2.483
35,0,2.502,2.498,2.488
36,0,2.498,2.493,2.488
41,49,2.502,2.493,2.493
43,49,2.502,2.498,2.488
44,49,2.502,2.493,2.488
48,49,2.502,2.493,2.488
50,49,2.498,2.498,2.488
52,49,2.502,2.498,2.488
53,49,2.502,2.493,2.488
55,49,2.502,2.498,2.488
56,49,2.498,2.498,2.488
59,49,2.502,2.498,2.488
64,50,2.502,2.493,2.493
65,50,2.498,2.498,2.488
67,50,2.502,2.498,2.488
68,50,2.502,2.493,2.488
70,50,2.502,2.493,2.488
71,50,2.498,2.498,2.488
73,50,2.502,2.498,2.488
74,50,2.502,2.493,2.488
76,50,2.502,2.493,2.488
77,50,2.502,2.498,2.488
79,50,2.502,2.493,2.488
80,50,2.502,2.498,2.488
86,56,2.502,2.498,2.488
87,56,2.502,2.493,2.488
91,56,2.498,2.493,2.488
93,56,2.502,2.493,2.488
94,56,2.502,2.493,2.488
96,56,2.498,2.498,2.488
98,56,2.498,2.498,2.488
99,56,2.502,2.498,2.488
102,56,2.502,2.493,2.488
103,56,2.502,2.498,2.488
108,54,2.502,2.498,2.493
110,54,2.502,2.493,2.488
111,54,2.498,2.498,2.488
113,54,2.502,2.493,2.488
115,54,2.498,2.498,2.488
116,54,2.502,2.493,2.488
118,54,2.502,2.498,2.488
119,54,2.498,2.498,2.488
121,54,2.502,2.498,2.488
122,54,2.502,2.498,2.488
124,54,2.502,2.498,2.488
125,54,2.502,2.493,2.488
133,55,2.498,2.498,2.488
135,55,2.502,2.498,2.488
137,55,2.502,2.498,2.488
138,55,2.502,2.493,2.488
140,55,2.502,2.498,2.488
141,55,2.502,2.498,2.488
144,55,2.502,2.493,2.488
145,55,2.498,2.498,2.488
147,55,2.502,2.498,2.488
148,55,2.502,2.493,2.488
154,55,2.502,2.498,2.483
155,55,2.502,2.493,2.488
157,55,2.498,2.498,2.488
158,55,2.502,2.498,2.488
160,55,2.502,2.493,2.488
161,55,2.502,2.498,2.488
163,55,2.502,2.498,2.488
165,55,2.498,2.498,2.488
166,55,2.498,2.498,2.488
170,55,2.498,2.493,2.488
176,53,2.502,2.498,2.488
177,53,2.502,2.498,2.488
179,53,2.502,2.498,2.488
180,53,2.502,2.493,2.493
182,53,2.502,2.493,2.488
183,53,2.498,2.498,2.488
186,53,2.502,2.498,2.493
188,53,2.502,2.498,2.488
189,53,2.502,2.493,2.488
191,53,2.502,2.498,2.488
192,53,2.498,2.498,2.488
194,53,2.502,2.493,2.488
199,53,2.502,2.493,2.493
201,53,2.498,2.498,2.488
202,53,2.498,2.498,2.488
204,53,2.502,2.498,2.488
205,53,2.502,2.498,2.488
207,53,2.498,2.498,2.488
208,53,2.498,2.498,2.488
224,53,2.502,2.498,2.488
229,53,2.502,2.493,2.488
231,53,2.502,2.493,2.483
232,53,2.502,2.493,2.483
234,53,2.502,2.493,2.488
235,53,2.502,2.493,2.488
237,53,2.502,2.493,2.488
239,53,2.502,2.493,2.488
244,55,2.507,2.498,2.493
245,55,2.498,2.498,2.488
247,55,2.498,2.498,2.488
248,55,2.502,2.493,2.488
250,55,2.502,2.488,2.488
252,55,2.502,2.493,2.488
253,55,2.502,2.493,2.488
255,55,2.502,2.493,2.483
256,55,2.502,2.498,2.483
258,55,2.502,2.498,2.483
259,55,2.498,2.498,2.488
261,55,2.502,2.498,2.488
269,53,2.502,2.498,2.488
270,53,2.502,2.493,2.488
273,53,2.502,2.493,2.488
274,53,2.498,2.498,2.488
276,53,2.502,2.493,2.488
278,53,2.502,2.493,2.488
279,53,2.502,2.493,2.488
281,53,2.502,2.498,2.488
282,53,2.502,2.498,2.488
284,53,2.498,2.498,2.488
289,53,2.502,2.498,2.488
291,53,2.498,2.493,2.488
292,53,2.502,2.493,2.488
294,53,2.502,2.493,2.488
295,53,2.498,2.493,2.488
297,53,2.502,2.498,2.488
298,53,2.502,2.498,2.488
300,53,2.502,2.493,2.488
302,53,2.502,2.498,2.488
306,53,2.502,2.493,2.488
311,54,2.502,2.498,2.488
314,54,2.498,2.493,2.488
315,54,2.502,2.493,2.488
317,54,2.502,2.498,2.488
318,54,2.498,2.498,2.488
320,54,2.502,2.493,2.488
321,54,2.502,2.498,2.493
323,54,2.502,2.493,2.488
324,54,2.502,2.498,2.488
326,54,2.502,2.498,2.488
328,54,2.502,2.493,2.488
329,54,2.502,2.498,2.488
334,52,2.502,2.493,2.488
336,52,2.502,2.498,2.488
337,52,2.502,2.498,2.488
339,52,2.498,2.498,2.488
341,52,2.502,2.498,2.488
342,52,2.502,2.498,2.488
344,52,2.498,2.498,2.488
348,52,2.502,2.493,2.488
349,52,2.502,2.498,2.488
351,52,2.498,2.493,2.488
357,53,2.502,2.498,2.488
359,53,2.502,2.493,2.488
360,53,2.502,2.493,2.488
362,53,2.502,2.498,2.488
364,53,2.502,2.493,2.488
365,53,2.498,2.498,2.488
367,53,2.502,2.498,2.488
368,53,2.498,2.498,2.488
370,53,2.502,2.493,2.488
371,53,2.498,2.498,2.488
373,53,2.502,2.498,2.483
374,53,2.498,2.493,2.488
380,51,2.498,2.498,2.488
381,51,2.502,2.498,2.488
383,51,2.502,2.498,2.488
384,51,2.498,2.498,2.488
386,51,,2.498,2.488
393,51,2.502,2.493,2.488
394,51,2.502,2.493,2.488
396,51,2.502,2.493,2.488
402,56,2.507,2.498,2.488
404,56,2.502,2.498,2.488
405,56,2.502,2.498,2.488
407,56,2.502,2.493,2.488
408,56,2.498,2.498,2.488
410,56,2.502,2.498,2.488
411,56,2.498,2.498,2.488
413,56,2.502,2.498,2.488
414,56,2.498,2.493,2.488
416,56,2.502,2.493,2.488
418,56,2.502,2.493,2.488
419,56,2.498,2.498,2.488
424,55,2.507,2.498,2.493
426,55,2.498,2.498,2.488
428,55,2.502,2.498,2.488
429,55,2.498,2.493,2.488
431,55,2.502,2.498,2.488
435,55,2.498,2.498,2.488
449,50,2.502,2.493,2.488
453,50,2.502,2.493,2.488
454,50,2.498,2.493,2.488
456,50,2.498,2.498,2.488
458,50,2.498,2.498,2.488
459,50,2.502,2.498,2.488
461,50,2.502,2.498,2.488
462,50,2.502,2.498,2.488
464,50,2.498,2.493,2.488
469,53,2.502,2.493,2.488
471,53,2.498,2.493,2.488
472,53,2.502,2.493,2.488
474,53,2.502,2.493,2.488
475,53,2.498,2.493,2.488
477,53,2.498,2.498,2.488
478,53,2.502,2.498,2.488
480,53,2.498,2.498,2.488
482,53,2.498,2.498,2.488
487,53,2.502,2.493,2.488
492,55,2.502,2.493,2.488
494,55,2.498,2.498,2.488
495,55,2.502,2.498,2.488
497,55,2.502,2.493,2.488
498,55,2.502,2.498,2.488
500,55,2.498,2.498,2.488
501,55,2.502,2.493,2.488
503,55,2.502,2.493,2.488
505,55,2.502,2.498,2.488
506,55,2.502,2.498,2.488
508,55,2.502,2.498,2.488
509,55,2.502,2.493,2.488
514,52,2.498,2.498,2.488
516,52,2.502,2.498,2.488
518,52,2.502,2.493,2.488
519,52,2.502,2.493,2.488
521,52,2.498,2.498,2.488
522,52,2.502,2.493,2.488
524,52,2.502,2.498,2.488
529,52,2.502,2.498,2.488
531,52,2.498,2.498,2.488
532,52,2.498,2.493,2.488
537,49,2.502,2.498,2.488
539,49,2.498,2.498,2.488
541,49,2.502,2.498,2.488
542,49,2.502,2.498,2.488
544,49,2.502,2.493,2.488
545,49,2.502,2.498,2.488
547,49,2.498,2.498,2.488
548,49,2.502,2.498,2.488
550,49,2.502,2.498,2.488
551,49,2.502,2.493,2.488
553,49,2.502,2.493,2.488
554,49,2.498,2.498,2.488
560,52,2.502,2.498,2.493
561,52,2.502,2.493,2.488
563,52,2.502,2.498,2.488
564,52,2.502,2.498,2.488
566,52,2.502,2.493,2.488
571,52,2.498,2.498,2.488
573,52,2.502,2.493,2.488
574,52,2.502,2.493,2.488
576,52,2.498,2.493,2.488
577,52,2.502,2.493,2.488
583,52,2.502,2.498,2.493
584,52,2.502,2.493,2.488
586,52,2.502,2.498,2.488
587,52,2.502,2.498,2.488
589,52,2.498,2.498,2.488
590,52,2.502,2.493,2.488
592,52,2.502,2.498,2.488
594,52,2.502,2.493,2.488
595,52,2.502,2.493,2.488
597,52,2.498,2.498,2.488
598,52,2.502,2.493,2.488
600,52,2.502,2.493,2.488
605,55,2.502,2.498,2.488
607,55,2.498,2.498,2.488
611,55,2.502,2.493,2.488
613,55,2.502,2.493,2.483
615,55,2.502,2.493,2.488
616,55,2.498,2.493,2.488
618,55,2.502,2.498,2.488
620,55,2.498,2.498,2.488
621,55,2.502,2.498,2.488
623,55,2.498,2.498,2.488
628,53,2.502,2.498,2.488
630,53,2.502,2.498,2.488
631,53,2.502,2.493,2.488
633,53,2.502,2.498,2.488
634,53,2.502,2.498,2.488
636,53,2.502,2.498,2.488
637,53,2.502,2.493,2.493
639,53,2.502,2.498,2.488
640,53,2.502,2.498,2.488
642,53,2.502,2.493,2.488
643,53,2.502,2.498,2.488
645,53,2.502,2.493,2.488
653,53,2.502,2.498,2.488
656,53,2.502,2.498,2.488
657,53,2.498,2.493,2.488
666,53,2.502,2.498,2.488
674,54,2.502,2.498,2.488
676,54,2.498,2.493,2.488
677,54,2.498,2.498,2.488
679,54,2.502,2.493,2.488
680,54,2.498,2.498,2.488
682,54,2.502,2.498,2.488
683,54,2.502,2.493,2.488
685,54,2.502,2.493,2.488
687,54,2.498,2.498,2.488
688,54,2.498,2.498,2.488
690,54,2.498,2.498,2.488
695,51,2.502,2.498,2.488
696,51,2.502,2.493,2.488
699,51,2.498,2.498,2.488
701,51,2.498,2.498,2.488
702,51,2.502,2.498,2.488
718,49,2.502,2.498,2.493
720,49,2.502,2.498,2.488
721,49,2.498,2.498,2.488
723,49,2.502,2.493,2.488
724,49,2.502,2.498,2.488
726,49,2.502,2.498,2.488
727,49,2.502,2.493,2.488
729,49,2.502,2.498,2.488
730,49,2.498,2.498,2.488
732,49,2.502,2.498,2.488
734,49,2.498,2.498,2.488
735,49,2.498,2.493,2.488
741,54,2.502,2.493,2.493
743,54,2.498,2.498,2.488
745,54,2.502,2.498,2.488
746,54,2.498,2.498,2.488
748,54,2.502,2.498,2.488
749,54,2.498,2.498,2.488
751,54,2.502,2.493,2.488
752,54,2.498,2.498,2.488
757,54,2.502,2.493,2.488
758,54,2.502,2.498,2.488
763,51,2.502,2.498,2.493
765,51,2.498,2.498,2.488
766,51,2.502,2.498,2.488
768,51,2.502,2.498,2.488
770,51,2.502,2.493,2.488
771,51,2.498,2.498,2.488
773,51,2.502,2.498,2.488
774,51,2.502,2.493,2.488
776,51,2.502,2.493,2.488
777,51,2.498,2.498,2.488
779,51,2.498,2.498,2.488
780,51,2.502,2.493,2.488
787,55,2.502,2.498,2.488
788,55,2.498,2.498,2.488
790,55,2.502,2.493,2.488
791,55,2.502,2.498,2.488
793,55,2.502,2.493,2.488
797,55,2.502,2.498,2.488
799,55,2.502,2.498,2.488
800,55,2.502,2.498,2.488
802,55,2.498,2.498,2.488
803,55,2.502,2.498,2.488
809,53,2.498,2.498,2.493
810,53,2.502,2.498,2.488
812,53,2.502,2.498,2.488
813,53,2.502,2.498,2.488
815,53,2.502,2.493,2.488
816,53,2.502,2.493,2.488
818,53,2.502,2.498,2.488
820,53,2.502,2.493,2.488
821,53,2.498,2.498,2.488
823,53,2.502,2.498,2.488
824,53,2.498,2.498,2.488
827,53,2.502,2.498,2.488
832,52,2.502,2.498,2.488
834,52,2.502,2.493,2.488
835,52,2.502,2.493,2.488
839,52,2.502,2.498,2.488
841,52,2.502,2.498,2.488
842,52,2.502,2.498,2.488
844,52,2.502,2.498,2.488
846,52,2.502,2.498,2.488
847,52,2.498,2.498,2.488
849,52,2.502,2.493,2.488
854,51,2.502,2.498,2.488
855,51,2.502,2.493,2.488
857,51,2.498,2.498,2.488
859,51,2.502,2.498,2.488
860,51,2.502,2.498,2.488
862,51,2.502,2.498,2.488
863,51,2.502,2.493,2.493
865,51,2.502,2.498,2.488
866,51,2.502,2.498,2.488
869,51,2.502,2.493,2.488
870,51,2.502,2.493,2.488
872,51,2.502,2.493,2.488
877,55,2.502,2.498,2.493
882,55,2.502,2.493,2.488
883,55,2.502,2.498,2.488
885,55,2.502,2.498,2.488
886,55,2.502,2.498,2.488
899,53,2.502,2.498,2.493
903,53,2.502,2.498,2.488
905,53,2.498,2.498,2.493
906,53,2.502,2.493,2.488
908,53,2.498,2.498,2.488
909,53,2.502,2.498,2.488
912,53,2.502,2.498,2.483
914,53,2.502,2.493,2.488
915,53,2.502,2.493,2.488
917,53,2.502,2.493,2.488
922,50,2.507,2.498,2.488
923,50,2.502,2.498,2.488
925,50,2.498,2.498,2.488
927,50,2.498,2.498,2.488
928,50,2.502,2.498,2.488
932,50,2.502,2.493,2.488
934,50,2.502,2.493,2.488
935,50,2.502,2.498,2.488
937,50,2.502,2.498,2.493
939,50,2.498,2.498,2.488
944,54,2.507,2.498,2.493
945,54,2.498,2.498,2.493
947,54,2.502,2.498,2.488
948,54,2.502,2.498,2.488
950,54,2.502,2.493,2.488
952,54,2.502,2.498,2.488
954,54,2.502,2.498,2.488
956,54,2.498,2.498,2.488
957,54,2.502,2.498,2.488
959,54,2.502,2.498,2.488
960,54,2.498,2.498,2.488
962,54,2.502,2.498,2.488
967,56,2.507,2.498,2.488
969,56,2.502,2.493,2.488
970,56,2.502,2.493,2.488
975,56,2.502,2.493,2.488
976,56,2.502,2.498,2.488
978,56,2.502,2.493,2.488
979,56,2.502,2.498,2.488
981,56,2.502,2.493,2.493
982,56,2.502,2.498,2.493
984,56,2.502,2.498,2.488
989,51,2.507,2.498,2.493
991,51,2.502,2.493,2.488
992,51,2.502,2.498,2.488
994,51,2.502,2.493,2.488
995,51,2.502,2.493,2.488
998,51,2.502,2.498,2.488
999,51,2.498,2.498,2.493
1001,51,2.502,2.498,2.488
1003,51,2.502,2.498,2.493
1004,51,2.502,2.498,2.488
1006,51,2.498,2.498,2.488
1007,51,2.502,2.493,2.488
1015,49,2.502,2.498,2.488
1017,49,2.502,2.498,2.488
1019,49,2.502,2.498,2.488
1020,49,2.502,2.498,2.488
1022,49,2.502,2.498,2.493
1023,49,2.502,2.498,2.493
1025,49,2.502,2.493,2.488
1027,49,2.498,2.498,2.488
1028,49,2.502,2.498,2.488
1030,49,2.502,2.498,2.488
1035,55,2.502,2.498,2.488
1037,55,2.502,2.498,2.488
1038,55,2.502,2.498,2.488
1041,55,2.502,2.498,2.493
1042,55,2.498,2.498,2.493
1044,55,2.502,2.493,2.488
1046,55,2.502,2.493,2.488
1047,55,2.502,2.498,2.488
1049,55,2.502,2.498,2.488
1053,55,2.498,2.493,2.488
1058,53,2.502,2.498,2.493
1060,53,2.502,2.498,2.493
1061,53,2.498,2.498,2.493
1063,53,2.498,2.498,2.493
1065,53,2.502,2.498,2.488
1066,53,2.502,2.498,2.488
1068,53,2.502,2.498,2.488
1069,53,2.498,2.498,2.488
1071,53,2.502,2.493,2.488
1073,53,2.502,2.498,2.488
1074,53,2.502,2.498,2.488
1080,52,2.507,2.498,2.493
1082,52,2.502,2.498,2.493
1084,52,2.502,2.498,2.488
1085,52,2.502,2.498,2.488
1087,52,2.498,2.498,2.488
1088,52,2.502,2.493,2.488
1090,52,2.502,2.498,2.488
1094,52,2.498,2.498,2.488
1096,52,2.502,2.493,2.488
1098,52,2.502,2.498,2.488
1103,51,2.502,2.498,2.493
1104,51,2.502,2.493,2.488
1106,51,2.502,2.493,2.488
1108,51,2.502,2.493,2.488
1109,51,2.502,2.498,2.488
1119,51,2.502,2.493,2.488
1127,54,2.507,2.498,2.493
1129,54,2.502,2.498,2.488
1130,54,2.498,2.498,2.488
1132,54,2.502,2.493,2.488
1134,54,2.502,2.493,2.488
1135,54,2.498,2.498,2.488
1137,54,2.502,2.498,2.488
1138,54,2.498,2.498,2.493
1140,54,2.502,2.498,2.493
1142,54,2.502,2.493,2.488
1150,52,2.502,2.498,2.488
1151,52,2.498,2.488,2.483
1153,52,2.507,2.502,2.498
1154,52,2.498,2.498,2.488
1156,52,2.502,2.493,2.488
1158,52,2.502,2.498,2.493
1159,52,2.502,2.493,2.493
1161,52,2.498,2.498,2.493
1162,52,2.498,2.498,2.493
1164,52,2.502,2.493,2.488
1170,54,2.502,2.498,2.493
1172,54,2.502,2.498,2.488
1173,54,2.502,2.493,2.488
1175,54,2.502,2.498,2.488
1177,54,2.498,2.498,2.488
1178,54,2.502,2.498,2.493
1180,54,2.498,2.498,2.488
1181,54,2.502,2.493,2.488
1183,54,2.502,2.498,2.488
1187,54,2.502,2.498,2.488
1193,53,2.502,2.493,2.488
1194,53,2.502,2.498,2.488
1196,53,2.502,2.498,2.488
1197,53,2.502,2.498,2.488
1199,53,2.502,2.498,2.493
1200,53,2.502,2.498,2.488
1202,53,2.502,2.493,2.488
1204,53,2.498,2.498,2.493
1205,53,2.498,2.498,2.488
1207,53,2.502,2.498,2.488
1208,53,2.502,2.498,2.488
1211,53,2.502,2.493,2.488
1216,53,2.502,2.498,2.493
1218,53,2.498,2.498,2.488
1220,53,2.498,2.498,2.493
1221,53,2.502,2.493,2.488
1223,53,2.502,2.498,2.488
1224,53,2.502,2.498,2.488
1229,53,2.498,2.498,2.488
1230,53,2.498,2.498,2.488
1232,53,2.502,2.493,2.488
1233,53,2.502,2.493,2.488
1239,50,2.502,2.498,2.488
1240,50,2.502,2.498,2.488
1242,50,2.502,2.498,2.493
1243,50,2.502,2.493,2.493
1245,50,2.502,2.493,2.488
1247,50,2.502,2.498,2.488
1248,50,2.502,2.498,2.488
1250,50,2.502,2.498,2.488
1251,50,2.498,2.498,2.488
1254,50,2.502,2.493,2.488
1256,50,2.498,2.498,2.488
1261,54,2.502,2.493,2.488
1262,54,2.502,2.498,2.488
1264,54,2.502,2.498,2.488
1266,54,2.502,2.498,2.488
1270,54,2.502,2.498,2.488
1272,54,2.502,2.498,2.488
1273,54,2.502,2.498,2.488
1275,54,2.502,2.498,2.488
1276,54,2.502,2.493,2.488
1278,54,2.498,2.498,2.488
1283,53,2.502,2.498,2.493
1285,53,2.502,2.493,2.493
1286,53,2.502,2.498,2.488
1288,53,2.502,2.498,2.488
1290,53,2.502,2.498,2.488
1291,53,2.502,2.498,2.488
1293,53,2.502,2.498,2.488
1294,53,2.502,2.498,2.488
1297,53,2.498,2.498,2.488
1299,53,2.502,2.493,2.488
1300,53,2.502,2.498,2.488
1302,53,2.502,2.493,2.483
1307,54,2.502,2.498,2.493
1311,54,2.502,2.493,2.488
1313,54,2.502,2.493,2.488
1314,54,2.502,2.498,2.488
1316,54,2.498,2.498,2.488
1318,54,2.502,2.498,2.488
1319,54,2.502,2.498,2.488
1321,54,2.502,2.498,2.488
1322,54,2.502,2.498,2.488
1328,53,2.498,2.498,2.488
1329,53,2.502,2.493,2.493
1331,53,2.502,2.498,2.488
1333,53,2.502,2.498,2.493
1334,53,2.502,2.498,2.483
1344,53,2.498,2.493,2.488
1352,53,2.502,2.498,2.488
1354,53,2.502,2.498,2.493
1355,53,2.498,2.498,2.488
1357,53,2.502,2.498,2.488
1359,53,2.498,2.493,2.488
1363,53,2.502,2.498,2.488
1364,53,2.498,2.493,2.488
1366,53,2.502,2.498,2.488
1368,53,2.498,2.493,2.488
1373,53,2.502,2.498,2.493
1375,53,2.502,2.498,2.493
1376,53,2.502,2.493,2.488
1378,53,2.498,2.498,2.493
1379,53,2.498,2.498,2.488
1382,53,2.498,2.498,2.488
1384,53,2.502,2.493,2.488
1385,53,2.498,2.498,2.488
1387,53,2.498,2.498,2.493
1388,53,2.502,2.493,2.493
1390,53,2.493,2.493,2.483
1391,53,2.507,2.498,2.493
1397,50,2.498,2.493,2.488
1398,50,2.507,2.502,2.493
1400,50,2.493,2.483,2.483
1412,50,2.498,2.488,2.488
1414,50,2.502,2.498,2.488
1419,54,2.502,2.498,2.493
1421,54,2.502,2.493,2.493
1422,54,2.498,2.498,2.493
1425,54,2.502,2.493,2.488
1426,54,2.502,2.498,2.493
1428,54,2.502,2.498,2.488
1430,54,2.502,2.498,2.488
1431,54,2.502,2.493,2.488
1433,54,2.502,2.493,2.488
1434,54,2.498,2.498,2.488
1436,54,2.502,2.498,2.488
1441,51,2.507,2.498,2.493
1443,51,2.502,2.498,2.488
1444,51,2.502,2.498,2.488
1446,51,2.502,2.498,2.488
1448,51,2.502,2.498,2.488
1449,51,2.502,2.493,2.488
1454,51,2.502,2.498,2.488
1455,51,2.498,2.498,2.488
1457,51,2.502,2.493,2.493
1458,51,2.502,2.498,2.493
1464,51,2.507,2.493,2.493
1466,51,2.502,2.493,2.493
1468,51,2.498,2.498,2.493
1469,51,2.502,2.493,2.488
1471,51,2.502,2.498,2.483
1473,51,2.502,2.498,2.493
1474,51,2.502,2.498,2.493
1476,51,2.498,2.488,2.488
1477,51,2.498,2.498,2.493
1479,51,2.502,2.493,2.493
1481,51,2.502,2.493,2.488
1482,51,2.502,2.498,2.493
1487,52,2.502,2.493,2.488
1489,52,2.502,2.493,2.493
1491,52,2.498,2.498,2.488
1495,52,2.502,2.498,2.483
1496,52,2.502,2.493,2.488
1498,52,2.502,2.493,2.493
1500,52,2.502,2.493,2.493
1501,52,2.502,2.498,2.488
1503,52,2.498,2.498,2.493
1504,52,2.498,2.488,2.488
1511,52,2.502,2.498,2.493
1512,52,2.502,2.498,2.488
1514,52,2.502,2.493,2.493
1516,52,2.502,2.498,2.488
1517,52,2.502,2.498,2.488
1519,52,2.498,2.498,2.493
1520,52,2.502,2.498,2.488
1522,52,2.502,2.498,2.488
1523,52,2.502,2.493,2.488
1525,52,2.502,2.498,2.493
1527,52,2.502,2.498,2.488
1532,53,2.498,2.498,2.493
1536,53,2.502,2.498,2.488
1538,53,2.498,2.498,2.493
1539,53,2.502,2.493,2.493
1541,53,2.502,2.498,2.488
1543,53,2.498,2.498,2.493
1544,53,2.502,2.493,2.488
1546,53,2.502,2.493,2.493
1547,53,2.502,2.498,2.488
1549,53,2.498,2.498,2.488
1555,53,2.507,2.498,2.493
1557,53,2.498,2.498,2.488
1559,53,2.502,2.498,2.488
1560,53,2.502,2.493,2.488
1562,53,2.502,2.498,2.493
1563,53,2.502,2.498,2.493
1565,53,2.502,2.498,2.488
1566,53,2.498,2.498,2.493
1568,53,2.502,2.498,2.488
1581,56,2.502,2.493,2.493
1588,56,2.502,2.493,2.488
1589,56,2.498,2.498,2.488
1591,56,2.498,2.498,2.488
1594,56,2.502,2.493,2.488
1595,56,2.502,2.493,2.488
1600,58,2.507,2.498,2.493
1602,58,2.502,2.498,2.493
1604,58,2.502,2.498,2.493
1605,58,2.502,2.493,2.488
1607,58,2.498,2.498,2.488
1608,58,2.502,2.498,2.488
1610,58,2.498,2.493,2.488
1612,58,2.502,2.498,2.488
1613,58,2.502,2.498,2.488
1615,58,2.502,2.493,2.488
1616,58,2.502,2.493,2.488
1622,52,2.502,2.493,2.493
1623,52,2.502,2.498,2.493
1625,52,2.502,2.493,2.488
1629,52,2.502,2.498,2.488
1631,52,2.498,2.498,2.488
1632,52,2.498,2.498,2.488
1634,52,2.498,2.493,2.483
1635,52,2.488,2.478,2.478
1638,52,2.488,2.483,2.473
1640,52,2.483,2.478,2.468
1645,55,2.473,2.463,2.458
1647,55,2.424,2.419,2.410
1648,55,2.444,2.439,2.429
1650,55,2.454,2.449,2.439
1651,55,2.454,2.444,2.439
1653,55,2.454,2.444,2.439
1654,55,2.454,2.444,2.439
1656,55,2.449,2.449,2.439
1658,55,2.454,2.449,2.439
1659,55,2.449,2.444,2.439
1661,55,2.449,2.449,2.439
1662,55,2.449,2.439,2.439
1670,53,2.483,2.473,2.468
1672,53,2.468,2.463,2.454
1674,53,2.488,2.483,2.473
1675,53,2.458,2.454,2.444
1677,53,2.454,2.444,2.439
1678,53,2.493,2.493,2.488
1681,53,2.502,2.493,2.488
1683,53,2.502,2.498,2.488
1684,53,2.502,2.498,2.488
1686,53,2.502,2.498,2.488
1691,53,2.502,2.493,2.483
1693,53,2.498,2.493,2.483
1694,53,2.493,2.478,2.473
1696,53,2.375,2.366,2.366
1697,53,2.488,2.483,2.478
1699,53,2.493,2.488,2.483
1701,53,2.493,2.493,2.483
1702,53,2.493,2.493,2.483
1704,53,2.498,2.493,2.488
1708,53,2.493,2.493,2.488
1713,51,2.502,2.498,2.488
1715,51,2.498,2.498,2.488
1717,51,2.502,2.498,2.483
1718,51,2.502,2.493,2.488
1720,51,2.502,2.493,2.488
1722,51,2.502,2.498,2.488
1724,51,2.502,2.498,2.488
1726,51,2.502,2.498,2.488
1727,51,2.498,2.498,2.488
1729,51,2.502,2.493,2.483
1730,51,2.498,2.493,2.488
1736,52,2.502,2.498,2.488
1737,52,2.502,2.493,2.488
1739,52,2.498,2.498,2.488
1740,52,2.502,2.493,2.488
1742,52,2.502,2.493,2.488
1744,52,2.502,2.493,2.488
1745,52,2.502,2.498,2.488
1749,52,2.502,2.493,2.488
1751,52,2.498,2.498,2.488
1753,52,2.498,2.493,2.488
1758,50,2.502,2.493,2.493
1759,50,2.502,2.498,2.488
1761,50,2.502,2.498,2.488
1763,50,2.498,2.498,2.488
1765,50,2.498,2.498,2.488
1767,50,2.502,2.493,2.488
1768,50,2.502,2.493,2.483
1770,50,2.498,2.493,2.488
1772,50,2.498,2.493,2.488
1773,50,2.502,2.493,2.488
1775,50,2.502,2.493,2.488
1776,50,2.498,2.493,2.483
1782,53,2.502,2.493,2.488
1783,53,2.498,2.493,2.488
1785,53,2.502,2.493,2.488
1786,53,2.498,2.498,2.488
1791,53,2.498,2.493,2.488
1792,53,2.498,2.493,2.488
1794,53,2.502,2.493,2.483
1796,53,2.498,2.493,2.488
1810,54,2.502,2.493,2.488
1814,54,2.498,2.493,2.483
1815,54,2.498,2.493,2.488
1817,54,2.498,2.488,2.488
1818,54,2.498,2.493,2.483
1820,54,2.498,2.493,2.488
1825,53,2.502,2.493,2.483
1827,53,2.498,2.493,2.488
1829,53,2.498,2.493,2.483
1830,53,2.502,2.493,2.488
1832,53,2.502,2.493,2.483
1833,53,2.502,2.493,2.488
1835,53,2.498,2.498,2.488
1837,53,2.498,2.498,2.488
1838,53,2.502,2.493,2.488
1842,53,2.502,2.493,2.488
1848,52,2.502,2.498,2.493
1850,52,2.502,2.493,2.488
1852,52,2.502,2.493,2.488
1853,52,2.498,2.498,2.493
1855,52,2.498,2.498,2.493
1857,52,2.502,2.498,2.488
1858,52,2.502,2.498,2.488
1860,52,2.498,2.498,2.488
1861,52,2.502,2.493,2.488
1863,52,2.502,2.498,2.488
1865,52,2.502,2.493,2.488
1866,52,2.502,2.493,2.493
1871,52,2.502,2.498,2.488
1873,52,2.498,2.493,2.483
1875,52,2.498,2.493,2.483
1876,52,2.498,2.493,2.488
1878,52,2.502,2.493,2.488
1879,52,2.502,2.493,2.488
1884,52,2.498,2.493,2.488
1885,52,2.502,2.493,2.488
1887,52,2.502,2.493,2.488
1889,52,2.502,2.493,2.488
1895,50,2.502,2.493,2.488
1896,50,2.502,2.498,2.488
1898,50,2.502,2.498,2.488
1900,50,2.502,2.493,2.488
1901,50,2.498,2.498,2.488
1903,50,2.502,2.493,2.488
1904,50,2.502,2.498,2.488
1906,50,2.502,2.493,2.488
1908,50,2.498,2.498,2.488
1909,50,2.502,2.493,2.488
