time_ms,ax,ay,az,gx,gy,gz
23173,9.781,-1.241,2.129,-69.115,6.618,20.466
23223,9.846,-1.518,2.153,-76.435,-2.748,18.359
23273,9.891,-1.765,1.856,-82.267,-11.779,14.435
23323,9.935,-1.88,1.36,-85.053,-19.046,9.305
23373,9.966,-1.806,0.673,-84.13,-22.313,3.832
23424,9.992,-1.629,-0.096,-78.893,-20.977,0.031
23474,10.083,-1.396,-0.757,-70.099,-15.534,-1.626
23523,10.085,-1.243,-1.224,-58.481,-7.229,-1.015
23573,10.097,-1.109,-1.401,-44.779,2.679,1.046
23623,10.038,-1.209,-1.226,-30.282,11.901,3.076
23673,9.987,-1.449,-0.953,-16.878,19.786,3.985
23724,9.923,-1.684,-0.424,-5.45,25.412,3.305
23774,9.858,-1.779,0.134,3.206,27.969,0.481
23823,9.982,-1.942,0.589,7.855,27.061,-3.504
23873,9.858,-1.914,1.102,9.794,23.656,-8.198
23923,9.935,-1.734,1.281,9.603,18.55,-12.931
23973,9.839,-1.442,1.38,7.786,13.527,-16.382
24024,9.899,-1.042,1.236,5.489,10.176,-17.427
24074,9.894,-0.577,0.889,3.0,9.053,-15.756
24123,9.908,-0.333,0.654,0.191,10.481,-11.656
24173,9.985,-0.122,0.639,-2.718,13.863,-6.031
24223,10.006,-0.065,0.683,-6.366,17.649,0.122
24273,9.978,-0.223,1.015,-12.137,20.473,6.023
24324,10.004,-0.486,1.54,-19.939,20.588,10.366
24374,9.999,-0.896,2.009,-30.374,17.366,12.618
24423,10.081,-1.303,2.472,-42.855,11.076,12.206
24473,10.102,-1.602,2.742,-56.489,2.435,8.916
24523,10.167,-1.993,2.623,-69.832,-7.183,3.489
24573,10.205,-2.134,2.373,-81.527,-15.855,-3.725
24624,10.306,-1.995,1.916,-90.099,-22.099,-11.282
24674,10.188,-1.693,1.265,-94.779,-25.321,-17.901
24724,10.152,-1.257,0.723,-95.908,-25.153,-21.695
24774,10.143,-0.735,0.201,-93.282,-21.847,-21.893
24824,10.131,-0.17,-0.148,-87.527,-17.153,-18.832
24875,10.138,0.148,-0.354,-79.534,-11.511,-12.618
24925,10.054,0.223,-0.443,-70.046,-6.328,-5.389
24974,10.018,0.17,-0.474,-59.916,-1.824,2.076
25024,9.879,-0.148,-0.445,-49.046,2.053,7.718
25074,9.899,-0.577,-0.46,-38.168,5.489,11.374
25124,9.829,-1.018,-0.34,-27.878,8.382,11.969
25175,9.733,-1.447,-0.292,-18.092,11.099,9.695
25225,9.772,-1.617,-0.069,-9.275,13.679,5.305
25274,9.721,-1.633,0.024,-1.794,15.962,0.336
25324,9.824,-1.348,0.163,4.26,17.573,-4.206
25374,9.812,-0.984,0.376,8.374,19.084,-5.58
25424,9.788,-0.544,0.556,10.42,19.679,-4.221
25475,9.884,-0.151,0.793,10.565,20.267,0.473
25525,9.896,0.012,0.987,8.695,20.183,7.321
25574,9.93,-0.074,1.13,5.244,19.779,14.87
25624,10.006,-0.395,1.332,-0.153,18.695,21.321
25674,9.966,-1.068,1.645,-7.504,16.45,24.885
25724,10.018,-1.65,1.794,-15.901,13.496,24.244
25821,10.064,-2.69,1.95,-34.267,5.076,11.542
25870,10.069,-2.896,1.815,-43.214,0.656,1.557
25920,10.09,-2.766,1.748,-51.527,-2.779,-8.84
25970,9.994,-2.311,1.54,-58.588,-5.313,-16.863
26020,10.071,-1.818,1.353,-64.214,-6.84,-21.863
26071,10.047,-1.174,1.303,-68.725,-7.824,-22.947
26121,9.963,-0.733,1.147,-71.748,-8.748,-20.206
26170,10.004,-0.407,1.08,-73.489,-10.26,-15.634
26220,9.961,-0.259,0.965,-73.649,-11.931,-10.015
26270,9.872,-0.263,0.702,-72.221,-13.282,-5.038
26320,9.903,-0.501,0.331,-68.267,-13.489,-1.359
26371,9.891,-0.805,0.029,-62.069,-11.802,0.786
26421,9.856,-1.047,-0.436,-53.313,-8.504,1.382
26470,9.87,-1.233,-0.74,-42.542,-3.351,0.092
26520,9.98,-1.305,-0.908,-30.809,3.672,-2.435
26570,10.018,-1.356,-0.855,-18.763,11.13,-5.725
26620,10.033,-1.202,-0.553,-8.344,17.908,-8.504
26671,10.138,-0.855,-0.299,-0.038,23.275,-10.099
26721,10.21,-0.481,0.172,5.344,25.611,-9.26
26770,10.248,-0.148,0.802,7.947,25.71,-5.924
26820,10.291,0.057,1.181,7.389,23.015,-0.107
26870,10.284,0.165,1.408,4.855,19.313,7.031
26920,10.258,0.069,1.588,0.244,14.695,14.42
26971,10.193,-0.295,1.631,-5.275,10.473,20.534
27020,10.121,-0.778,1.49,-11.076,6.954,24.298
27070,10.03,-1.425,1.425,-16.702,4.473,24.695
27120,10.045,-1.962,1.193,-21.687,3.153,21.489
27170,9.937,-2.429,0.992,-26.298,3.244,15.099
27220,9.882,-2.606,0.903,-30.053,4.641,7.359
27271,9.753,-2.579,0.877,-33.382,6.481,-0.656
27320,9.762,-2.388,0.958,-37.191,8.031,-7.328
27370,9.664,-1.976,1.171,-41.641,8.595,-11.305
27420,9.65,-1.506,1.459,-46.74,7.046,-12.656
27470,9.578,-1.341,1.708,-52.557,3.534,-11.824
27521,9.537,-1.106,1.789,-58.954,-1.664,-9.908
27571,9.57,-1.073,1.703,-64.756,-7.137,-7.573
27620,9.705,-1.145,1.392,-68.939,-11.885,-6.45
27670,9.702,-1.274,0.936,-70.504,-14.71,-6.313
27720,9.75,-1.372,0.426,-68.824,-14.695,-7.229
27770,9.844,-1.356,-0.196,-63.763,-11.489,-8.687
27821,10.05,-1.327,-0.527,-56.244,-5.198,-10.237
27871,10.035,-1.269,-0.742,-47.725,3.527,-11.504
27920,10.169,-1.018,-0.656,-39.824,12.008,-11.618
27970,10.239,-0.783,-0.309,-33.237,19.473,-11.015
28020,10.349,-0.62,0.347,-29.038,23.901,-9.0
28070,10.339,-0.462,0.934,-27.748,23.893,-5.992
28121,10.349,-0.388,1.559,-29.374,20.099,-2.832
28172,10.406,-0.374,1.878,-32.977,13.389,0.405
28222,10.255,-0.453,1.945,-38.481,5.641,3.542
28272,10.234,-0.563,1.758,-43.992,-1.809,5.901
28322,10.289,-0.651,1.478,-48.832,-7.42,7.534
28372,10.169,-0.781,1.051,-51.557,-10.458,8.595
28423,10.052,-0.886,0.489,-51.679,-10.45,9.389
28473,10.011,-0.941,-0.069,-49.008,-7.824,10.359
28524,10.03,-0.941,-0.328,-44.153,-2.466,11.237
28576,9.982,-1.059,-0.326,-38.221,4.489,12.359
28626,9.872,-1.25,-0.319,-32.534,11.198,13.282
28678,9.947,-1.423,0.077,-28.099,15.992,13.595
28727,9.779,-1.66,0.484,-25.687,17.962,13.229
28777,9.803,-1.854,0.963,-25.443,16.939,11.145
28827,9.805,-2.019,1.471,-27.031,12.672,8.061
28877,9.851,-2.167,1.6,-29.672,7.038,4.099
28928,9.93,-2.196,1.566,-32.695,1.023,-0.519
28978,9.913,-2.163,1.286,-34.863,-4.008,-5.115
29027,9.911,-2.009,0.872,-35.107,-6.557,-9.237
29077,9.987,-1.796,0.474,-33.168,-6.542,-11.947
29127,9.99,-1.514,-0.022,-29.336,-3.611,-13.069
29177,10.045,-1.212,-0.235,-24.046,2.115,-12.733
29228,10.047,-0.956,-0.34,-18.603,9.206,-10.779
29280,10.038,-0.96,-0.17,-13.779,16.527,-8.069
29331,10.069,-0.881,0.316,-10.947,21.603,-5.145
29382,10.088,-1.013,0.821,-10.74,24.061,-3.374
29433,9.949,-1.198,1.411,-12.992,22.542,-2.916
29484,9.994,-1.403,1.76,-18.061,18.053,-4.153
29534,10.006,-1.415,2.098,-25.038,11.702,-6.282
29584,9.858,-1.511,2.132,-33.443,4.55,-9.229
29634,9.901,-1.315,1.962,-41.687,-1.534,-12.084
29684,9.889,-1.063,1.554,-49.0,-5.656,-13.473
29735,9.884,-0.695,1.322,-54.603,-7.649,-13.366
29786,9.844,-0.378,0.874,-58.359,-7.656,-11.015
29837,9.896,-0.089,0.601,-60.397,-5.588,-6.145
29887,9.863,0.079,0.477,-61.336,-2.473,0.366
29937,9.927,-0.081,0.491,-61.924,0.573,7.42
29987,9.987,-0.326,0.587,-62.489,2.481,13.527
30038,9.968,-0.922,0.8,-63.275,2.847,16.977
30088,9.942,-1.384,0.86,-63.695,1.702,16.756
30137,10.054,-1.88,0.97,-64.153,-0.718,12.924
30187,10.138,-2.213,0.853,-63.756,-2.977,6.481
30237,10.133,-2.292,0.685,-62.351,-4.679,-1.397
30287,10.129,-2.067,0.525,-59.29,-5.13,-8.626
30338,10.131,-1.672,0.347,-54.763,-4.221,-13.702
30388,10.193,-1.198,0.125,-49.275,-2.443,-15.71
30437,10.131,-0.668,0.01,-42.595,0.26,-14.298
30487,10.162,-0.16,-0.141,-35.664,3.618,-9.763
30538,10.167,0.038,-0.137,-29.008,7.0,-2.366
30587,10.164,0.137,0.038,-22.863,9.924,5.893
30638,10.167,-0.127,0.129,-17.763,12.481,13.664
30688,10.143,-0.632,0.295,-13.511,14.458,18.847
30738,10.035,-1.233,0.529,-10.336,15.366,20.557
30788,10.002,-1.76,0.735,-8.649,15.832,18.16
30838,9.954,-2.196,0.75,-7.954,15.893,12.573
30888,9.958,-2.417,0.845,-8.573,15.466,5.198
30939,9.856,-2.376,1.085,-10.832,14.893,-2.397
30988,9.884,-2.11,1.245,-14.191,13.786,-8.626
31038,9.796,-1.693,1.303,-18.763,12.29,-12.382
31088,9.769,-1.183,1.363,-24.405,10.519,-13.351
31138,9.846,-0.805,1.461,-30.695,8.45,-11.321
31188,9.827,-0.417,1.578,-37.672,6.046,-6.618
31239,9.851,-0.29,1.523,-44.916,3.519,0.092
31288,9.839,-0.45,1.633,-51.244,0.504,6.397
31338,9.808,-0.802,1.408,-57.336,-2.924,11.137
31388,9.844,-1.32,1.32,-62.313,-5.863,12.504
31438,9.848,-1.928,0.915,-65.244,-7.809,10.137
31489,9.882,-2.309,0.668,-65.969,-7.893,4.275
31539,9.937,-2.462,0.357,-64.504,-6.153,-3.603
31588,9.949,-2.429,0.165,-61.733,-3.145,-11.366
31638,9.954,-2.024,0.055,-57.359,0.832,-17.947
31688,9.97,-1.597,0.211,-52.565,4.664,-21.779
31738,9.98,-1.054,0.381,-48.275,7.565,-22.443
31789,10.083,-0.551,0.51,-44.718,8.687,-19.748
31839,10.052,-0.113,0.81,-42.481,8.305,-14.359
31888,10.191,0.148,0.917,-40.809,5.985,-7.145
31938,10.15,0.067,1.042,-39.176,2.802,0.107
31988,10.191,-0.263,0.757,-37.351,-0.122,6.145
32038,10.129,-0.625,0.548,-34.351,-1.427,9.718
32089,10.188,-0.999,0.146,-30.595,0.053,10.664
32139,10.15,-1.214,-0.158,-25.511,4.031,9.076
32188,10.105,-1.509,-0.386,-20.168,10.023,6.328
32238,10.047,-1.504,-0.249,-15.221,16.206,3.496
32288,10.021,-1.43,0.081,-11.557,21.748,0.847
32338,9.987,-1.293,0.604,-10.344,24.954,-0.504
32389,10.023,-1.013,1.095,-12.481,25.107,-0.611
32439,9.994,-0.872,1.66,-17.71,22.565,0.618
32489,10.028,-0.778,2.141,-26.023,17.038,3.427
32539,9.992,-0.726,2.35,-36.0,9.069,6.847
32589,10.016,-0.896,2.421,-46.366,0.122,9.916
32640,10.038,-1.13,1.995,-55.748,-8.313,11.817
32690,10.023,-1.48,1.511,-62.527,-14.527,11.176
32739,10.014,-1.789,0.948,-66.092,-17.298,8.427
32789,9.994,-2.067,0.4,-66.282,-15.908,4.046
32839,10.05,-2.065,-0.204,-63.298,-11.122,-0.901
32889,9.994,-1.99,-0.393,-58.0,-3.985,-5.679
32940,9.93,-1.806,-0.481,-51.038,3.634,-9.206
32990,9.927,-1.724,-0.242,-44.298,10.359,-11.649
33039,9.841,-1.578,0.187,-38.702,14.634,-12.893
33089,9.932,-1.339,0.589,-35.099,16.321,-13.328
33139,9.93,-1.116,0.948,-33.756,15.298,-12.718
33189,9.858,-0.934,1.329,-34.26,11.221,-11.496
33241,9.882,-0.853,1.583,-36.084,5.305,-9.969
33291,9.896,-0.781,1.435,-37.588,-0.702,-8.26
33340,9.961,-0.721,1.13,-38.252,-4.824,-6.878
33390,9.997,-0.63,0.635,-37.328,-6.298,-5.344
33440,9.949,-0.58,0.24,-34.756,-4.267,-3.565
33490,10.021,-0.541,-0.249,-30.794,0.931,-1.382
33542,9.963,-0.553,-0.331,-25.908,7.71,1.237
33591,10.069,-0.548,-0.304,-21.634,14.466,3.847
33641,10.004,-0.56,0.182,-18.603,19.863,6.725
33691,10.081,-0.742,0.716,-18.237,22.237,9.168
33741,10.066,-0.869,1.312,-20.557,21.366,10.84
33792,10.078,-1.049,1.866,-25.695,16.969,11.885
33843,10.114,-1.329,2.048,-32.893,9.221,11.267
33893,10.038,-1.602,2.16,-40.214,0.557,8.992
33943,10.109,-1.717,2.017,-46.664,-7.832,5.672
33993,10.105,-1.657,1.411,-50.901,-13.573,1.603
34043,10.107,-1.54,0.781,-52.45,-15.489,-1.847
34095,10.038,-1.334,0.156,-50.733,-13.115,-3.58
34147,10.073,-1.056,-0.34,-46.328,-7.237,-3.069
34199,10.052,-1.063,-0.477,-39.84,-0.069,-1.0
34250,10.021,-0.946,-0.443,-32.702,6.863,1.885
34300,9.978,-1.063,-0.213,-26.359,12.412,4.511
34351,9.894,-1.3,0.144,-21.076,15.885,5.634
34401,9.937,-1.621,0.551,-18.344,17.038,5.641
34450,9.863,-1.859,0.958,-17.344,16.015,3.74
34500,9.92,-1.93,1.31,-18.656,12.573,-0.153
34550,9.882,-2.117,1.475,-21.107,7.786,-5.183
34600,10.021,-1.957,1.516,-23.985,2.168,-10.435
34651,9.958,-1.712,1.291,-25.939,-2.29,-14.931
34700,10.09,-1.339,0.886,-26.733,-4.206,-17.336
34750,10.105,-0.908,0.568,-26.687,-3.634,-16.893
34802,10.085,-0.539,0.342,-25.244,-0.16,-13.977
34853,10.121,-0.266,0.05,-23.191,4.649,-8.763
34904,10.093,-0.266,0.201,-21.214,9.672,-2.87
34954,10.061,-0.319,0.405,-20.13,13.786,2.557
35004,10.095,-0.565,0.62,-20.496,16.168,6.931
35053,10.097,-0.85,1.164,-22.748,16.0,9.603
35103,9.985,-1.238,1.53,-27.046,13.466,9.702
35153,10.016,-1.571,1.787,-32.542,8.672,7.634
35204,10.021,-1.837,1.866,-38.977,2.389,2.962
35254,9.951,-1.873,1.691,-44.992,-3.618,-2.672
35303,9.973,-1.818,1.432,-49.847,-8.55,-8.252
35353,9.966,-1.439,1.13,-52.985,-11.137,-12.206
35403,9.848,-1.027,0.75,-53.878,-10.817,-13.305
35453,9.894,-0.546,0.374,-52.962,-8.504,-11.252
35505,9.923,-0.146,0.208,-50.45,-5.053,-6.0
35555,9.851,-0.148,0.137,-46.985,-1.534,0.534
35605,9.867,-0.208,0.153,-43.061,1.267,7.023
35655,9.836,-0.501,0.347,-39.458,3.336,12.298
35705,9.942,-0.977,0.345,-35.389,4.107,15.198
35756,9.894,-1.423,0.457,-32.122,4.534,15.29
35806,9.968,-1.897,0.493,-28.687,4.168,11.962
35855,9.925,-2.314,0.493,-25.214,3.809,6.0
35905,10.081,-2.225,0.551,-21.985,4.046,-1.863
35955,10.038,-2.129,0.465,-18.466,4.26,-9.26
36005,10.129,-1.645,0.371,-15.122,5.137,-14.351
36056,10.109,-1.073,0.378,-11.916,6.55,-15.557
36106,10.162,-0.503,0.369,-9.374,8.344,-12.863
36155,10.174,-0.091,0.398,-7.45,9.977,-7.176
36205,10.16,0.017,0.57,-6.137,11.786,0.466
36255,10.093,-0.041,0.608,-5.992,13.122,8.076
36305,10.083,-0.342,0.826,-6.901,13.725,14.038
36356,10.05,-0.92,1.056,-9.328,13.038,17.634
36406,10.047,-1.377,1.214,-12.611,11.733,17.794
36455,10.018,-2.0,1.346,-17.038,9.634,15.168
36505,10.045,-2.407,1.356,-22.084,6.557,9.267
36555,10.076,-2.565,1.394,-27.298,3.847,1.038
36605,10.016,-2.51,1.415,-32.084,1.305,-7.656
36656,9.994,-2.203,1.341,-36.557,-0.412,-14.977
36706,9.98,-1.614,1.147,-40.153,-1.366,-18.908
36756,9.925,-1.054,1.083,-43.412,-1.779,-19.069
36806,9.994,-0.539,1.063,-45.779,-2.008,-15.794
36856,9.951,-0.263,0.946,-47.924,-2.473,-10.084
36907,9.975,-0.218,0.927,-49.115,-3.282,-3.26
36957,10.03,-0.328,0.862,-50.107,-4.489,2.863
37006,9.925,-0.642,0.769,-49.855,-5.153,6.901
37056,9.937,-1.133,0.589,-48.229,-5.718,8.748
37106,9.925,-1.459,0.333,-45.183,-5.198,7.359
37156,10.021,-1.902,0.024,-40.634,-3.153,3.588
37207,9.978,-2.1,-0.014,-34.786,0.374,-2.489
37257,10.066,-2.019,-0.11,-28.733,4.924,-9.008
37306,10.133,-1.825,-0.074,-22.969,9.366,-14.359
37356,10.097,-1.329,0.16,-17.916,12.969,-17.863
37406,10.088,-0.786,0.417,-14.313,14.985,-17.718
37456,10.04,-0.283,0.721,-12.504,15.336,-14.328
37507,9.985,0.041,0.992,-12.527,14.061,-8.313
37557,10.088,0.254,1.111,-13.87,11.718,-0.595
37606,9.987,0.122,1.298,-16.244,8.939,7.313
37656,9.918,-0.098,1.286,-19.412,6.45,13.687
37706,9.875,-0.644,1.217,-22.695,3.916,17.901
37756,9.963,-1.116,1.03,-25.809,2.557,19.198
37807,9.963,-1.633,0.92,-28.015,2.099,17.374
37857,9.97,-2.05,0.75,-29.641,2.832,12.55
37906,9.927,-2.285,0.627,-30.985,4.595,6.244
37956,9.942,-2.153,0.707,-31.985,6.679,-0.74
38006,9.925,-1.878,0.862,-34.084,8.779,-6.115
38056,10.023,-1.418,1.001,-36.885,9.176,-8.641
38107,9.978,-1.035,1.353,-40.893,7.573,-7.969
38156,9.923,-0.707,1.597,-45.397,4.031,-4.573
38206,9.923,-0.685,1.7,-50.344,-1.26,0.206
38256,10.033,-0.735,1.597,-55.55,-6.962,4.672
38306,10.002,-1.035,1.305,-58.771,-11.901,7.16
38356,9.968,-1.303,0.98,-59.672,-15.122,7.763
38407,10.006,-1.631,0.381,-57.649,-15.992,5.771
38456,10.081,-1.918,-0.192,-52.29,-13.359,2.351
38506,10.066,-2.084,-0.683,-43.901,-7.679,-2.344
38556,10.083,-1.894,-0.929,-33.641,0.595,-7.076
38606,10.095,-1.813,-0.929,-23.221,10.076,-11.099
38657,10.186,-1.473,-0.563,-13.794,18.351,-14.191
38707,9.982,-1.2,-0.11,-6.954,24.16,-15.336
38756,10.081,-0.833,0.489,-2.763,26.16,-14.702
38806,10.076,-0.608,1.037,-1.588,24.824,-12.58
38856,10.081,-0.381,1.619,-3.389,20.191,-8.733
38906,10.076,-0.283,1.791,-7.366,13.947,-4.595
38957,9.999,-0.357,1.825,-12.863,7.618,0.038
39007,10.03,-0.455,1.602,-18.611,1.855,3.992
39056,9.93,-0.673,1.329,-23.198,-1.786,6.756
39106,9.999,-0.915,0.98,-26.779,-3.214,8.351
39156,9.92,-1.102,0.587,-28.298,-2.359,8.588
39206,9.906,-1.293,0.366,-28.458,0.672,7.695
39257,10.011,-1.437,0.213,-27.916,5.351,5.824
39307,9.963,-1.502,0.316,-27.809,10.267,3.511
39356,9.935,-1.363,0.513,-28.756,14.16,1.71
39406,9.949,-1.348,0.97,-31.099,15.802,0.634
39456,9.98,-1.176,1.502,-35.595,14.397,0.374
39506,9.944,-1.152,1.801,-41.557,9.458,1.084
39557,10.033,-1.212,2.045,-48.504,2.076,1.87
39607,9.927,-1.289,2.045,-55.504,-5.954,2.16
39657,10.047,-1.396,1.674,-61.0,-12.634,1.656
39707,9.901,-1.552,1.109,-63.817,-17.115,0.084
39757,10.052,-1.504,0.493,-63.252,-17.802,-2.038
39808,9.966,-1.554,-0.105,-59.168,-15.061,-4.275
39858,9.978,-1.435,-0.606,-51.847,-8.763,-6.061
39907,10.011,-1.272,-0.81,-43.183,-0.237,-6.511
39957,9.973,-1.162,-0.771,-34.305,9.26,-5.847
40007,10.04,-1.035,-0.426,-26.687,17.351,-4.527
40057,10.045,-1.061,0.117,-21.168,22.489,-3.046
40108,10.014,-1.051,0.719,-18.443,23.527,-2.42
40158,9.997,-1.202,1.3,-18.87,20.595,-2.405
40207,9.999,-1.269,1.736,-21.511,15.13,-2.931
40257,9.992,-1.272,1.933,-26.099,8.069,-4.168
40307,9.875,-1.269,1.803,-31.16,1.26,-5.733
40357,9.978,-1.123,1.37,-35.634,-3.771,-6.702
40408,10.006,-0.992,1.073,-38.557,-6.504,-7.137
40458,10.042,-0.778,0.596,-39.527,-6.389,-6.313
40507,10.05,-0.572,0.321,-38.198,-4.061,-4.168
40557,10.035,-0.424,0.038,-35.74,0.374,-0.626
40607,10.138,-0.357,-0.101,-32.565,6.16,3.656
40657,10.121,-0.467,0.101,-30.313,11.527,8.42
40708,10.1,-0.754,0.383,-29.214,15.763,12.382
40758,10.117,-1.035,0.786,-29.878,17.412,14.267
40807,10.16,-1.427,1.377,-32.115,15.885,13.969
40857,10.184,-1.7,1.6,-35.947,11.504,10.847
40907,10.038,-2.021,1.808,-40.679,5.023,6.069
40957,10.042,-2.076,1.693,-45.695,-1.473,0.366
41008,10.016,-1.978,1.48,-49.481,-7.191,-4.977
41058,9.894,-1.741,1.006,-51.519,-10.198,-9.168
41108,9.935,-1.377,0.647,-50.931,-10.718,-11.45
41158,9.899,-0.996,0.182,-48.206,-8.679,-11.267
41208,9.925,-0.704,-0.137,-43.038,-4.618,-8.786
41259,9.803,-0.498,-0.35,-37.305,0.817,-4.206
41309,9.863,-0.441,-0.354,-31.046,6.649,1.45
41358,9.827,-0.479,-0.096,-25.328,11.405,6.733
41408,9.848,-0.836,0.225,-20.702,14.794,10.878
41458,9.803,-1.308,0.57,-17.931,16.206,12.229
41508,9.865,-1.698,0.85,-16.748,15.496,10.504
41559,9.882,-2.007,1.188,-16.916,13.031,6.267
41609,9.846,-2.124,1.262,-18.489,9.366,0.481
41658,9.836,-2.134,1.26,-20.672,6.015,-5.527
41708,9.894,-1.899,1.221,-22.985,3.42,-10.573
41758,9.932,-1.502,0.891,-24.954,2.168,-13.45
41808,9.985,-1.035,0.805,-26.389,2.244,-13.809
41859,9.951,-0.687,0.63,-27.313,3.374,-11.267
41909,10.121,-0.402,0.659,-27.969,4.962,-6.458
41958,10.2,-0.299,0.707,-29.107,6.626,-0.122
42008,10.315,-0.467,0.752,-30.664,7.695,6.053
42058,10.152,-0.802,0.92,-33.008,8.176,10.885
42108,10.198,-1.3,1.006,-35.466,7.214,12.695
42159,10.133,-1.844,1.207,-38.679,5.588,10.542
42209,10.061,-2.321,1.277,-41.565,3.038,4.718
42258,10.035,-2.539,1.217,-44.496,0.443,-3.252
42308,10.011,-2.443,1.15,-46.542,-1.481,-12.069
42358,9.93,-2.108,0.996,-48.023,-2.679,-19.282
42408,9.951,-1.564,0.812,-48.344,-2.656,-23.771
42459,9.889,-0.963,0.719,-47.992,-1.634,-24.603
42508,9.958,-0.225,0.649,-46.87,-0.481,-22.13
42558,9.958,0.168,0.62,-45.595,0.702,-16.015
42608,10.088,0.481,0.594,-44.031,1.504,-7.176
42658,10.004,0.513,0.697,-42.42,1.664,2.504
42708,10.083,0.237,0.69,-41.084,1.473,11.084
42759,10.026,-0.323,0.62,-39.267,1.336,16.954
42808,10.014,-0.922,0.438,-37.366,1.58,19.29
42858,9.994,-1.447,0.319,-34.779,2.519,17.427
42908,10.023,-1.894,0.29,-31.817,4.206,12.466
42958,9.999,-1.966,0.299,-28.809,6.282,5.885
43009,10.085,-1.942,0.314,-25.931,8.786,-0.412
43059,10.102,-1.53,0.453,-23.878,11.046,-4.947
43108,10.176,-1.174,0.776,-22.977,12.305,-6.588
43158,10.109,-0.781,0.865,-23.489,12.229,-5.214
43208,10.169,-0.479,1.123,-25.473,11.053,-1.435
43258,10.088,-0.287,1.365,-28.435,8.29,4.137
43309,10.069,-0.364,1.401,-32.168,4.328,9.954
43359,10.002,-0.599,1.435,-35.611,-0.031,15.389
43408,9.958,-1.001,1.229,-38.344,-3.74,18.603
43458,9.846,-1.468,0.939,-39.71,-5.817,18.924
43508,9.832,-2.048,0.479,-39.542,-6.115,16.206
43558,9.757,-2.467,0.23,-37.511,-4.427,10.374
43609,9.776,-2.685,0.055,-33.87,-0.802,3.214
43659,9.709,-2.587,0.007,-29.359,3.679,-4.565
43708,9.844,-2.476,0.062,-24.641,8.092,-11.214
43758,9.729,-2.132,0.273,-20.779,11.443,-16.137
43808,9.824,-1.624,0.601,-18.344,12.992,-18.206
43858,9.848,-1.2,0.939,-17.924,12.763,-17.771
43909,9.877,-0.86,1.231,-18.84,10.176,-15.137
43959,9.865,-0.651,1.353,-20.641,6.359,-10.71
44009,9.975,-0.548,1.286,-22.664,1.901,-5.687
44059,10.033,-0.754,1.126,-23.893,-1.962,-1.588
44109,10.117,-1.118,0.781,-23.878,-4.008,0.802
44160,10.085,-1.375,0.436,-22.435,-3.389,0.603
44210,10.143,-1.66,0.146,-19.527,-0.382,-2.321
44259,10.143,-1.782,-0.022,-16.137,4.458,-7.092
44309,10.193,-1.756,-0.038,-12.511,10.176,-11.985
44359,10.26,-1.341,0.187,-9.901,15.397,-15.901
44409,10.253,-1.023,0.525,-8.855,18.947,-17.626
44460,10.181,-0.527,1.095,-10.382,19.542,-16.305
44510,10.193,-0.16,1.521,-14.718,17.382,-12.366
44559,10.141,0.101,1.99,-21.168,12.534,-6.496
44609,10.152,0.177,2.1,-29.557,5.832,0.496
44659,10.09,0.153,2.23,-38.328,-2.267,7.328
44709,10.006,-0.165,1.918,-46.023,-9.985,12.916
44760,9.968,-0.501,1.494,-52.313,-15.939,15.977
44810,9.958,-0.936,0.948,-55.359,-18.664,16.588
44859,9.944,-1.279,0.314,-55.695,-17.847,15.076
44909,9.913,-1.521,-0.057,-52.763,-13.679,12.153
44959,9.844,-1.542,-0.448,-47.611,-7.313,8.87
45009,9.935,-1.545,-0.491,-41.084,-0.122,6.382
45060,9.846,-1.533,-0.331,-34.443,6.137,4.832
45110,9.86,-1.483,0.084,-28.527,10.565,4.137
45159,9.793,-1.408,0.46,-24.924,11.962,4.099
45209,9.815,-1.475,0.865,-22.947,10.733,3.725
45259,9.858,-1.461,1.19,-22.916,6.893,3.275
45309,9.875,-1.542,1.332,-22.947,1.443,2.656
45360,9.968,-1.559,1.305,-23.076,-4.168,1.511
45410,9.997,-1.609,0.968,-21.817,-8.58,-0.008
45460,9.994,-1.617,0.467,-18.695,-10.29,-1.847
45510,10.069,-1.662,-0.093,-13.374,-8.695,-3.954
45560,10.03,-1.626,-0.431,-6.42,-3.145,-6.267
45611,10.081,-1.693,-0.702,1.893,4.664,-8.45
45661,10.143,-1.559,-0.666,10.214,13.122,-10.641
45710,10.083,-1.408,-0.371,16.565,20.664,-12.557
45760,9.999,-1.269,0.144,20.718,25.366,-13.527
45810,9.963,-1.049,0.879,21.542,26.794,-14.069
45860,10.042,-0.869,1.494,18.275,23.878,-13.45
45911,9.954,-0.625,2.079,11.473,17.779,-11.527
45961,10.016,-0.503,2.35,2.939,9.328,-8.473
46010,9.98,-0.383,2.297,-5.954,0.366,-4.908
46060,10.028,-0.522,2.024,-14.458,-7.496,-1.847
46110,10.03,-0.57,1.487,-20.595,-12.84,0.626
46160,10.028,-0.716,0.841,-24.595,-14.206,2.015
46211,9.935,-0.814,0.445,-25.855,-11.748,2.229
46261,9.999,-0.968,-0.019,-25.214,-6.641,2.13
46310,10.047,-0.946,-0.06,-22.954,0.107,2.061
46360,10.042,-0.92,0.038,-20.389,6.206,2.511
46410,9.947,-0.838,0.465,-18.802,10.565,3.931
46460,10.023,-0.841,0.786,-18.664,12.153,5.634
46511,10.066,-0.968,1.372,-20.969,10.687,7.557
