time_ms,ax,ay,az,gx,gy,gz
8786,10.215,0.671,0.616,25.45,-7.504,-10.382
8836,10.198,0.369,0.922,33.321,-3.344,-14.878
8887,10.162,0.335,0.965,5.29,-2.351,-9.42
8936,10.047,1.03,0.419,32.878,2.901,-10.664
8987,9.736,-0.366,0.637,43.008,7.122,-5.786
9037,9.388,1.274,1.375,19.542,11.565,-3.809
9086,9.896,-1.073,1.243,20.107,6.985,-6.763
9137,9.729,1.19,1.394,25.489,8.473,-5.336
9186,10.097,-0.433,1.198,24.038,2.206,-2.962
9237,9.832,0.558,1.506,-27.626,-2.099,-5.275
9287,9.87,0.168,0.525,-30.924,-4.221,-3.679
9336,9.36,0.242,0.422,6.565,1.908,-0.908
9387,9.57,0.0,0.319,33.45,5.679,0.275
9437,9.305,-0.057,0.984,16.206,9.176,-3.725
9487,10.114,0.359,0.958,-8.725,10.511,-2.756
9537,10.315,0.347,1.171,-26.282,8.687,-2.069
9586,10.485,0.048,1.6,-57.359,7.359,-5.916
9636,11.115,0.642,1.504,-81.16,0.321,-4.076
9687,11.003,0.297,1.109,-74.481,-2.244,-2.908
9737,10.746,-0.237,0.936,-49.878,-3.71,0.198
9787,10.246,-0.122,0.893,-55.924,-2.382,-3.824
9836,10.44,-0.105,1.3,-70.511,-6.038,-5.847
9887,9.439,-0.328,0.668,3.366,-17.611,-17.443
9936,10.203,1.784,-0.589,41.725,-7.832,-6.267
9988,10.076,0.486,1.38,67.649,-8.328,7.992
10037,10.43,0.934,-0.204,40.588,-8.275,17.313
10086,10.888,-0.805,-0.534,-7.992,4.084,16.229
10136,10.368,-0.374,1.14,-15.931,7.466,11.771
10187,10.366,-0.716,0.992,-8.763,-2.153,5.748
10237,10.648,-0.419,0.747,-7.969,-4.634,1.641
10287,10.325,-0.089,0.58,-24.198,-5.763,1.183
10338,10.476,-0.177,0.764,-33.527,-8.443,2.786
10388,10.794,0.089,0.074,-47.427,-6.626,3.504
10438,10.27,-0.019,0.275,-54.313,-2.969,6.191
10488,10.552,-0.527,0.711,-38.427,-6.237,5.687
10537,10.488,-0.568,0.17,-28.16,-5.176,1.84
10588,10.311,-0.309,0.484,-17.321,-2.863,0.718
10637,10.186,-0.113,0.426,-8.115,-3.282,3.656
10687,10.148,-0.17,0.489,-6.191,-2.16,6.053
10738,9.994,-0.287,0.508,-2.809,-1.656,9.489
10787,10.021,-0.376,0.381,0.71,-1.191,12.252
10839,9.944,-0.544,0.326,4.618,-0.176,14.252
10889,9.846,-0.647,0.405,8.412,1.71,15.42
10937,9.779,-0.778,0.376,12.168,4.046,16.641
10988,9.767,-1.006,0.275,15.985,5.84,18.252
11038,9.745,-1.229,0.419,19.344,7.305,19.046
11088,9.664,-1.475,0.462,22.107,9.084,18.847
11139,9.719,-1.677,0.479,24.015,10.702,17.664
11189,9.669,-1.971,0.774,24.71,11.71,15.031
11238,9.709,-2.146,0.879,24.046,11.802,11.786
11287,9.743,-2.273,1.051,22.084,11.008,7.496
11338,9.776,-2.311,1.233,18.527,9.336,3.137
11388,9.867,-2.407,1.384,14.58,7.092,-1.191
11439,9.899,-2.354,1.411,9.687,4.786,-5.595
11489,9.968,-2.278,1.403,4.664,2.641,-9.511
11538,10.1,-2.211,1.329,-0.267,0.344,-13.267
11588,10.093,-2.122,1.243,-4.985,-1.145,-16.947
11638,10.155,-1.947,1.255,-9.038,-2.58,-20.489
11688,10.141,-1.712,1.106,-12.588,-3.718,-23.305
11739,10.095,-1.518,1.011,-15.16,-4.183,-25.229
11788,10.179,-1.298,0.886,-16.794,-4.687,-26.649
11838,10.124,-0.924,0.829,-17.58,-4.71,-26.489
11888,10.105,-0.687,0.754,-17.832,-4.328,-25.473
11938,10.131,-0.4,0.639,-17.458,-3.359,-23.344
11988,10.119,-0.261,0.627,-16.427,-2.443,-20.298
12039,10.129,-0.017,0.498,-15.344,-1.252,-16.481
12088,10.093,0.165,0.604,-14.198,0.092,-12.137
12138,10.193,0.244,0.601,-13.061,1.137,-7.076
12188,10.179,0.29,0.627,-12.641,1.969,-2.023
12238,10.148,0.263,0.766,-12.328,2.473,3.214
12289,10.188,0.283,0.776,-12.824,2.634,7.954
12339,10.145,0.093,0.893,-13.947,2.42,12.382
12388,10.069,0.012,0.98,-15.534,1.466,16.504
12437,10.045,-0.148,1.123,-17.977,0.351,20.244
12488,10.028,-0.35,1.083,-20.267,-1.145,23.344
12538,9.99,-0.587,1.183,-23.099,-2.649,25.802
12589,9.975,-0.934,1.02,-25.725,-4.26,27.534
12639,9.836,-1.231,1.018,-27.87,-5.954,27.542
12688,9.863,-1.497,0.958,-29.481,-7.489,26.908
12738,9.827,-1.813,0.867,-30.084,-8.809,24.71
12788,9.817,-2.17,0.678,-29.26,-9.748,21.557
12837,9.681,-2.338,0.517,-27.153,-9.947,17.42
12889,9.693,-2.455,0.398,-23.504,-9.611,13.015
12939,9.702,-2.599,0.125,-18.168,-8.351,7.878
12988,9.618,-2.668,0.029,-11.702,-6.496,2.901
13038,9.618,-2.702,-0.105,-4.153,-4.42,-2.084
13088,9.57,-2.714,-0.189,4.206,-1.649,-6.985
13137,9.633,-2.596,-0.125,12.878,1.267,-11.87
13189,9.669,-2.4,-0.199,20.992,4.053,-16.061
13239,9.673,-2.342,-0.115,29.053,6.603,-19.748
13289,9.757,-2.067,0.026,35.817,8.466,-23.42
13338,9.757,-1.95,0.194,41.115,9.534,-26.092
13389,9.836,-1.571,0.342,45.275,9.908,-28.176
13440,9.918,-1.303,0.544,47.802,9.366,-29.237
13490,9.99,-0.97,0.589,49.046,8.702,-29.313
13539,10.023,-0.754,0.85,49.527,7.427,-28.473
13589,10.088,-0.517,0.771,49.076,5.672,-27.252
13639,10.169,-0.326,0.936,48.366,3.977,-25.16
13689,10.229,-0.11,0.853,47.076,2.305,-22.275
13740,10.234,0.148,0.865,46.008,1.443,-18.466
13790,10.291,0.237,0.723,45.176,1.076,-13.817
13839,10.299,0.39,0.714,44.183,1.466,-8.481
13889,10.299,0.436,0.716,43.771,2.107,-2.779
13939,10.306,0.453,0.783,43.389,2.641,2.733
13989,10.258,0.328,0.764,42.565,3.221,7.916
14040,10.22,0.242,0.853,41.87,3.611,12.802
14090,10.222,0.065,0.963,40.42,4.008,16.901
14139,10.172,-0.141,0.948,38.863,4.229,20.71
14189,10.181,-0.371,1.025,36.473,4.198,23.55
14239,10.059,-0.63,1.209,33.458,4.153,25.313
14289,10.109,-0.879,1.298,29.824,3.473,26.366
14340,10.069,-1.114,1.408,25.511,2.931,26.405
14390,10.006,-1.365,1.382,20.321,1.511,25.855
14439,9.966,-1.569,1.411,15.031,0.076,24.656
14489,9.944,-1.7,1.459,9.13,-1.924,23.153
14539,9.848,-1.782,1.463,3.466,-3.794,21.153
14589,9.8,-2.005,1.461,-2.282,-5.916,18.511
14640,9.705,-2.177,1.43,-7.344,-8.092,15.74
14690,9.654,-2.266,1.267,-11.672,-10.107,12.397
14740,9.705,-2.409,1.049,-14.725,-11.656,8.473
14790,9.657,-2.417,0.994,-16.389,-12.817,4.221
14840,9.587,-2.472,0.79,-16.962,-13.115,-0.267
14891,9.614,-2.462,0.606,-15.618,-12.992,-4.58
14941,9.599,-2.472,0.426,-12.351,-12.13,-8.718
14990,9.602,-2.354,0.297,-8.382,-10.977,-12.481
15040,9.599,-2.309,0.101,-2.969,-9.397,-16.061
15090,9.688,-2.091,0.041,3.779,-7.466,-19.191
15140,9.731,-2.007,-0.053,11.107,-5.153,-21.58
15191,9.748,-1.799,-0.074,18.527,-3.038,-23.641
15240,9.879,-1.617,-0.067,26.458,-0.733,-25.351
15290,9.994,-1.408,0.005,33.679,1.145,-26.206
15340,9.963,-1.169,0.079,40.481,2.824,-26.588
15390,10.052,-0.898,0.055,46.664,4.473,-25.885
15440,10.081,-0.719,0.187,52.153,5.603,-24.397
15491,10.239,-0.503,0.156,56.603,6.779,-22.656
15541,10.145,-0.386,0.35,60.145,7.565,-20.153
15590,10.265,-0.278,0.503,62.733,7.58,-17.359
15640,10.232,-0.278,0.639,64.405,7.389,-14.656
15690,10.243,-0.156,0.68,65.214,6.947,-11.771
15740,10.246,-0.084,0.786,65.16,6.382,-8.931
15791,10.198,-0.041,0.901,64.649,5.573,-5.542
15841,10.145,-0.062,0.841,63.115,5.031,-2.412
15890,10.124,-0.055,0.944,61.244,4.252,1.046
15940,10.117,-0.062,0.987,58.87,3.954,4.687
15990,10.09,-0.115,1.054,56.359,3.779,8.031
16040,10.054,-0.266,1.015,53.015,3.305,11.351
16091,10.078,-0.335,1.059,49.847,2.611,14.206
16140,10.119,-0.517,1.305,46.069,2.145,16.382
16190,10.081,-0.704,1.221,42.29,0.847,18.176
16240,10.097,-0.821,1.339,38.13,-0.023,19.328
16290,10.124,-1.023,1.253,34.153,-1.344,19.557
16340,10.071,-1.183,1.226,30.252,-2.328,19.427
16391,10.054,-1.315,1.135,26.634,-3.092,18.893
16440,10.071,-1.468,1.142,23.481,-4.053,17.885
16490,10.011,-1.643,1.008,20.641,-4.893,16.588
16540,10.042,-1.751,0.982,18.473,-5.244,15.099
16590,9.98,-1.837,0.915,16.947,-5.389,12.832
16641,9.949,-1.981,0.917,16.069,-5.282,10.412
16691,9.865,-2.005,0.79,15.389,-4.969,7.351
16740,9.774,-2.074,0.714,15.267,-4.344,4.206
16790,9.714,-2.124,0.702,15.427,-3.809,1.389
16840,9.719,-2.108,0.666,15.824,-3.298,-1.519
16890,9.669,-2.072,0.733,16.313,-2.664,-4.168
16941,9.58,-2.029,0.774,16.328,-2.626,-6.656
16991,9.594,-2.005,0.821,16.534,-2.763,-9.198
17040,9.594,-1.911,0.8,16.626,-3.015,-11.534
17090,9.638,-1.782,0.848,16.496,-3.008,-13.237
17140,9.683,-1.679,0.776,16.115,-3.443,-14.702
17190,9.721,-1.475,0.848,15.756,-3.771,-15.557
17241,9.86,-1.317,0.774,15.244,-3.885,-15.924
17290,9.903,-1.241,0.735,14.779,-4.16,-15.779
17340,10.085,-1.095,0.896,14.298,-4.374,-15.221
17389,10.078,-1.008,0.771,13.718,-4.328,-14.565
17440,10.174,-0.893,0.771,13.351,-4.71,-13.588
17490,10.186,-0.836,0.778,12.924,-4.817,-12.382
17541,10.296,-0.754,0.716,12.458,-5.069,-11.107
17591,10.339,-0.709,0.675,12.473,-5.237,-9.573
17641,10.332,-0.572,0.709,12.214,-4.924,-7.557
17691,10.306,-0.546,0.651,12.008,-4.679,-5.366
17741,10.308,-0.525,0.709,12.061,-4.702,-3.244
17792,10.251,-0.455,0.711,12.168,-4.779,-0.626
17842,10.236,-0.527,0.75,12.664,-5.015,1.924
17890,10.232,-0.529,0.733,13.313,-5.206,4.397
17941,10.129,-0.611,0.651,14.473,-5.481,6.519
17991,10.114,-0.742,0.541,15.947,-5.397,8.42
18041,10.107,-0.879,0.616,17.954,-4.733,10.053
18092,10.04,-1.015,0.57,20.504,-3.702,11.031
18142,10.011,-1.104,0.386,23.466,-2.427,11.313
18191,9.999,-1.31,0.414,26.504,-1.237,10.847
18241,10.018,-1.494,0.429,29.969,0.092,10.069
18291,9.978,-1.574,0.457,33.237,1.038,8.863
18341,9.99,-1.602,0.486,36.344,1.924,7.435
18392,10.016,-1.595,0.457,39.366,2.87,5.588
18442,9.949,-1.758,0.465,41.718,4.076,3.718
18491,9.939,-1.758,0.496,43.542,5.183,1.275
18541,9.918,-1.768,0.577,44.817,6.122,-1.473
18591,9.963,-1.779,0.79,45.221,6.763,-4.16
18641,9.97,-1.736,0.812,44.595,6.595,-6.786
18692,9.896,-1.624,1.02,43.29,6.107,-9.023
18742,9.951,-1.574,1.037,40.954,5.145,-11.092
18791,9.81,-1.43,1.126,37.664,4.061,-12.313
18841,9.796,-1.293,1.26,33.603,2.588,-13.107
18891,9.808,-1.102,1.219,29.0,1.252,-13.321
18941,9.764,-1.008,1.3,24.176,-0.336,-12.992
18992,9.767,-0.841,1.26,18.824,-1.748,-12.092
19042,9.827,-0.738,1.322,13.687,-3.382,-10.557
19092,9.82,-0.651,1.36,8.695,-5.137,-8.695
19142,9.846,-0.515,1.303,4.237,-6.863,-6.672
19192,9.86,-0.445,1.195,0.008,-8.229,-4.237
19243,9.973,-0.45,1.095,-3.458,-9.267,-1.641
19293,10.045,-0.407,0.982,-6.374,-9.855,1.084
19342,10.141,-0.445,0.893,-8.214,-10.198,3.756
19392,10.138,-0.548,0.805,-9.374,-10.298,5.878
19442,10.169,-0.625,0.697,-9.916,-10.107,7.855
19492,10.186,-0.73,0.68,-9.809,-10.237,9.374
19543,10.327,-0.855,0.572,-8.466,-9.802,10.519
19593,10.255,-0.999,0.635,-7.053,-9.427,11.076
19642,10.208,-1.123,0.453,-4.748,-8.733,11.282
19692,10.117,-1.202,0.347,-1.931,-7.725,11.115
19742,10.162,-1.334,0.448,1.611,-6.443,10.786
19792,10.107,-1.336,0.453,5.313,-5.16,10.115
19843,10.088,-1.581,0.323,9.489,-3.809,9.046
19893,9.999,-1.677,0.278,13.519,-2.756,7.763
19942,10.045,-1.619,0.285,17.405,-1.55,6.336
19992,10.021,-1.791,0.357,21.328,-0.237,4.557
20042,10.009,-1.851,0.424,25.115,0.802,2.679
20092,9.942,-1.875,0.364,28.29,1.779,0.405
20143,10.03,-1.904,0.481,31.038,2.847,-2.115
20193,10.028,-1.926,0.608,33.023,3.427,-4.794
20242,9.958,-1.95,0.721,34.702,3.427,-7.443
20292,9.968,-1.873,0.675,35.603,2.84,-9.954
20342,10.004,-1.744,0.723,36.405,2.74,-12.137
20392,10.014,-1.645,0.747,36.099,2.145,-14.252
20443,10.045,-1.581,0.774,35.901,1.725,-15.565
20492,10.047,-1.432,0.783,35.237,1.29,-16.824
20542,10.035,-1.267,0.778,34.481,1.198,-17.557
20592,9.951,-1.133,0.867,33.565,0.366,-18.053
20642,10.028,-0.96,0.831,32.382,-0.183,-18.168
20692,9.947,-0.886,0.872,31.282,-0.985,-17.473
20743,9.987,-0.675,0.855,30.198,-1.71,-16.588
20792,9.808,-0.548,0.821,29.481,-2.305,-14.763
20842,9.877,-0.429,0.807,28.748,-2.588,-12.45
20892,9.93,-0.259,0.613,28.0,-2.382,-9.336
20942,9.82,-0.18,0.781,27.893,-2.168,-5.954
20993,9.87,-0.165,0.738,27.794,-1.817,-1.985
21043,9.889,-0.153,0.754,27.534,-1.206,1.832
21092,9.846,-0.194,0.766,27.649,-1.176,5.412
21142,9.954,-0.304,0.723,27.443,-1.176,8.656
21192,9.944,-0.371,0.745,27.336,-1.122,11.115
21242,10.047,-0.577,0.769,27.221,-0.969,13.595
21293,10.059,-0.623,0.75,27.038,-0.878,15.298
21343,10.143,-0.752,0.812,26.511,-0.214,16.58
21392,10.081,-0.948,0.833,25.824,0.076,17.45
21442,10.066,-1.049,0.857,25.046,0.534,18.115
21492,10.035,-1.233,0.963,23.725,0.824,18.099
21542,10.076,-1.415,0.999,22.092,0.519,17.275
21593,10.066,-1.607,1.071,20.153,0.145,16.099
21643,10.059,-1.715,1.128,17.817,-0.679,14.237
21692,10.093,-1.789,1.104,15.267,-1.55,12.252
21742,10.023,-1.873,1.116,12.679,-2.55,9.824
21792,10.064,-1.993,1.02,9.939,-3.916,7.252
21842,9.961,-1.981,1.104,7.489,-5.13,4.794
21893,9.954,-2.005,1.015,5.389,-6.206,2.26
21943,9.958,-2.026,0.927,3.664,-6.641,-0.71
21993,9.954,-2.0,0.831,2.603,-7.031,-3.336
22043,9.975,-2.005,0.795,2.298,-6.916,-5.87
22093,9.954,-1.935,0.651,2.618,-6.557,-8.023
22144,9.925,-1.918,0.627,3.664,-6.328,-10.328
22194,9.954,-1.82,0.577,5.061,-6.244,-12.427
22243,9.949,-1.772,0.489,7.092,-5.45,-13.947
22293,9.997,-1.681,0.563,9.427,-4.977,-15.405
22343,10.078,-1.595,0.445,12.252,-3.87,-16.611
22393,10.042,-1.468,0.316,15.267,-2.893,-17.893
22444,10.169,-1.396,0.307,18.191,-1.87,-18.649
22494,10.085,-1.243,0.489,21.191,-0.725,-19.13
22543,10.215,-1.126,0.426,23.916,-0.206,-19.282
22593,10.124,-0.936,0.515,26.679,0.603,-18.969
22643,10.097,-0.836,0.522,28.893,0.855,-18.229
22693,10.105,-0.635,0.606,31.137,1.183,-16.969
22744,10.04,-0.501,0.541,33.084,1.183,-15.427
22794,9.927,-0.352,0.568,34.626,1.45,-13.282
22843,9.942,-0.285,0.656,35.908,1.809,-10.733
22893,9.865,-0.177,0.596,37.282,2.069,-7.695
22943,9.951,-0.129,0.577,37.992,2.901,-4.076
22993,9.846,-0.11,0.675,38.313,3.527,-0.221
23044,9.884,-0.117,0.742,38.588,3.924,3.382
23094,9.815,-0.113,0.905,38.191,4.099,7.015
23143,9.923,-0.189,0.936,37.771,3.802,9.969
23193,9.949,-0.271,0.989,36.603,3.542,13.023
23243,9.949,-0.469,1.054,35.252,2.962,15.916
23293,10.047,-0.623,0.98,33.595,2.634,18.107
23344,10.095,-0.795,0.953,31.985,2.565,19.435
23394,10.198,-1.018,0.956,30.084,2.45,19.786
23444,10.126,-1.217,0.96,27.992,2.588,19.565
23494,10.114,-1.401,1.068,25.687,2.374,18.458
23544,10.097,-1.506,0.999,23.298,2.26,16.748
23595,10.138,-1.648,1.001,20.489,1.634,15.183
23645,10.009,-1.799,1.135,17.473,0.901,12.908
23694,10.064,-1.835,1.109,14.29,-0.397,10.74
23744,9.97,-1.933,1.135,11.221,-1.855,8.29
23794,9.954,-1.995,1.147,8.13,-3.168,5.397
