time_ms,ax,ay,az,gx,gy,gz
3914,10.179,-0.63,-0.01,-3.427,-4.092,-4.924
3964,10.129,-0.433,1.411,-3.122,-5.336,-8.099
4015,10.179,0.436,-0.517,-3.145,-1.954,-5.015
4065,10.023,0.788,0.132,-3.397,6.099,3.87
4114,10.152,-0.441,0.862,-3.588,10.046,5.198
4210,10.181,-0.625,1.14,-3.305,-4.71,-4.244
4259,10.243,0.445,0.235,-2.969,-5.237,0.153
4310,10.069,-0.467,0.271,-3.366,1.282,0.863
4360,10.095,-0.58,0.496,-3.366,6.198,-2.382
4409,10.138,0.204,1.116,-3.237,5.916,-3.511
4459,10.047,0.17,1.533,-3.466,2.092,1.191
4509,10.097,-0.177,1.176,-3.313,-3.466,2.008
4559,10.267,0.443,0.687,-3.237,-3.74,5.649
4610,10.143,-0.165,0.56,-2.878,-0.954,9.061
4660,9.786,-2.63,0.347,-4.504,0.061,3.664
4709,9.947,-2.366,0.302,-2.725,4.779,-17.695
4759,9.987,1.712,1.892,-3.214,1.252,-16.687
4809,10.785,-0.474,-0.266,-3.458,-3.977,21.267
4859,9.937,-1.698,0.632,-3.298,0.366,9.198
4910,10.131,0.163,1.207,-3.099,-1.763,2.809
4960,10.047,-0.757,0.426,-3.626,-1.504,8.679
5009,10.009,-1.528,1.13,-2.809,-0.435,0.282
5059,10.495,-0.546,0.196,-1.794,-3.519,1.305
5109,10.234,0.125,0.977,-1.046,-2.901,5.046
5159,10.088,-0.52,1.059,-2.809,-6.588,9.542
5210,9.798,-2.582,0.812,3.244,-5.649,3.603
5260,10.042,-0.333,0.122,-7.672,-4.137,5.221
5310,10.014,-0.489,-0.484,-3.168,-3.382,8.939
5360,9.935,-1.502,-0.592,4.069,4.282,7.313
5410,9.949,-0.757,0.438,22.916,3.855,4.359
5460,9.97,-1.612,-1.013,11.389,12.748,-2.145
5511,10.085,-1.075,0.917,6.756,18.924,-3.908
5560,10.672,-1.037,0.781,1.099,18.534,-3.626
5610,11.786,-0.843,1.348,31.305,11.969,-6.672
5660,12.14,-0.326,1.605,12.687,4.916,-13.58
5710,12.107,0.323,1.26,-18.313,-0.275,-9.321
5761,11.434,-0.026,0.295,-15.832,-2.29,-5.947
5811,12.191,-0.58,0.513,20.0,1.107,-7.275
5860,12.284,0.026,0.283,21.038,4.824,-7.962
5910,12.04,-0.125,1.13,55.893,2.855,-5.489
5960,11.264,-0.417,0.436,8.26,6.992,-4.481
6010,11.187,-0.115,0.517,-8.389,5.328,-0.718
6061,10.962,0.414,1.71,2.008,1.023,5.107
6111,10.615,0.398,2.098,-6.466,-6.771,11.053
6160,9.096,-0.671,0.321,-10.618,-15.725,17.687
6210,8.442,-1.289,0.474,13.473,-7.427,4.74
6260,7.434,-0.75,0.812,23.328,-9.107,-2.969
6310,7.286,-0.687,1.051,-20.573,-8.038,-8.908
6361,8.256,-0.932,1.142,-2.519,-13.534,-17.985
6411,8.962,-0.596,0.903,-43.802,-13.008,-21.069
6460,9.087,-0.081,0.52,-32.931,-14.176,-21.45
6510,9.448,0.057,0.345,-28.221,-6.069,-17.565
6560,10.129,0.204,1.013,-13.473,-2.42,-8.137
6610,9.42,0.56,0.558,-5.687,0.924,0.198
6661,9.41,-0.426,0.776,-5.183,-2.427,5.412
6711,8.991,-0.709,0.989,-18.656,-0.542,1.725
6761,9.096,-0.948,1.308,-28.237,-3.092,-2.015
6811,9.06,-0.618,0.802,-31.779,-5.534,-9.397
6861,9.221,-0.565,0.601,-14.962,-1.954,-8.931
6912,9.465,-0.35,0.635,-9.405,2.023,-8.595
6962,9.923,0.074,1.011,-22.779,2.939,-4.244
7011,10.488,-0.575,0.436,-17.672,5.962,-1.313
7061,10.397,-0.443,0.034,23.237,13.099,-2.534
7111,10.945,-0.285,0.764,23.176,18.725,-2.847
7161,11.118,0.366,0.057,38.763,21.076,4.229
7212,11.604,0.469,0.433,68.931,25.809,11.389
7262,11.76,0.541,0.29,82.336,30.183,19.489
7311,12.665,0.151,1.399,89.481,30.008,29.656
7361,12.885,-0.52,1.882,104.794,20.519,30.42
7411,12.423,0.072,2.4,78.122,7.435,29.809
7461,11.405,0.06,1.83,58.901,-7.099,34.832
7512,10.77,-0.709,1.923,50.603,-21.313,32.107
7562,9.997,-1.471,1.72,27.435,-34.26,26.115
7611,9.405,-1.782,1.679,9.931,-44.382,11.351
7661,8.742,-0.807,0.644,21.031,-52.122,-0.71
7711,9.405,-1.061,-0.031,-4.466,-45.885,-7.107
7761,10.179,-1.195,-1.375,36.679,-29.252,-11.061
7812,9.719,-0.316,-0.889,101.511,-12.29,-10.237
7862,9.099,0.026,-0.908,117.863,2.588,-5.298
7911,9.13,0.728,-0.503,145.473,13.252,5.237
7961,8.696,-0.285,-0.656,176.824,26.695,13.802
8011,8.553,-0.038,1.083,131.183,27.809,9.924
8061,7.904,0.046,0.848,121.771,23.855,10.298
8112,7.829,-1.231,1.933,106.603,11.947,4.565
8162,7.317,-0.58,2.067,63.053,-1.557,1.779
8212,7.592,-1.432,1.633,66.679,-14.771,-3.107
8262,7.722,-0.98,1.791,28.687,-27.763,-8.992
8312,8.071,-1.231,1.265,6.183,-36.298,-16.733
8363,8.617,-1.54,0.548,-2.137,-38.198,-23.328
8413,8.442,-0.405,0.525,6.26,-36.244,-30.924
8462,8.962,-0.721,0.28,11.763,-33.229,-28.061
8512,9.484,-0.333,0.419,16.74,-29.084,-27.198
8562,9.693,-0.352,0.647,24.969,-28.191,-25.802
8612,9.815,0.069,0.817,-7.916,-25.45,-17.847
8663,9.999,0.299,0.364,13.756,-23.519,-10.038
8713,10.567,0.026,0.405,11.855,-19.725,-4.824
8762,11.072,-0.103,0.568,26.71,-13.092,-0.084
8812,11.831,0.297,0.831,28.649,-11.038,3.206
8862,11.824,0.024,0.486,3.29,-6.588,3.496
8912,12.104,-0.635,0.297,12.626,-1.55,3.985
8963,11.834,-1.284,0.51,38.107,4.733,-3.634
9013,11.436,-0.251,0.513,27.305,10.939,-6.107
9062,10.878,-0.323,0.541,28.198,12.45,-7.153
9112,10.358,0.56,0.424,8.649,15.786,-4.412
9162,10.32,-0.278,0.635,29.481,15.298,-0.901
9212,10.251,-0.417,0.695,11.412,16.763,-0.71
9263,10.447,-0.402,0.709,8.771,15.939,-3.206
9313,10.533,-0.326,0.848,4.305,13.985,-2.649
9362,10.517,-0.295,0.884,-10.466,10.931,-3.229
9412,10.526,-0.491,0.556,-12.786,9.458,-2.87
9462,10.392,-0.371,0.285,-22.191,11.58,-5.901
9512,10.033,-0.453,0.352,-3.389,12.565,-5.076
9563,9.834,-0.127,0.505,-5.931,13.382,-4.13
9612,9.693,-0.113,0.572,-6.336,12.725,-2.74
9662,10.059,-0.129,0.596,-14.168,12.031,-1.046
9712,10.119,-0.17,0.759,-8.13,8.71,-1.435
9762,9.98,-0.187,0.968,-18.412,5.519,-1.122
9812,10.059,-0.019,1.164,-21.336,0.328,2.458
9863,9.918,-0.412,1.099,-35.153,-3.748,2.985
9912,10.054,-0.472,0.728,-35.168,-4.053,2.344
9962,10.138,-0.436,0.34,-20.939,-2.267,0.481
10012,10.088,-0.206,0.271,-17.038,1.718,-0.061
10062,10.05,0.108,0.568,-10.084,4.183,1.802
10113,10.05,-0.091,0.702,-8.763,4.618,4.366
10163,10.03,-0.187,0.788,-10.641,3.489,3.359
10212,9.942,-0.103,0.901,-11.519,1.71,3.0
10262,9.817,-0.163,0.965,-11.641,-0.344,3.809
10312,9.911,-0.079,0.759,-26.023,-1.939,1.817
10362,9.963,-0.457,0.762,-18.244,-3.443,1.191
10413,10.179,-0.671,0.836,-18.344,-2.252,-1.328
10463,9.968,-0.151,0.709,-16.214,-1.641,-2.305
10512,10.15,-0.378,0.608,-10.924,-0.855,-3.191
10562,10.224,-0.357,0.639,-9.435,1.168,-4.977
10612,10.076,-0.101,0.649,-4.679,2.588,-4.603
10662,10.148,-0.266,0.663,-9.992,3.626,-5.427
10713,10.349,-0.295,0.802,-6.679,4.427,-4.84
10763,10.315,-0.354,0.745,-2.557,4.847,-4.885
10812,10.296,-0.287,0.927,-1.824,4.458,-4.473
10862,10.289,-0.201,0.771,-6.099,3.603,-2.939
10912,10.105,-0.103,0.862,-8.099,2.176,-1.725
10962,10.287,-0.175,0.865,-7.733,0.672,-0.351
11013,10.083,-0.06,0.735,-6.718,-0.473,1.58
11063,10.014,-0.189,0.659,-4.473,-0.618,2.382
11113,9.978,-0.331,0.637,-9.87,1.26,2.137
11163,9.798,-0.249,0.568,1.427,2.122,1.931
11213,10.109,-0.599,0.999,14.313,1.763,0.237
11264,10.464,-0.261,1.193,-1.878,-2.55,-1.863
11314,10.72,0.115,1.356,-14.214,-9.534,2.084
11363,10.742,-0.012,0.683,-10.634,-12.588,6.74
11413,10.385,-1.02,0.453,3.038,-9.992,2.321
11463,9.93,-0.778,0.307,-3.672,-2.992,-2.985
11513,9.578,0.333,0.163,1.794,3.275,-2.45
11564,9.808,0.144,0.505,14.893,7.229,6.069
11614,10.164,-0.247,0.498,17.145,9.939,12.176
11663,9.944,-0.196,0.728,28.031,10.313,9.748
11713,9.788,-0.635,0.896,12.519,11.603,9.153
11763,9.805,-0.51,0.908,7.397,8.374,1.275
11813,9.408,-1.624,1.356,18.191,1.466,-8.435
11864,9.774,1.121,3.044,-8.725,-6.321,-9.107
11914,9.906,-0.618,1.025,4.763,-8.641,-16.641
11963,10.49,-0.359,0.599,14.786,-14.267,-17.046
12013,11.261,-0.776,0.932,-18.534,-11.641,-20.16
12063,11.657,-0.443,0.85,-39.153,-10.137,-23.374
12113,11.357,-0.465,0.843,-24.55,-11.901,-24.664
12164,11.077,0.189,0.817,-21.794,-10.832,-20.908
12214,10.586,0.23,0.505,-29.916,-9.45,-15.076
12263,10.605,0.125,0.704,-20.557,-6.931,-7.176
12313,10.509,0.302,0.91,-36.031,-8.588,0.84
12363,10.399,0.093,0.68,-40.298,-11.092,7.366
12413,10.442,-0.031,1.188,-50.672,-14.397,11.282
12464,10.337,-0.338,0.165,-48.878,-13.496,13.664
12514,10.612,-0.139,0.819,-53.336,-10.298,13.099
12564,10.323,-0.165,0.687,-51.679,-11.802,16.267
12614,10.43,-0.273,0.675,-55.733,-10.878,17.053
12664,10.109,-0.17,0.599,-60.87,-10.588,19.084
12715,10.04,-0.194,0.165,-68.687,-6.504,21.176
12765,9.726,-0.177,-0.079,-55.977,-0.588,22.809
12814,9.808,-0.412,0.132,-49.282,7.076,24.344
12864,9.508,-0.347,0.429,-59.336,11.229,24.328
12914,9.479,-0.422,0.297,-53.351,14.084,26.58
12964,9.384,-0.639,0.587,-53.496,15.725,25.786
13015,9.087,-0.704,0.699,-63.443,16.771,23.55
13065,8.945,-0.589,0.51,-72.756,15.771,21.55
13114,8.469,-0.723,0.402,-54.595,16.458,17.954
13164,8.385,-0.745,0.62,-83.893,17.863,11.221
13214,7.705,-0.388,0.455,-74.71,17.275,6.786
13264,7.702,-0.728,0.745,-84.725,15.832,0.267
13315,7.983,-0.093,0.426,-89.573,17.328,-1.336
13365,8.064,-0.024,0.532,-87.802,17.588,-3.519
13414,9.089,-0.441,0.853,-96.008,18.076,-0.374
13464,8.792,-0.716,0.285,-90.351,18.267,-5.855
13514,9.748,-1.487,0.75,-68.344,23.985,-9.969
13564,8.651,-0.041,1.104,-68.58,21.947,-13.992
13615,9.559,-0.92,1.133,-74.145,16.908,-11.992
13665,8.404,0.134,0.426,-57.366,16.695,-13.634
13714,8.847,-0.17,1.241,-44.038,17.313,-12.282
13764,8.572,0.738,1.265,-44.534,12.916,-2.534
13814,8.342,-0.271,1.415,-44.504,4.611,-1.16
13864,8.668,-0.067,0.431,-33.885,5.481,5.053
13915,9.408,1.293,1.645,-19.954,6.756,2.221
13964,9.59,0.048,1.214,-31.069,-1.42,8.603
14014,10.162,0.867,0.141,-30.282,3.931,7.145
14064,10.653,-0.577,0.905,43.29,6.214,4.405
14114,13.192,-1.597,2.153,21.924,-2.282,-3.122
14164,12.016,-0.709,1.631,-18.458,-9.0,-12.229
14215,12.866,0.163,0.333,10.763,-15.55,-15.282
14264,13.415,0.594,0.417,14.412,-8.985,-3.168
14314,13.743,-0.235,0.424,3.588,-2.336,3.023
14364,11.484,-0.081,0.905,-8.588,-1.015,-0.221
14414,10.406,-0.223,0.412,-56.473,5.397,1.779
14465,11.798,-0.278,0.596,-16.802,10.298,4.542
14515,11.544,-0.216,1.075,14.687,9.817,5.328
14564,10.464,-0.781,1.157,-20.191,3.412,-2.053
14614,9.499,-0.965,1.186,-54.74,-2.565,-9.344
14664,10.584,-0.836,0.754,-7.137,-1.374,-8.061
14714,10.27,-0.184,0.606,-10.87,3.55,-9.351
14765,10.054,-0.467,1.209,-28.321,4.267,-6.45
14815,9.805,-0.103,0.632,-25.176,1.344,-5.496
14864,9.518,-0.534,1.03,1.237,-1.305,-3.427
14914,10.5,-1.004,0.589,8.702,0.504,-7.389
14964,9.578,-0.249,0.793,-13.588,2.45,-4.71
15014,9.98,0.096,1.099,-16.847,1.389,0.321
15065,10.311,-0.812,0.709,-5.901,-0.427,3.756
15115,10.385,-0.587,0.977,2.069,1.84,2.0
15164,10.33,-0.448,0.898,2.802,2.137,1.183
15214,9.918,-0.244,0.932,1.641,-1.641,-0.298
15264,10.596,0.113,1.006,-7.511,-3.344,1.145
15314,10.814,-0.807,1.075,-4.427,-3.42,3.473
15365,10.332,-0.177,0.833,2.107,-2.885,3.55
15415,11.17,-0.244,0.659,5.786,-1.389,-4.061
15465,10.344,-0.328,0.944,-4.786,0.977,-7.695
15515,9.956,-0.072,1.001,-8.29,1.962,-7.634
15565,10.461,0.292,0.86,1.809,-0.893,-3.427
15616,10.1,-0.127,0.556,-0.046,0.443,-1.183
15666,10.258,-0.053,0.821,-9.191,3.328,-2.076
15715,10.004,-0.177,1.274,-5.405,2.748,0.924
15765,10.04,-0.656,1.109,-7.344,1.244,0.992
15815,10.318,-0.251,0.8,-8.191,0.802,-0.046
15865,10.186,-0.807,0.723,2.71,-0.42,1.0
15916,9.853,-0.467,0.812,-5.313,0.504,-1.718
15966,10.174,-0.759,0.719,-0.145,0.359,-2.313
16015,9.87,-0.342,1.174,-5.0,1.26,-3.779
16065,10.085,-0.026,0.886,-3.076,1.336,-2.412
16115,9.987,-0.493,0.934,-2.878,-0.084,-2.221
16165,10.296,0.213,0.711,-1.366,0.473,-1.412
16216,10.097,-0.625,0.881,-1.718,1.305,-0.55
16266,10.085,0.283,0.953,-2.069,0.351,-0.977
16315,10.083,-0.606,0.817,-0.443,0.656,0.733
16365,10.085,0.048,0.58,2.969,0.321,-0.061
16415,10.081,-0.342,0.917,-2.26,4.153,0.87
16465,10.033,-0.275,1.025,9.053,0.634,2.962
16516,10.172,-0.56,0.596,-6.046,4.405,-1.26
16566,10.097,-0.335,1.09,5.809,1.489,-0.008
16615,9.118,-2.62,0.848,-8.58,2.496,-5.977
16665,10.232,-0.074,1.008,3.504,-1.855,-7.763
16715,10.505,-2.041,0.884,-1.015,-6.313,-16.824
16765,10.124,-0.704,1.142,-1.374,-15.176,-30.702
16816,9.994,2.493,-0.378,-2.595,-6.87,-7.809
16866,9.978,1.013,0.065,-3.221,-2.214,9.664
16916,10.131,-1.605,0.17,-3.733,3.435,5.053
16966,10.193,-0.132,0.445,-3.351,7.626,-3.664
17016,10.042,0.175,1.281,-3.298,6.473,-3.229
17067,10.038,0.721,1.696,-3.366,-2.519,-0.008
17117,10.164,-0.599,0.065,-3.305,-3.466,-2.763
17166,10.035,0.783,0.165,-3.458,3.611,-1.046
17216,10.052,-0.412,1.451,-3.305,2.115,0.924
17266,10.018,0.383,1.001,-3.29,-3.115,-1.664
17316,10.04,-0.158,0.268,-3.443,-0.687,0.588
17367,10.085,0.036,0.613,-3.351,1.664,-1.969
17417,10.026,0.065,0.889,-3.336,2.221,-0.618
17466,10.119,0.093,1.025,-3.443,0.023,-1.13
17516,10.102,0.081,0.639,-3.366,-0.244,-0.389
17566,10.162,0.029,0.644,-3.366,0.855,-1.076
17616,10.097,0.057,0.814,-3.198,1.55,-0.924
17667,10.112,0.11,0.927,-3.237,0.748,-1.092
17717,10.114,0.034,0.783,-3.435,0.137,-0.786
17766,10.097,0.053,0.709,-3.26,0.496,-1.038
17816,10.117,0.091,0.704,-3.252,1.191,-0.954
17866,10.097,-0.699,0.582,-3.626,3.634,-3.176
17916,10.064,-0.043,2.22,-3.183,-4.29,1.473
17967,10.138,-0.92,0.108,-3.313,-8.702,-0.053
18017,10.021,0.671,-0.481,-3.282,0.634,-1.397
18066,10.112,-0.146,1.109,-3.336,2.55,-1.649
18116,10.102,-0.316,0.635,-3.313,0.42,-1.863
18166,10.141,-0.376,0.448,-3.443,1.229,-4.771
18216,10.174,0.704,0.266,-3.344,7.985,3.832
18267,10.016,-0.821,1.387,-3.519,6.107,-2.229
18316,10.114,0.345,0.982,-3.206,-5.931,-0.275
18366,10.105,-0.295,0.498,-3.359,-3.137,-2.122
18416,10.138,0.283,0.865,-3.168,-2.397,-1.908
18466,10.131,-0.251,0.12,-3.275,-2.412,-2.405
18516,10.05,0.168,0.544,-3.145,2.229,-4.786
18567,10.064,0.426,0.433,-3.473,2.015,-2.733
18616,10.038,0.273,0.958,-3.191,3.275,-1.931
18666,10.045,0.302,0.735,-2.817,-0.038,-0.55
18716,10.047,0.481,0.673,-3.252,2.962,1.962
18766,10.083,0.328,1.135,-3.458,-0.542,3.115
18817,10.076,-0.196,0.39,-3.137,-2.672,1.443
18867,10.162,-0.259,0.702,-3.527,-0.137,-1.389
18916,10.04,0.23,0.287,-3.809,2.244,-1.206
18966,10.002,-0.156,0.577,-3.389,1.405,-1.038
19016,10.164,0.065,0.481,-3.176,-0.115,-0.908
19066,10.107,0.014,0.75,-3.305,1.84,-0.908
19117,10.081,-0.072,0.704,-3.389,1.046,-1.611
19167,10.169,0.007,0.41,-3.366,0.45,-3.099
