time_ms,ax,ay,az,gx,gy,gz
2110,10.117,0.017,1.351,-3.366,-0.198,-1.092
2160,10.047,-0.196,1.526,-3.069,-1.641,-0.29
2210,10.184,-0.508,2.74,-3.275,1.534,-1.076
2260,10.129,-0.086,1.724,-3.244,0.771,-0.962
2311,10.081,0.053,1.255,-3.183,0.16,-0.832
2360,10.143,0.022,1.576,-3.13,1.702,-1.214
2410,9.994,-0.046,1.267,-3.344,0.206,-0.756
2460,9.999,0.012,1.248,-3.214,0.641,-1.069
2510,10.083,0.069,1.506,-3.267,-0.664,-0.672
2561,10.064,-0.235,1.056,-3.458,0.214,-0.962
2611,9.987,-0.012,1.595,-3.26,1.26,-1.336
2660,10.054,0.069,1.494,-3.252,-1.298,-0.328
2710,10.109,0.074,1.111,-3.137,0.305,-0.824
2760,10.069,0.268,1.384,-3.298,0.45,-0.718
2810,10.081,-0.053,1.162,-3.351,0.626,-0.794
2861,10.088,-0.002,1.413,-3.321,-0.031,-0.634
2911,10.052,-0.046,1.135,-3.313,2.008,-1.191
2961,10.085,-0.062,1.36,-3.206,1.458,-1.191
3011,10.076,0.067,1.487,-3.145,0.511,-0.847
3061,10.126,0.014,1.255,-3.328,-0.237,-0.733
3111,10.109,-0.12,1.212,-3.282,2.763,-1.443
3162,10.124,-0.031,1.633,-3.237,2.046,-1.298
3258,10.061,-0.043,1.231,-3.305,-1.069,-0.458
3308,10.047,-0.105,0.992,-3.252,0.527,-0.863
3358,9.927,0.263,-0.326,-3.038,2.832,-1.198
3408,10.028,0.014,1.547,-3.282,0.832,-0.863
3459,10.059,-0.096,1.348,-3.252,1.16,-1.122
3508,10.085,0.007,1.26,-3.26,1.611,-1.298
3558,10.028,-0.024,1.066,-3.511,2.023,-1.595
3608,10.083,-0.11,1.305,-3.42,-0.573,-0.641
3658,10.03,0.091,1.284,-3.313,1.42,-1.153
3708,10.081,0.148,1.485,-3.168,0.076,-0.893
3759,10.112,-0.048,1.198,-3.344,1.023,-1.069
3808,10.078,-0.007,1.554,-3.412,0.214,-0.901
3858,10.057,-0.127,1.643,-3.275,2.71,-2.069
3908,10.035,-0.093,1.269,-3.298,-0.45,-0.473
3958,10.09,0.024,1.358,-3.275,0.977,-1.115
4008,10.033,0.067,1.442,-3.122,0.473,-0.863
4059,10.038,-0.323,1.322,-3.13,1.107,-1.229
4108,10.112,-0.553,4.804,-3.137,0.153,-0.786
4158,10.05,-0.18,1.121,-3.153,1.664,-1.26
4208,10.035,0.148,1.631,-3.42,-0.42,-0.389
4258,9.932,-1.734,1.672,-3.176,-2.977,-1.244
4308,10.102,-0.345,0.73,-3.214,2.908,-1.695
4359,10.198,-0.211,2.357,-3.427,3.511,-2.145
4408,10.088,-0.314,1.291,-3.366,-0.809,-0.466
4458,10.057,-0.4,1.48,-3.145,0.649,-0.969
4508,9.899,-0.062,2.041,-3.076,-5.336,0.947
4558,10.052,-0.199,0.843,-3.198,-3.779,0.229
4609,10.141,-0.23,0.304,-3.229,1.443,-1.023
4659,10.124,0.362,1.54,-3.191,4.786,-1.878
4708,10.033,-0.422,1.106,-3.153,2.557,-1.893
4758,10.033,-0.148,0.963,-3.267,1.779,-1.153
4808,10.066,0.132,1.763,-3.374,2.748,-1.42
4858,10.076,0.649,1.511,-3.206,-1.405,-0.527
4909,10.059,-0.024,1.265,-3.511,-1.771,-0.16
4959,10.016,-0.091,1.039,-3.366,0.13,-1.008
5009,10.081,0.084,1.624,-3.122,-0.305,-0.618
5059,10.076,-0.036,1.08,-3.435,0.336,-0.924
5109,9.97,0.79,1.516,-4.931,1.252,-0.954
5159,10.112,0.067,1.051,-3.397,3.176,-1.611
5210,10.057,0.077,1.55,-3.137,0.718,-0.733
5259,10.16,-0.129,0.769,-3.389,3.275,-1.832
5309,10.088,0.057,1.837,-3.26,3.328,-1.603
5359,10.102,0.158,1.48,-3.389,1.611,-1.611
5409,10.081,0.029,1.562,-3.389,0.191,-0.519
5459,10.179,-0.256,0.877,-3.038,2.008,-1.527
5510,10.018,0.331,1.597,-3.435,0.557,-1.359
5559,10.035,0.014,0.699,-3.458,-1.794,-0.427
5609,10.059,0.323,1.626,-3.519,1.557,-1.305
5659,10.085,0.127,1.358,-3.489,-0.947,-0.443
5709,9.975,-0.091,1.121,-3.168,0.282,-0.809
5760,10.133,-0.074,1.303,-3.344,1.794,-1.389
5810,10.095,0.046,1.442,-3.45,1.206,-1.145
5859,10.052,-0.062,1.459,-3.168,0.069,-0.771
5909,10.088,-0.065,1.277,-3.298,0.641,-0.916
5959,10.105,-0.002,1.329,-3.275,1.153,-1.229
6009,10.102,0.014,1.485,-3.344,0.817,-0.954
6060,10.121,0.031,1.289,-3.267,0.534,-0.779
6110,10.1,0.055,1.267,-3.252,0.786,-1.137
6159,10.057,0.057,1.42,-3.344,0.908,-0.962
6209,10.066,-0.022,1.308,-3.267,0.687,-1.0
6259,10.05,0.046,1.372,-3.359,0.634,-0.863
6309,10.102,-0.01,1.293,-3.16,0.794,-0.885
6360,10.035,0.024,1.353,-3.13,0.779,-0.969
6409,10.069,-0.007,1.334,-3.397,0.695,-1.023
6459,10.133,0.05,1.332,-3.344,0.672,-0.878
6509,10.038,0.086,1.284,-3.252,0.771,-0.901
6559,10.006,0.048,1.3,-3.282,0.641,-0.84
6609,10.136,0.017,1.368,-3.237,0.733,-1.069
6660,10.016,-0.005,1.356,-3.275,0.565,-0.977
6709,10.162,-0.014,1.279,-3.229,0.794,-0.863
6759,10.047,-0.031,1.269,-3.229,0.748,-1.0
6809,10.085,0.038,1.353,-3.382,0.55,-0.817
6859,10.059,0.014,1.336,-3.198,0.489,-0.771
6909,10.121,-0.029,1.284,-3.298,0.74,-1.0
6960,10.076,-0.026,1.341,-3.282,0.725,-0.992
7009,10.016,0.012,1.305,-3.191,0.641,-1.0
7059,10.085,0.007,1.257,-3.244,0.71,-0.908
7109,10.014,-0.041,1.372,-3.435,0.702,-1.023
7159,10.018,-0.031,1.303,-3.29,0.649,-0.863
7209,10.016,-0.002,1.37,-3.366,0.916,-0.977
7260,10.04,-0.038,1.315,-3.275,0.939,-1.076
7309,10.069,0.014,1.296,-3.321,0.763,-0.878
7359,10.069,-0.014,1.37,-3.412,0.855,-1.0
7409,10.093,0.012,1.32,-3.023,0.771,-1.031
7459,10.088,-0.029,1.303,-3.191,0.664,-0.893
7510,10.078,0.002,1.32,-3.382,0.847,-0.908
7560,10.119,0.017,1.31,-3.313,0.74,-1.031
7609,10.04,-0.036,1.305,-3.183,0.725,-0.931
7659,10.035,0.029,1.317,-3.42,1.023,-1.145
7709,9.932,0.139,1.447,-3.786,0.626,-0.847
7759,10.018,0.189,1.128,-3.466,1.45,-1.015
7810,10.006,0.115,1.468,-3.183,1.168,-1.046
7860,10.064,0.237,1.341,-3.275,-0.183,-0.916
7910,10.05,-0.817,0.601,-4.321,1.321,-1.595
7960,9.968,0.117,1.3,-3.45,1.832,-1.145
8010,10.011,-0.141,1.277,-3.466,0.992,-1.031
8060,10.047,-0.012,1.26,-3.237,0.908,-1.031
8111,10.011,0.034,1.418,-3.176,-0.145,-0.87
8160,10.021,-0.036,1.401,-3.191,-0.16,-0.466
8210,10.093,0.072,1.212,-3.214,0.977,-0.878
8260,10.097,0.069,1.351,-3.405,0.557,-0.725
8310,10.133,0.053,1.317,-3.382,1.153,-1.115
8360,10.145,0.079,1.432,-3.252,0.992,-1.061
8411,10.042,-0.072,1.269,-3.55,0.427,-0.947
8460,10.004,-0.086,1.317,-3.336,0.702,-1.076
8510,10.073,-0.065,1.32,-3.206,0.779,-1.0
8560,10.042,-0.029,1.372,-3.328,0.832,-1.015
8610,10.002,0.005,1.358,-3.244,0.618,-0.878
8660,10.066,0.014,1.298,-3.389,0.786,-0.908
8711,10.054,0.038,1.389,-3.412,0.901,-0.969
8760,10.1,0.005,1.36,-3.282,0.649,-0.908
8810,10.045,0.024,1.322,-3.176,0.74,-1.0
8860,10.09,0.055,1.36,-3.366,0.802,-1.084
8910,10.143,0.022,1.449,-3.244,0.771,-1.084
8961,10.112,0.065,1.399,-3.359,-0.435,-0.786
9011,10.073,0.096,1.329,-3.29,-0.321,-0.649
9060,10.03,-0.127,1.049,-3.252,0.115,-0.733
9110,9.992,-0.01,1.37,-3.153,0.45,-0.969
9160,10.088,-0.022,1.303,-3.366,1.099,-0.916
9210,10.016,-0.091,1.265,-3.26,0.901,-1.145
9261,10.054,-0.089,1.092,-3.244,1.962,-1.275
9311,10.04,0.151,1.471,-3.366,1.779,-1.244
9361,10.033,0.014,1.26,-3.16,0.565,-0.962
9411,10.014,0.026,1.372,-3.252,1.282,-1.267
9461,10.105,-0.022,1.269,-3.137,0.0,-0.718
9511,10.064,-0.065,1.126,-3.328,1.794,-1.145
9562,10.047,0.012,1.471,-3.359,1.374,-1.076
9611,10.035,0.019,1.358,-3.214,-0.008,-0.756
9661,10.1,0.012,1.406,-3.275,1.237,-1.084
9711,10.042,0.069,1.255,-3.229,-0.427,-0.702
9761,10.038,-0.053,1.176,-3.351,1.107,-1.099
9811,10.047,0.038,1.48,-3.145,0.908,-1.061
9862,10.1,0.057,1.284,-3.191,1.122,-0.962
9911,10.107,-0.014,1.344,-3.298,0.771,-1.069
9961,10.09,-0.043,1.291,-3.221,1.237,-1.298
10011,10.045,0.05,1.377,-3.336,1.374,-1.092
10061,10.117,-0.115,1.267,-3.298,1.0,-1.122
10112,10.093,-0.002,1.262,-3.183,1.16,-1.313
10162,10.047,-0.115,1.212,-3.244,2.092,-2.229
10211,10.059,-0.069,1.447,-3.298,1.702,-1.794
10261,10.073,0.192,1.461,-3.435,1.55,-2.092
10311,10.014,0.216,1.597,-3.489,0.458,-0.878
10361,10.095,-0.055,1.279,-3.366,0.206,-0.382
10412,9.963,-0.148,1.229,-3.252,-0.611,0.046
10462,10.05,-0.048,1.348,-3.206,-0.122,-0.336
10511,10.143,-0.105,1.152,-3.359,1.702,-1.733
10561,10.078,0.467,1.782,-3.191,1.023,-0.931
10611,10.124,-0.206,1.257,-3.351,-0.076,-0.099
10661,10.083,-0.117,1.145,-3.397,0.786,-1.107
10712,10.107,0.201,1.459,-3.374,0.672,-1.046
10761,10.073,-0.194,1.13,-3.206,2.153,-1.824
10811,10.035,0.247,1.504,-3.229,2.496,-2.786
10861,9.911,0.977,1.88,-3.336,-2.542,2.641
10911,10.141,0.074,-0.307,-3.29,0.74,-0.771
10961,9.908,0.74,2.065,-3.359,2.076,-2.038
11012,10.038,-0.56,0.984,-3.023,-5.099,-0.076
11061,10.083,-0.754,0.623,-3.137,4.252,-2.397
11111,10.054,-0.508,1.296,-3.336,0.26,-0.878
11161,10.138,-0.24,1.083,-3.275,2.733,-1.55
11211,10.107,-0.014,1.308,-3.282,1.908,-1.618
11261,10.09,-0.048,1.09,-3.344,1.168,-1.275
11312,10.03,0.0,1.684,-3.275,-0.069,-0.458
11361,10.136,0.225,1.198,-3.115,0.267,-0.855
11411,10.054,-0.06,1.308,-3.069,1.267,-1.412
11461,10.093,-0.065,1.418,-3.214,1.153,-1.832
11511,10.011,0.223,1.413,-3.29,1.061,-0.977
11561,10.052,-0.254,1.243,-3.244,-0.237,-1.053
11612,10.009,0.244,1.253,-3.176,1.13,-1.527
11661,10.05,0.036,1.332,-3.115,-0.664,-0.595
11711,10.097,-0.026,1.047,-3.046,2.824,-1.901
11761,10.085,0.024,1.497,-3.511,3.908,-2.908
11811,9.982,-0.101,1.6,-3.55,4.863,-4.221
11862,9.963,0.402,1.873,-3.267,0.802,-2.13
11912,10.026,0.242,1.494,-3.977,-0.374,0.641
11961,10.047,-0.017,1.368,-3.13,2.282,-3.221
12011,10.26,-1.073,1.758,-3.344,1.885,-1.137
12061,10.035,0.73,1.839,-3.328,0.366,-0.489
12111,10.071,-0.251,1.181,-3.183,-1.817,2.557
12162,10.083,-0.024,1.193,-3.336,0.695,-0.687
12212,10.064,-0.046,1.315,-3.336,1.649,-1.947
12262,10.026,-0.113,1.506,-3.458,2.809,-3.473
12312,9.939,0.783,2.211,-2.992,-0.321,0.275
12362,10.045,0.148,1.506,-3.366,-1.481,1.427
12412,9.966,0.551,1.681,-3.427,-3.198,3.962
12463,10.193,-0.936,-0.17,-3.115,0.031,-1.145
12512,9.939,0.431,1.609,-3.412,3.16,-2.878
12562,10.038,0.192,1.614,-3.366,0.473,-0.641
12612,10.052,-0.196,1.269,-3.16,1.023,-1.153
12662,10.076,-0.101,1.243,-3.13,1.817,-1.962
12712,10.081,0.048,1.442,-3.282,1.55,-2.053
12763,10.054,-0.278,1.233,-3.282,0.626,-0.725
12812,10.078,0.165,1.586,-3.244,1.153,-1.504
12862,10.05,0.285,1.494,-3.321,0.466,-0.58
12912,10.126,-0.101,1.26,-3.229,0.458,-0.229
12962,10.09,-0.036,1.425,-3.237,-0.031,-0.611
13012,10.117,0.046,1.511,-3.206,-0.542,0.305
13063,10.047,0.117,1.437,-3.168,-0.511,-0.092
13112,9.987,-0.247,1.279,-3.42,-0.145,-0.176
13162,10.078,-0.022,1.3,-3.061,1.26,-1.611
13212,10.016,-0.081,1.358,-2.939,0.885,-1.733
13262,10.038,-0.002,1.245,-3.42,2.237,-1.901
13313,10.018,0.364,1.499,-3.412,0.824,-0.863
13363,10.088,-0.52,1.193,-3.679,-0.107,1.046
13412,10.071,-0.057,1.291,-3.244,0.794,-1.267
13462,10.157,-0.39,0.738,-3.489,3.656,-3.855
13512,10.097,0.237,1.487,-3.55,4.672,-5.427
13562,9.975,0.429,1.739,-3.42,1.519,-2.145
13613,9.997,2.026,1.166,-3.282,-4.328,5.252
13663,10.351,-1.688,1.284,-3.557,-6.336,5.382
13713,10.095,-0.412,0.723,-3.298,1.366,-1.473
13763,10.15,0.158,1.784,-3.42,2.885,-1.481
13813,10.073,0.074,1.274,-3.305,0.542,-0.939
13863,10.054,0.113,1.274,-3.412,0.298,-0.931
13914,10.169,-0.311,1.221,-3.45,1.466,-1.763
13963,9.973,0.23,1.114,-3.977,0.664,-2.389
14013,10.059,-0.196,1.243,-3.153,2.412,-2.695
14063,9.872,0.884,2.599,-3.076,0.931,-1.092
14113,10.05,0.228,1.42,-3.351,-1.443,0.076
14163,10.085,-0.436,0.821,-3.237,-0.328,-0.053
14214,10.035,-0.026,1.459,-3.26,1.481,-1.969
14263,10.095,0.043,1.576,-3.267,1.954,-2.252
14313,10.107,0.184,1.3,-3.229,0.45,-1.053
14363,10.093,0.156,1.631,-3.511,-0.061,-0.069
14413,10.203,-0.06,1.451,-3.405,-1.008,0.168
14464,10.05,-0.005,1.399,-3.206,1.221,-1.511
14514,10.138,0.326,1.401,-3.397,0.687,-0.809
14563,10.035,-0.113,1.312,-3.374,1.511,-1.45
14613,10.076,-0.005,1.392,-3.198,-0.061,-0.87
14663,10.105,-0.062,1.289,-3.198,1.206,-1.427
14713,10.05,0.048,1.298,-3.351,1.695,-1.198
14764,10.011,-0.053,1.351,-3.557,2.183,-1.26
14814,10.042,0.331,1.586,-3.26,-0.389,-0.328
14863,10.109,-0.345,0.891,-3.527,0.832,-0.695
14913,10.121,0.441,2.072,-3.29,-1.511,1.0
14963,10.002,-0.364,0.862,-3.176,-1.427,0.053
15013,10.045,0.467,2.326,-3.374,-1.26,-0.069
15064,10.109,0.398,0.92,-3.962,2.191,0.397
15113,10.047,-0.024,1.468,-3.412,-1.053,-0.985
15163,10.105,-0.062,0.589,-3.26,2.198,-2.183
15213,10.121,-0.084,1.274,-3.198,0.855,-1.359
15263,10.157,0.347,1.351,-3.405,4.893,-1.069
15313,10.081,-0.58,1.142,-3.282,1.573,-1.901
15364,9.973,0.386,1.811,-3.13,-1.16,-1.176
15413,10.121,-0.783,1.358,-3.466,-2.603,1.221
15463,10.035,-0.261,0.958,-3.328,1.168,-1.824
15513,10.069,0.204,1.648,-2.603,1.969,-2.901
15563,10.217,0.036,1.667,-3.305,-2.298,0.817
15613,9.939,-0.148,1.044,-3.16,-0.466,-1.038
15664,10.112,0.295,1.494,-3.023,-0.519,-0.656
15713,10.083,-0.074,1.209,-3.191,-1.145,-0.229
15763,10.076,0.11,0.69,-3.511,2.16,0.092
15813,10.109,-0.113,1.59,-3.282,0.046,0.0
15863,10.018,-0.898,2.517,-3.244,-5.084,0.206
15913,10.038,0.786,0.134,-3.42,-8.412,0.779
15964,10.05,-1.245,0.062,-3.0,8.817,-3.817
16013,10.344,0.584,1.291,-3.557,16.649,-4.87
16063,9.853,1.193,3.111,-3.924,1.107,1.145
16113,10.186,-1.684,-0.508,-3.191,-0.779,0.58
16163,9.899,-0.256,1.811,-2.817,2.366,-4.565
16214,10.248,0.309,-0.417,-3.015,2.695,-2.038
16264,9.954,0.438,1.724,-3.588,2.725,-4.328
16313,10.033,0.307,1.703,-2.557,0.748,-3.435
16363,10.215,-0.963,1.842,-1.626,-2.45,-3.336
16413,10.181,0.029,3.231,-17.672,-12.809,-4.87
16463,11.954,0.019,1.693,-38.16,-30.229,-7.641
16514,13.297,-0.429,-0.898,-43.557,-20.786,-10.153
16564,12.085,-0.395,-0.853,26.55,-3.634,-9.855
16614,12.773,0.309,-0.431,41.588,7.221,-6.855
16664,11.431,0.077,0.572,52.763,10.267,-3.153
16714,11.74,0.944,0.683,57.84,8.985,-2.313
16764,11.115,0.187,1.286,58.893,4.519,8.664
16815,12.157,0.556,0.465,34.527,0.763,13.313
16864,11.601,-0.453,1.121,36.031,-1.603,14.656
16914,12.198,-0.002,0.043,11.122,2.275,12.313
16964,11.546,-0.661,1.087,35.237,-0.489,6.015
17014,11.628,0.898,-0.596,25.702,2.031,5.565
17064,10.888,0.632,-0.371,52.595,14.244,15.244
17115,8.476,0.513,0.594,67.618,23.809,23.397
17164,10.033,0.338,0.992,70.939,16.939,21.092
17214,8.945,-0.702,1.988,32.26,15.725,18.328
17264,9.688,0.256,1.456,43.076,-2.763,14.832
17314,8.845,-0.34,1.284,8.191,-7.336,10.87
17364,8.035,-0.165,0.354,50.252,-11.305,8.313
17415,7.738,-0.697,2.555,110.206,-26.855,7.252
17464,6.941,-0.141,-0.172,-3.962,-13.763,10.145
17514,6.792,0.029,-0.41,14.588,3.321,11.221
17564,6.579,0.01,0.764,157.298,4.26,10.924
17614,6.696,-0.05,3.916,28.931,-16.221,-0.023
17665,9.609,-0.204,-0.606,18.336,-14.611,10.664
17715,9.781,-1.13,0.932,45.794,-6.206,6.26
17764,10.567,-1.518,1.018,42.473,-14.038,-0.542
17814,10.229,-1.789,0.661,40.16,-17.053,-3.725
17864,8.921,-1.904,2.45,13.718,-20.267,-10.496
17914,9.472,-0.752,1.334,39.695,-26.313,-14.473
17965,9.592,-1.061,0.127,27.122,-18.527,-13.115
18015,10.768,-1.059,-0.206,35.336,-5.611,-12.992
18065,10.335,-1.277,1.03,14.0,-2.634,-11.046
18115,9.8,0.292,0.747,26.55,1.916,-9.321
18165,10.275,-1.243,-0.213,18.427,6.26,-8.695
18215,9.753,-1.389,2.237,22.557,4.229,-10.206
18266,10.567,-1.099,0.364,19.023,-6.656,-15.756
18315,10.77,-1.835,0.256,32.878,-5.649,-19.573
18365,10.663,0.546,0.223,6.244,-4.916,-18.496
18415,10.447,-1.427,0.575,20.145,-6.298,-12.985
18465,10.358,0.697,-0.127,-4.313,-4.069,-8.115
18515,9.793,-0.041,0.56,8.763,-9.099,0.313
18566,10.591,0.843,0.053,-19.87,-11.015,13.13
18615,10.531,-1.145,0.342,6.069,-11.893,16.137
18665,10.169,-0.309,0.002,-12.832,-11.504,17.191
18715,10.394,-1.408,-0.29,20.473,-2.802,-1.053
18765,9.937,-0.824,-0.151,6.305,1.282,-5.031
18816,10.071,-0.659,1.09,-9.985,3.053,9.168
18866,10.725,-1.233,1.159,18.573,-0.237,-13.947
18915,10.248,-1.983,0.251,26.954,-2.198,-23.099
18965,10.052,-1.147,-0.637,53.496,2.573,-26.954
19015,10.009,-0.568,-0.283,57.16,12.115,-27.405
19065,10.655,0.084,1.286,22.313,3.443,-27.153
19116,10.421,0.479,0.74,14.863,0.321,-18.87
19166,10.469,-0.196,0.263,14.122,5.832,-11.847
19215,9.832,-0.242,0.386,19.824,9.939,-13.924
19265,9.896,0.254,0.125,2.893,15.672,-9.679
19315,9.786,0.331,1.265,8.405,16.015,-3.405
19365,9.911,0.728,0.924,-20.496,12.809,9.008
19416,9.602,-0.084,1.262,-5.901,9.947,16.687
19465,9.436,-0.364,1.049,-17.664,5.939,18.947
19515,9.472,-0.378,1.368,-3.733,2.038,15.198
19565,9.254,-0.608,0.778,-16.397,-0.786,12.397
19615,9.489,-0.771,0.922,-8.443,0.046,5.466
19665,9.348,-0.651,0.412,1.84,2.237,0.656
19716,9.671,-0.532,0.716,-1.824,3.55,-2.916
19765,9.563,-0.345,0.436,2.061,6.023,-4.702
19815,9.724,-0.139,0.457,1.756,9.733,-4.038
19865,9.499,0.0,0.393,2.771,13.763,-2.053
19915,9.101,0.108,0.639,6.405,14.618,1.733
19965,9.044,0.352,0.639,-5.931,14.794,7.901
20016,9.302,-0.084,0.721,-0.42,14.221,10.542
20065,9.628,-0.28,0.831,-12.489,11.412,11.885
20115,9.556,-0.436,0.917,6.992,11.0,8.122
20165,9.13,-0.146,0.68,-2.076,6.954,7.786
20215,9.183,-0.419,1.574,3.656,3.511,5.084
20265,9.628,0.034,1.205,0.198,-4.198,3.74
20316,10.1,-0.194,-0.019,11.71,-0.305,5.618
20365,10.382,0.393,1.363,-5.008,1.855,7.511
20415,10.914,-0.716,0.548,3.847,3.611,7.374
20465,10.682,-0.412,2.503,-14.962,-4.053,2.107
20515,10.507,-0.632,1.356,-22.298,-15.489,-4.122
20566,10.181,-0.24,0.762,1.809,-15.0,-5.321
20616,10.227,-0.364,0.893,-20.939,-14.443,-6.107
20665,10.44,-0.165,0.156,-13.13,-10.84,-4.931
20715,10.387,-0.163,1.437,-9.275,-6.351,-3.817
20765,10.349,-0.292,0.378,-19.252,-6.275,-3.023
20815,10.222,-0.127,1.004,12.336,-2.344,-4.351
20866,10.152,-0.328,0.836,-15.947,-2.344,-3.267
20916,10.315,-0.266,0.98,5.45,-0.427,-5.336
20966,10.095,-0.271,0.651,-26.031,-0.053,-5.595
21016,10.059,-0.395,0.843,4.229,3.489,-7.275
21066,10.196,0.113,0.742,-16.076,4.122,-6.748
21116,10.069,-0.249,0.81,3.87,7.13,-4.969
21167,9.937,-0.115,1.293,-13.252,5.45,-5.107
21216,9.901,-0.194,0.75,-8.0,4.038,-5.069
21266,9.99,-0.055,1.032,-4.603,7.366,-3.687
21316,10.193,-0.4,1.315,-8.679,3.756,-5.099
21366,10.124,-0.204,1.176,-8.656,2.328,-5.87
21416,10.449,0.014,1.317,-25.221,-2.466,-7.008
21467,10.081,-0.156,0.462,-3.733,0.076,-5.718
21516,10.421,0.101,1.312,-16.076,-1.626,-5.282
21566,9.997,-0.122,0.513,-3.702,0.214,-3.389
21616,10.277,0.086,1.334,-16.313,-0.924,-2.55
21666,10.222,-0.184,0.992,-11.374,-2.061,-2.115
21716,10.373,-0.019,0.723,-16.74,-3.099,-0.954
21767,10.179,-0.172,0.51,2.664,0.252,0.061
21816,10.358,0.067,0.484,-0.824,4.359,1.397
21866,10.263,-0.046,1.051,3.985,5.641,2.069
21916,10.251,-0.153,0.944,-12.679,4.076,2.298
21966,9.987,-0.364,0.889,-2.55,2.885,1.26
22017,10.097,-0.378,1.08,-10.901,1.0,-0.939
22067,10.162,0.077,0.661,-5.115,0.748,-1.595
22116,10.069,-0.125,1.075,-6.489,1.282,-0.573
22166,9.669,-0.29,1.176,-8.779,-1.87,-2.107
22216,9.808,-0.213,1.027,-16.305,-3.969,-3.527
22266,9.597,-0.117,0.525,-6.794,-2.893,-3.237
22317,9.894,0.046,0.505,5.588,0.099,-1.786
22367,9.587,-0.036,0.843,17.053,4.519,-0.26
22417,9.657,-0.074,0.781,1.313,5.099,0.267
22467,9.7,-0.201,0.994,10.122,5.252,-0.069
22517,9.803,0.0,1.281,-5.84,2.519,-0.458
22567,10.196,0.084,1.071,0.718,0.206,1.443
22618,10.081,-0.266,1.384,-15.092,-3.198,0.725
22667,12.169,-0.24,0.807,-19.237,-5.511,-1.26
22717,10.126,-0.168,0.764,-8.26,-7.405,-3.817
22767,10.301,-0.445,0.85,-8.176,-5.26,-3.344
22817,10.141,0.223,0.271,-5.427,-2.817,-3.847
22867,9.935,-0.146,0.525,8.618,4.244,2.908
22918,9.709,0.0,0.642,14.267,4.817,3.198
22967,9.822,-0.417,1.463,8.374,3.115,2.046
23017,9.626,0.16,0.788,4.359,-0.374,2.458
23067,9.954,-0.263,1.051,-7.824,-2.962,4.389
23117,9.891,-0.292,0.192,4.344,-0.374,3.374
23168,10.15,-0.754,1.142,6.26,0.55,-0.916
23218,9.731,0.199,0.788,2.13,2.069,-4.053
23267,10.325,-0.532,0.781,1.847,4.969,-5.137
23317,9.942,0.328,1.159,5.595,6.634,-3.374
23367,10.55,-0.002,1.36,-5.626,4.45,-0.863
23417,10.524,0.249,1.382,-4.511,3.26,1.695
23468,10.502,0.189,1.523,-23.588,-0.901,3.496
23518,10.289,-0.659,1.186,-15.481,-2.885,1.557
23567,10.62,-0.117,0.872,-18.466,-2.183,-1.519
23617,10.505,-0.017,0.877,-9.313,0.466,1.565
23667,10.198,-0.429,1.133,-5.962,1.176,0.168
23717,10.176,-0.393,0.968,-21.229,-0.878,-1.779
