time_ms,ax,ay,az,gx,gy,gz
82310,10.129,0.857,4.220,-0.229,-12.763,-5.786
82359,10.449,1.356,0.046,23.267,9.130,0.229
82409,10.457,-0.110,3.628,-5.260,-5.893,11.107
82459,10.018,-0.220,-0.132,-56.809,4.198,9.160
82509,10.021,-1.150,0.886,-59.221,4.878,1.427
82560,9.621,-0.898,0.726,-53.802,-5.122,-4.687
82610,10.366,-0.055,1.123,-25.733,-4.336,1.740
82659,9.970,-0.922,-0.151,2.908,-9.046,2.031
82709,10.059,-0.501,-0.125,-43.870,-14.664,-4.519
82759,9.975,-0.170,-0.141,-13.405,-15.641,-0.092
82809,10.145,0.089,0.994,-89.015,-12.695,5.405
82860,10.076,-0.644,0.582,-2.916,-2.183,8.267
82910,10.028,-0.424,0.510,-30.130,11.748,4.023
82959,9.901,-1.688,0.517,-77.534,15.779,3.221
83009,10.229,0.335,-0.010,-53.137,18.389,5.252
83059,10.035,-0.975,-1.372,53.473,15.252,0.893
83109,9.374,-1.813,0.048,-4.687,40.046,-7.489
83160,10.998,-0.163,4.380,-94.656,37.489,-13.748
83209,10.464,0.271,1.765,-38.405,16.275,2.344
83259,8.337,1.518,8.110,-54.527,2.290,-6.725
83309,10.916,-1.226,-3.949,-91.931,4.290,-2.427
83359,8.969,-0.754,8.634,-30.221,9.962,-2.504
83409,10.114,-0.002,1.279,-11.954,-2.763,11.840
83460,9.860,-2.795,0.814,-14.511,4.221,-2.298
83509,10.057,-1.449,0.251,-34.115,11.992,-5.573
83559,9.903,-0.350,2.338,-7.565,13.626,2.962
83609,10.038,-1.653,1.947,-8.695,14.664,7.450
83659,9.647,-1.787,3.719,-3.779,3.565,-2.107
83709,9.973,-0.405,2.282,1.412,1.198,-5.710
83760,9.767,0.273,3.590,4.313,-14.725,3.580
83809,10.289,-0.254,0.948,37.137,-19.611,11.313
83859,9.982,-1.861,-0.263,76.336,-17.176,11.931
83909,10.026,-1.315,0.683,5.779,5.519,-5.626
83959,9.956,-0.673,2.069,10.298,4.817,-2.763
84009,10.102,-0.216,1.799,24.076,5.382,3.580
84060,10.239,-0.474,1.095,44.069,-1.550,10.275
84109,9.887,-1.212,2.096,55.160,-0.015,12.878
84159,9.975,-1.815,1.123,18.924,2.916,2.092
84209,10.011,-1.056,1.344,20.405,8.618,1.221
84259,10.318,-0.824,2.460,5.115,5.817,-2.756
84310,10.059,-1.188,2.285,43.710,1.382,3.702
84360,10.023,0.036,1.794,28.473,1.038,4.137
84409,9.987,-2.076,1.796,45.878,-2.664,4.038
84459,10.011,-0.560,1.863,20.511,4.313,-0.153
84509,9.815,-0.486,2.045,40.412,0.649,1.733
84559,9.899,-1.358,2.239,-15.435,5.160,-2.344
84610,10.083,-0.484,1.095,-20.977,10.832,1.359
84660,9.547,-1.911,4.941,-13.557,-3.458,1.198
84710,9.911,-1.684,1.169,68.641,-19.382,2.374
84760,10.026,-0.271,1.741,44.137,-22.267,-0.603
84810,9.915,-1.322,2.486,-15.618,-22.160,-14.496
84860,10.138,0.333,-1.392,-59.733,-4.702,-15.992
84911,9.923,-1.181,1.710,-34.641,-2.267,-5.260
84960,9.927,-1.741,0.812,-2.611,-3.397,-15.122
85010,9.923,-0.905,1.329,14.107,-3.916,-16.664
85060,9.518,0.357,2.160,4.130,-6.053,-3.084
85110,9.932,-0.491,1.008,-2.832,-8.481,-9.107
85160,10.057,-0.048,0.685,-3.275,-4.580,-5.076
85211,10.172,0.244,1.269,-3.298,-2.107,-3.076
85260,10.212,-0.232,1.432,-3.282,-1.214,-3.000
85310,10.069,-0.735,0.666,-3.191,-3.542,-5.809
85360,10.215,1.106,-0.390,-1.443,3.313,-1.115
85410,10.033,-0.989,1.926,-15.710,3.878,-5.260
85460,9.966,1.930,0.814,4.542,-1.046,-1.412
85511,10.052,0.707,2.227,9.191,4.168,17.878
85560,10.488,-0.433,2.100,14.786,-9.267,-1.481
85610,9.908,-1.528,1.315,46.954,-15.015,-7.794
85660,9.975,-1.047,0.098,49.328,-10.298,-8.397
85710,10.241,1.655,0.489,91.053,-3.519,-8.382
85761,10.014,0.927,1.051,98.840,-2.229,1.458
85811,10.117,-0.429,0.611,78.496,1.794,2.656
85860,10.131,0.759,1.274,19.023,-4.359,3.008
85910,10.131,-1.341,0.692,4.160,2.351,5.137
85960,10.327,-0.441,0.903,-4.565,-4.237,3.275
86010,10.045,-0.759,0.568,1.405,-1.015,2.344
86061,10.241,0.443,0.968,36.504,2.977,2.802
86111,9.958,-1.566,0.412,34.031,0.412,2.191
86161,9.690,-0.177,0.764,18.656,-1.076,-0.405
86211,10.725,-0.237,0.730,9.580,4.534,3.084
86261,10.255,-0.201,1.193,-31.580,-3.649,3.573
86311,11.161,-0.984,0.113,-32.481,8.015,-2.038
86362,10.234,-0.017,1.602,15.473,9.252,-3.527
86411,9.872,-0.697,1.157,41.725,4.458,-4.351
86461,9.508,-0.340,1.221,23.443,0.221,-4.282
86511,9.367,0.220,1.078,-3.695,-5.023,-1.855
86561,10.387,-1.413,0.759,-18.237,-7.305,-1.435
86611,9.597,0.707,1.174,10.870,1.244,2.733
86662,9.468,-1.708,-0.148,16.260,-1.679,-7.893
86711,9.985,0.127,2.041,15.504,1.985,-4.725
86761,9.913,0.285,-0.297,-4.924,-3.450,-9.359
86811,10.823,-0.584,1.442,-13.481,-7.160,-0.069
86861,10.385,0.534,0.247,-5.664,-2.733,-5.366
86912,9.439,0.103,0.872,45.893,-5.718,1.031
86962,11.419,-0.996,0.730,-4.115,-6.252,-4.855
87011,8.974,1.224,0.299,-62.779,-3.061,-3.160
87061,12.452,-2.594,1.497,-14.687,-7.992,-10.305
87111,6.253,3.286,-0.065,-1.206,12.771,-1.847
87161,14.188,-3.755,2.555,34.695,-0.122,4.198
87212,7.032,2.199,-0.838,-36.695,-0.679,-4.351
87262,9.460,-2.381,0.206,5.099,26.443,29.603
87311,14.976,0.465,1.320,23.603,-9.977,-24.000
87361,2.098,0.999,-3.284,15.687,32.542,61.573
87411,19.619,-7.211,5.506,-21.122,-10.496,-10.313
87461,4.390,1.878,-1.190,-54.168,2.130,18.374
87512,10.325,-3.248,1.459,-33.809,-5.137,18.420
87561,10.399,-1.411,-0.716,103.267,-12.351,5.374
87611,8.806,0.050,0.807,1.962,1.221,8.389
87661,10.775,-1.348,0.206,-63.183,4.198,3.336
87711,11.015,-1.636,1.667,-57.939,1.824,-7.015
87826,10.284,0.086,0.735,9.611,-7.420,-2.206
87876,10.418,-0.776,0.400,-23.351,-6.756,1.214
87926,9.853,-0.570,0.223,-23.412,-2.389,-1.305
87976,9.832,-1.217,0.263,23.977,2.061,-0.595
88027,9.333,-1.387,0.642,16.939,8.466,-9.313
88076,10.746,-2.991,-0.366,29.969,0.634,-15.832
88126,9.633,-0.517,0.259,13.466,2.466,-15.099
88176,10.440,-0.927,0.285,23.588,-4.183,-13.916
88226,10.291,0.417,-0.630,5.710,2.275,-7.198
88276,10.040,0.220,-0.026,-5.206,10.298,-3.603
88327,10.009,-0.697,1.516,15.313,4.908,-6.145
88376,10.222,-0.934,0.939,28.550,-2.580,-8.595
88426,9.899,-1.030,-0.096,6.359,-0.901,-11.672
88476,10.085,-0.038,0.481,-21.115,7.336,-8.779
88526,9.973,0.340,-0.132,-29.863,8.443,-4.557
88577,10.016,-1.018,1.485,1.260,10.870,-5.214
88627,9.896,0.953,-0.472,12.618,7.481,-3.725
88676,10.232,0.000,1.976,5.214,15.168,0.985
88726,9.927,-1.195,1.265,30.771,-1.679,2.885
88776,10.006,-0.074,1.214,-8.947,2.145,-6.481
88826,10.040,-0.695,1.140,-5.794,3.466,-4.351
88877,10.030,-0.314,0.436,-20.176,7.443,-7.374
88927,9.961,-0.297,1.162,-9.099,11.237,-4.878
88977,10.081,0.175,1.576,-3.244,9.679,-1.924
89027,9.927,-0.232,1.562,48.550,3.771,-2.092
89077,10.033,0.072,1.044,-8.748,-1.939,-0.786
89127,10.102,-0.469,1.449,-3.000,-1.931,0.046
89178,9.956,-0.429,0.347,-3.344,4.359,-1.740
89227,10.054,-0.043,1.286,-3.870,8.824,-3.466
89277,10.138,-0.474,1.916,-2.992,6.458,-5.473
89327,10.057,0.429,1.432,-3.237,3.969,-3.534
89377,9.949,0.148,2.191,-3.344,2.328,-3.008
89427,10.030,0.199,1.406,-3.489,0.397,-0.412
89478,10.083,0.333,1.897,-3.344,-1.603,1.168
89527,10.102,-0.364,0.721,-3.046,-1.802,1.145
89577,10.770,0.345,1.636,-3.122,0.550,-0.252
89627,10.193,-0.014,2.251,19.557,2.908,-1.924
89677,7.796,-0.913,-0.730,-2.618,3.748,-2.198
89728,10.117,-0.656,1.159,-5.664,3.939,-5.206
89778,10.004,0.151,1.420,-5.053,6.321,-9.664
89827,9.836,1.123,2.211,0.626,4.183,-2.130
89877,10.021,0.558,2.012,4.618,-2.046,5.656
89927,9.776,-0.278,3.475,10.038,-8.763,8.389
89977,10.303,-2.187,-0.192,-1.496,-6.275,3.275
90028,10.105,-0.194,1.051,-3.687,2.939,-2.710
90078,10.035,-0.168,1.339,-4.069,3.893,-3.489
90127,10.006,0.316,1.997,-3.084,0.939,-1.137
90177,10.073,-0.249,1.037,-3.069,-1.076,0.595
90227,10.018,0.328,1.799,-2.000,-2.626,1.542
90277,9.944,-1.394,1.339,-1.527,0.168,-1.977
90328,9.992,-0.400,1.677,-1.962,-0.924,0.206
90377,10.133,-0.824,0.608,-0.702,1.672,-1.206
90427,9.968,-0.400,1.341,2.397,-0.748,-0.496
90477,10.390,1.169,-0.563,1.237,2.534,-0.977
90527,9.958,-0.244,0.975,3.069,-0.351,0.328
90577,10.150,0.450,1.437,-3.321,3.473,-2.092
90628,10.040,-0.781,1.157,-0.206,1.221,2.443
90677,10.088,0.941,1.480,0.473,4.260,3.504
90727,9.947,-1.135,1.140,-2.840,2.160,-0.832
90777,9.877,0.057,2.134,2.412,0.901,3.084
90827,10.198,0.036,0.472,-7.908,2.305,-5.656
90877,9.963,0.024,2.407,0.672,-0.603,3.977
90928,10.255,0.259,0.896,-1.809,5.008,1.137
90977,9.867,-0.067,1.401,-3.931,0.840,-1.939
91027,9.808,0.177,2.029,-2.313,1.603,-0.420
91077,10.224,-0.441,0.302,-6.168,0.832,-5.405
91127,10.121,0.139,2.424,-3.336,5.031,2.511
91177,8.596,-0.733,2.548,-2.298,5.458,2.397
91228,9.942,0.924,1.959,-2.511,-0.916,-0.328
91277,9.621,-0.534,1.449,-3.603,2.565,-2.443
91327,10.114,0.429,2.088,-2.115,-5.229,-3.214
91377,10.220,-0.026,0.968,-5.511,3.191,-3.649
91427,9.935,0.922,2.735,-1.130,1.588,3.756
91478,10.308,-0.536,1.279,-6.656,0.191,-4.252
91528,10.160,0.127,2.534,0.885,2.160,4.168
91577,10.081,-0.263,2.151,-3.336,-1.687,-3.458
91627,10.006,-1.202,2.749,-8.397,-6.374,-12.321
91677,10.756,2.026,0.572,-6.397,-4.534,-11.008
91727,9.808,-0.719,1.997,-0.382,3.618,5.985
91778,10.059,-0.053,1.411,-3.206,-0.145,-3.878
91828,9.856,-0.400,1.950,-1.580,-4.244,-2.824
91878,10.131,0.608,0.438,-3.420,0.634,-1.298
91928,10.045,0.132,1.401,-3.046,-0.443,0.214
91978,9.997,0.108,1.454,-2.885,0.893,-1.099
92028,9.999,-0.117,1.164,-3.153,0.496,-0.672
92079,10.081,-0.026,1.375,-2.786,0.176,-0.634
92128,10.006,0.069,1.444,-2.962,0.779,-1.031
92178,10.069,0.065,1.473,-3.183,0.756,-0.916
92228,10.133,0.139,1.471,-3.496,-0.534,-0.023
92278,10.071,-0.707,1.770,-3.336,-1.847,-0.397
92328,10.045,-0.340,1.097,-3.214,-0.939,-0.687
92379,10.124,-0.105,1.135,-3.351,2.069,-1.489
92428,9.980,0.031,1.473,-3.382,2.649,-1.611
92478,10.033,-0.010,1.566,-3.260,-0.122,-0.863
92528,10.069,-0.069,1.289,-3.252,-0.420,-0.542
92578,10.040,-0.022,1.150,-3.153,1.084,-1.168
92628,10.052,0.038,1.334,-3.252,1.824,-1.344
92679,10.026,0.048,1.576,-3.130,0.832,-1.061
92728,10.066,0.012,1.308,-3.191,0.038,-0.664
92778,10.081,-0.057,0.639,-3.198,2.748,-1.374
92828,10.059,0.584,2.144,-3.366,0.817,-0.924
92878,10.105,-0.189,1.277,-3.466,-2.489,0.023
92929,10.069,-0.168,0.903,-3.344,0.756,-0.885
92979,10.129,-0.022,1.303,-3.137,3.420,-1.649
93028,10.093,0.132,1.832,-3.466,1.962,-1.573
93078,10.069,0.057,1.315,-3.160,-0.885,-0.573
93128,10.057,-0.024,1.083,-3.053,0.145,-0.794
93178,10.002,-0.038,1.245,-3.237,2.122,-1.282
93229,10.090,0.048,1.511,-3.198,1.511,-1.267
93279,10.045,0.010,1.540,-3.412,-0.099,-0.649
93329,10.105,-0.019,1.253,-3.328,0.023,-0.802
93379,10.088,0.050,1.396,-3.206,-1.473,-0.191
93429,10.100,-0.074,0.848,-3.351,2.023,-1.305
93479,9.942,0.084,1.473,-3.244,3.611,-1.794
93530,10.054,0.216,1.844,-3.260,0.168,-0.687
93579,10.023,0.065,1.174,-3.321,-1.298,-0.130
93629,10.117,-0.110,0.996,-3.389,0.802,-0.939
93679,10.059,0.005,1.317,-3.344,2.382,-1.420
93729,10.018,0.046,1.626,-3.290,0.893,-0.924
93779,10.050,-0.177,1.411,-3.412,-0.412,-0.244
93830,10.150,-0.290,1.123,-3.580,0.252,-0.420
93879,10.069,-0.163,1.336,-3.336,1.328,-1.282
93929,10.124,0.084,1.406,-3.260,1.267,-1.000
93979,10.004,0.170,1.329,-3.405,0.435,-0.763
94029,10.004,-0.046,1.245,-3.328,0.679,-0.962
94080,10.162,-0.031,1.360,-3.260,1.092,-1.252
94130,10.038,0.055,1.358,-3.336,0.931,-1.092
94179,10.093,0.012,1.348,-3.214,0.557,-0.847
94229,10.102,-0.012,1.181,-3.473,0.855,-1.038
94279,10.038,0.091,1.317,-3.420,1.107,-1.061
94329,10.016,0.007,1.413,-3.122,0.779,-0.931
94380,10.076,-0.046,1.365,-3.153,0.725,-1.061
94430,9.978,0.065,1.339,-3.443,0.580,-0.893
94479,10.131,0.053,1.272,-3.290,0.809,-0.954
94529,10.038,0.000,1.423,-3.237,0.802,-1.069
94579,10.050,0.184,1.320,-3.260,0.542,-1.153
94629,10.112,0.153,1.346,-3.298,0.824,-0.992
94680,10.064,0.005,1.444,-3.405,0.893,-1.053
94729,10.045,-0.036,1.389,-3.374,0.786,-0.847
94779,10.002,-0.012,1.356,-3.206,0.740,-1.053
94829,9.994,0.038,1.310,-3.198,0.863,-1.046
94879,10.016,-0.007,1.344,-3.237,0.679,-1.000
94929,9.980,0.024,1.334,-3.275,0.748,-0.840
94980,10.011,0.017,1.370,-3.305,0.763,-1.061
95029,10.035,0.000,1.277,-3.237,0.718,-1.053
95079,10.026,0.069,1.339,-3.122,0.664,-0.924
95129,10.114,-0.050,1.341,-3.435,0.916,-1.000
95179,10.081,0.038,1.329,-3.389,0.924,-0.908
95229,10.085,0.038,1.454,-3.382,0.878,-0.985
95280,10.105,0.029,1.339,-3.389,0.550,-0.863
95329,10.095,-0.079,1.332,-3.145,0.756,-0.992
95379,10.076,0.014,1.406,-3.153,0.725,-1.061
95429,10.064,-0.031,1.387,-3.107,0.626,-0.916
95479,10.129,-0.002,1.348,-3.321,0.809,-0.847
95529,10.109,0.007,1.346,-3.305,0.611,-0.939
95580,10.090,-0.005,1.336,-3.321,0.786,-0.985
95629,9.978,0.062,1.396,-3.099,0.794,-1.099
95679,10.035,-0.034,1.344,-3.214,0.672,-1.076
95729,10.105,-0.014,1.322,-3.359,0.832,-1.092
95779,10.009,-0.065,1.320,-3.145,0.733,-0.901
95830,10.042,0.017,1.202,-3.382,0.565,-0.916
95880,10.050,-0.022,1.315,-3.206,0.763,-1.084
95929,10.061,-0.002,1.312,-3.435,0.718,-0.870
95979,10.057,0.031,1.329,-3.221,0.924,-1.115
96029,10.052,0.012,1.370,-3.382,0.809,-0.969
96079,10.076,0.024,1.322,-3.473,0.901,-0.977
96130,10.109,-0.010,1.351,-3.374,0.687,-1.000
96180,10.126,0.019,1.365,-3.450,0.847,-0.939
96230,10.006,0.029,1.384,-3.366,0.740,-0.977
96280,10.028,0.048,1.253,-3.229,0.626,-1.122
96330,10.071,-0.007,1.339,-3.122,0.924,-0.840
96380,10.026,0.002,1.403,-3.382,0.786,-0.924
96431,10.038,0.057,1.394,-3.214,0.817,-1.023
96480,10.052,-0.053,1.387,-3.206,1.031,-1.015
96530,9.987,0.017,1.353,-3.153,0.687,-0.893
96580,10.073,-0.043,1.408,-3.321,0.794,-0.855
96630,9.970,0.012,1.346,-3.290,0.595,-0.916
96680,10.126,-0.034,1.324,-3.412,0.763,-0.962
96731,10.006,0.031,1.303,-3.290,0.817,-0.954
96780,10.078,0.000,1.312,-3.145,0.527,-0.855
96830,10.040,-0.019,1.296,-3.282,0.832,-1.160
96880,10.057,-0.034,1.327,-3.305,0.756,-1.084
96930,10.129,0.005,1.308,-3.321,0.641,-0.992
96980,10.042,-0.057,1.300,-3.214,0.824,-0.954
97031,10.040,0.060,1.392,-3.275,0.786,-1.023
97080,10.047,0.034,1.358,-3.092,0.740,-0.939
97130,10.002,0.046,1.380,-3.198,0.779,-0.870
97180,10.073,0.005,1.334,-3.221,0.771,-1.046
97230,10.052,0.022,1.322,-3.298,0.847,-1.115
97281,10.052,0.014,1.308,-3.183,0.733,-0.893
97331,10.090,0.005,1.339,-3.290,0.740,-1.122
97380,10.073,0.012,1.356,-3.344,0.580,-1.015
97430,10.050,0.053,1.353,-3.496,0.710,-0.855
97480,10.078,0.012,1.356,-3.298,0.855,-1.107
97530,10.035,0.055,1.322,-3.473,0.885,-0.954
97581,10.078,0.046,1.348,-3.115,0.802,-1.084
97631,10.088,-0.019,1.339,-3.290,0.794,-1.015
97681,10.009,0.050,1.269,-3.260,0.786,-0.939
97731,10.112,0.050,1.344,-3.206,0.840,-0.840
97781,10.071,0.007,1.356,-3.420,0.763,-0.969
97831,10.085,-0.038,1.356,-3.153,0.695,-0.985
97882,10.093,0.022,1.358,-3.282,0.718,-0.954
97931,10.021,0.014,1.344,-3.183,0.771,-0.992
97981,10.064,-0.012,1.305,-3.260,0.832,-1.076
98031,10.088,0.053,1.394,-3.344,0.618,-1.031
98081,10.066,0.067,1.312,-3.344,0.756,-1.008
98131,10.126,-0.017,1.360,-3.473,0.679,-1.046
98182,10.069,-0.048,1.317,-3.260,0.779,-0.969
98231,10.071,0.029,1.396,-3.183,0.679,-0.916
98281,10.083,-0.007,1.332,-3.412,0.725,-0.924
98331,9.978,-0.041,1.322,-3.336,0.656,-0.893
98381,10.083,0.034,1.344,-3.214,1.000,-0.924
98432,10.054,0.057,1.403,-3.328,0.840,-0.901
98482,10.050,0.002,1.341,-3.221,0.618,-1.031
98531,9.999,-0.002,1.339,-3.252,0.733,-0.969
98581,10.014,0.043,1.320,-3.405,0.794,-1.008
98631,10.033,0.050,1.272,-3.336,0.817,-0.931
98681,10.066,-0.002,1.399,-3.229,0.740,-1.015
98732,10.073,0.012,1.257,-3.229,0.824,-0.939
98782,10.066,-0.029,1.396,-3.260,0.519,-0.992
98831,10.073,0.031,1.334,-3.214,0.908,-1.092
98881,10.004,0.022,1.473,-3.229,0.824,-0.878
98931,10.059,-0.053,1.255,-3.214,0.802,-1.122
98981,10.035,-0.038,1.303,-3.145,0.779,-1.076
99032,10.069,0.014,1.243,-3.282,0.824,-1.084
99081,9.987,-0.017,1.332,-3.397,0.832,-0.824
99131,10.069,-0.022,1.344,-3.168,0.855,-0.969
99181,10.088,0.046,1.332,-3.397,0.626,-1.031
99231,10.102,-0.048,1.432,-3.275,0.672,-0.870
99281,10.093,-0.022,1.324,-3.275,0.809,-0.985
99332,10.160,0.074,1.303,-3.168,0.634,-0.947
99381,9.990,0.053,1.341,-3.252,0.817,-0.954
99431,10.129,-0.065,1.372,-3.313,0.611,-1.000
99481,10.083,0.017,1.348,-3.237,1.008,-0.962
99531,10.006,0.065,1.293,-3.115,0.634,-1.046
99581,10.064,-0.084,1.380,-3.130,0.580,-0.809
99632,10.050,0.036,1.341,-3.176,0.481,-0.893
99681,10.095,0.057,1.334,-3.145,0.733,-0.954
99731,9.987,0.019,1.291,-3.366,0.771,-1.061
99781,10.090,-0.065,1.329,-3.168,0.641,-1.038
99831,10.093,0.014,1.348,-3.275,0.794,-0.954
99881,10.026,0.026,1.324,-3.328,0.779,-0.962
99932,10.018,0.017,1.370,-3.237,0.832,-0.985
99981,10.026,-0.014,1.377,-3.046,0.733,-1.099
100031,10.124,0.000,1.303,-3.321,0.611,-1.053
100081,10.050,0.002,1.322,-3.198,0.855,-1.046
100131,10.081,-0.053,1.392,-3.359,0.687,-0.985
100182,10.093,0.007,1.394,-3.336,0.817,-0.924
100232,10.057,-0.012,1.344,-3.374,0.679,-0.908
100281,10.061,-0.024,1.334,-3.344,0.542,-0.969
100331,10.014,0.072,1.346,-3.328,0.672,-1.008
100381,10.035,-0.029,1.317,-3.076,0.687,-0.977
100431,10.059,0.012,1.368,-3.206,0.916,-1.015
100482,10.121,0.057,1.300,-3.328,0.725,-0.847
100532,9.978,0.081,1.322,-3.191,0.725,-1.076
100582,9.999,0.048,1.334,-3.336,0.618,-1.145
100632,10.093,0.022,1.380,-3.160,0.901,-0.924
100682,9.997,-0.002,1.312,-3.260,0.817,-0.885
100732,10.030,-0.038,1.327,-3.137,0.794,-0.847
100783,10.035,0.029,1.358,-3.115,0.847,-1.107
100832,10.090,0.036,1.260,-3.336,0.916,-1.053
100882,10.121,0.007,1.389,-3.191,0.702,-1.008
100932,10.059,-0.024,1.375,-3.336,0.840,-0.840
100982,10.126,0.043,1.324,-3.313,0.718,-0.824
101032,10.145,0.072,1.324,-3.313,0.733,-0.794
101083,10.109,-0.010,1.324,-3.374,0.748,-0.992
101132,10.026,0.038,1.380,-3.267,0.916,-1.046
101182,10.028,-0.079,1.279,-3.389,0.588,-1.069
101232,10.035,0.029,1.370,-3.344,0.832,-0.901
101282,10.129,-0.010,1.396,-3.336,0.771,-0.992
101332,10.040,0.007,1.413,-3.382,0.740,-1.038
101383,9.994,0.000,1.286,-3.313,0.786,-0.870
101432,10.102,0.022,1.324,-3.260,0.962,-0.969
101482,10.078,0.024,1.317,-3.290,0.557,-0.931
101532,10.126,0.014,1.358,-3.244,0.779,-0.855
101582,10.081,0.022,1.332,-3.305,0.626,-0.962
101633,10.148,0.081,1.341,-3.237,0.847,-0.947
101683,10.145,0.055,1.279,-3.267,0.885,-0.878
101732,10.050,-0.014,1.360,-3.389,0.725,-1.115
101782,10.059,-0.026,1.382,-3.382,0.740,-1.023
101832,10.033,-0.022,1.353,-3.366,0.885,-0.916
101882,10.083,0.002,1.293,-3.305,0.824,-1.092
101933,10.150,-0.017,1.351,-3.321,0.794,-0.977
101983,10.073,0.014,1.269,-3.374,0.611,-0.947
102033,9.958,-0.024,1.353,-3.084,0.679,-0.992
102083,10.050,-0.046,1.341,-3.061,0.748,-1.015
102133,10.105,-0.002,1.324,-3.359,0.824,-0.931
102183,10.018,0.029,1.358,-3.336,0.992,-0.832
102234,10.047,-0.038,1.293,-3.221,0.595,-1.084
102283,10.073,0.036,1.365,-3.412,0.649,-1.107
102333,10.081,0.062,1.377,-3.298,0.702,-0.786
102383,10.093,-0.012,1.365,-3.244,0.733,-1.000
102433,10.090,0.002,1.310,-3.321,0.740,-0.893
102483,10.112,0.041,1.403,-3.084,0.687,-1.015
102534,10.052,0.031,1.360,-3.328,0.542,-0.931
102583,10.071,-0.060,1.305,-3.389,0.618,-0.962
102633,10.143,0.002,1.327,-3.275,0.878,-0.939
102683,10.040,-0.038,1.322,-3.344,0.824,-0.939
102733,10.028,-0.007,1.413,-3.359,0.687,-0.924
102784,10.047,-0.019,1.312,-3.244,0.847,-1.008
102834,10.011,-0.014,1.315,-3.282,0.771,-1.015
102883,10.042,-0.055,1.308,-3.221,0.626,-0.947
102933,10.059,0.019,1.284,-3.420,0.802,-1.053
102983,10.026,0.029,1.248,-3.168,0.809,-0.924
103033,10.045,0.046,1.308,-3.351,0.718,-1.046
103084,10.088,0.007,1.394,-3.282,0.824,-1.015
103134,10.057,0.086,1.241,-3.221,0.649,-0.992
103183,10.057,0.019,1.389,-3.252,0.916,-0.931
103233,10.117,-0.019,1.329,-3.298,0.802,-0.954
103283,10.088,-0.053,1.298,-3.321,0.855,-0.977
103333,10.126,0.050,1.344,-3.351,0.710,-1.053
103384,10.100,-0.014,1.324,-3.244,0.695,-0.878
103433,10.255,-0.146,1.454,-3.420,0.557,-1.198
103483,9.798,0.752,1.145,-3.153,0.733,-0.756
103533,9.978,-0.383,1.322,-3.305,0.916,-0.626
103583,9.987,-0.295,1.396,-3.328,0.893,-1.221
103633,10.215,0.146,1.200,-3.351,0.740,-1.038
103684,10.047,0.184,1.279,-3.237,0.908,-0.679
103733,10.152,-0.041,1.463,-3.153,0.817,-1.008
103783,10.028,-0.038,1.241,-3.214,0.664,-0.939
103833,10.124,0.026,1.305,-3.290,0.763,-1.137
103883,10.028,0.050,1.255,-3.405,0.618,-0.863
103933,9.099,0.719,1.114,-3.183,1.008,0.053
103984,9.652,1.351,0.896,-3.244,0.321,0.374
104033,9.750,0.666,1.401,-3.206,2.336,-0.405
104083,10.148,-0.493,1.763,-3.389,2.115,-1.435
104133,10.339,-0.261,1.485,-3.313,0.191,-1.382
104183,9.894,0.175,1.030,-3.244,0.008,-1.000
104233,9.990,0.000,1.202,-3.221,1.260,-1.214
104284,9.918,0.041,1.435,-3.366,1.321,-1.031
104333,10.071,-0.084,1.420,-3.328,0.405,-0.809
104383,10.097,0.050,1.284,-3.344,0.618,-0.992
104433,10.076,0.005,1.322,-3.282,1.008,-1.038
104483,10.030,0.050,1.521,-3.328,0.855,-1.023
104534,10.085,-0.079,1.320,-3.366,0.443,-0.824
104584,10.085,-0.307,1.375,-3.115,0.679,-0.962
104633,10.169,-0.496,1.473,-3.191,0.137,-1.908
104683,10.325,0.790,1.037,-3.328,0.359,-1.015
104733,9.930,0.596,1.162,-3.336,0.733,-0.412
104783,9.999,-0.319,1.487,-3.260,0.412,-0.359
104834,9.951,-0.383,1.387,-3.298,0.076,-0.985
104884,10.033,-0.077,1.248,-3.313,0.634,-1.107
104934,10.095,0.163,1.286,-3.275,0.908,-0.985
104984,10.078,0.096,1.219,-3.153,0.901,-0.870
105034,9.987,-0.046,1.384,-3.206,0.817,-0.847
105084,9.872,0.079,1.274,-3.160,0.458,-1.076
105135,10.330,0.026,1.248,-3.351,1.229,-1.275
105184,10.186,0.007,1.423,-3.344,1.359,-1.053
105234,10.184,-0.144,1.471,-3.183,0.740,-0.840
105284,9.961,-0.108,1.315,-3.221,0.374,-0.863
105334,10.093,-0.024,1.324,-3.244,0.939,-1.069
105384,9.973,-0.055,1.377,-3.168,0.763,-1.038
105435,9.865,-0.041,1.384,-3.282,0.489,-1.160
105484,9.901,0.225,1.233,-3.214,0.809,-1.023
105534,10.066,0.007,1.277,-3.450,0.473,-0.893
105584,10.064,-0.081,1.504,-3.214,0.863,-1.237
105634,10.196,0.074,1.291,-3.221,0.573,-0.924
105684,10.033,0.113,1.267,-3.153,0.771,-0.809
105735,10.174,-0.053,1.336,-3.389,0.824,-0.916
105784,10.018,-0.031,1.279,-3.435,0.824,-0.962
105834,10.028,-0.232,1.480,-3.458,0.740,-1.046
105884,10.035,0.120,1.538,-3.397,-0.985,-0.756
105934,10.083,-0.134,1.027,-3.198,0.107,-0.763
105985,10.028,0.031,1.296,-3.351,2.061,-1.183
106035,10.023,-0.060,1.454,-3.023,0.053,-0.954
