time_ms,ax,ay,az,gx,gy,gz
2611,10.004,0.86,2.936,-7.176,-0.252,1.298
2660,10.073,-0.364,1.305,-2.855,-0.924,-4.328
2710,10.097,0.101,1.257,-3.252,2.55,0.405
2760,10.109,-0.496,1.411,-3.321,0.847,-2.435
2810,10.088,-0.383,1.439,-3.237,0.634,0.107
2861,10.05,-0.23,0.891,-3.183,0.076,-0.832
2911,10.083,-0.771,1.293,-3.237,0.802,1.282
2961,10.093,-0.517,1.257,-3.313,1.504,-1.496
3011,10.148,-0.323,0.376,-3.427,1.389,-2.969
3061,10.076,-0.11,1.248,-3.053,2.756,-1.191
3111,9.899,-0.18,1.727,-3.397,0.397,1.656
3162,10.059,-0.419,1.195,-3.069,1.748,-1.412
3211,9.982,-0.41,1.65,-3.336,0.145,-0.931
3261,10.085,-0.35,0.654,-3.344,0.641,0.099
3311,10.093,-0.211,1.075,-3.076,2.908,-0.832
3361,10.002,-0.563,1.255,-2.847,3.183,-1.656
3411,10.009,-0.163,1.3,9.702,0.305,-2.42
3462,10.052,-0.747,0.994,37.496,-0.809,1.176
3511,10.047,0.101,1.885,-0.382,2.092,-3.099
3561,10.129,0.113,0.853,-2.427,1.092,-3.115
3611,10.04,-0.819,1.703,-3.084,4.061,-2.198
3661,10.162,-0.206,1.538,24.962,0.58,-1.229
3712,10.076,0.125,1.198,58.015,0.206,5.389
3762,10.047,-0.505,2.223,34.26,-6.229,1.931
3811,10.294,-0.738,1.281,-2.504,-1.916,-1.275
3861,10.15,-0.182,0.793,-3.13,3.168,-3.031
3911,10.026,-0.184,1.597,-2.229,4.412,-1.771
3961,10.057,0.527,1.969,-3.321,-0.015,-0.718
4012,10.131,-0.661,1.164,-3.359,-2.87,-1.878
4062,10.076,-1.027,1.377,-3.16,0.71,-3.374
4111,10.152,-0.05,0.85,-3.099,1.305,-6.023
4161,10.076,0.12,1.262,-3.527,0.763,-1.076
4211,10.148,-0.266,1.499,-3.412,1.84,-1.298
4261,10.071,-0.484,1.293,-3.55,-0.466,0.679
4312,10.32,-0.62,1.332,-3.298,1.061,-0.298
4361,9.973,-0.156,1.506,-3.168,-0.45,-2.718
4411,10.014,-0.211,1.341,-3.534,-0.557,1.55
4461,10.162,0.074,0.448,-3.237,0.824,-1.863
4511,9.913,-0.592,1.679,-3.13,4.496,-2.313
4561,9.951,0.192,2.201,-3.443,-0.198,-1.779
4612,10.167,0.05,0.941,-3.137,-0.687,-0.664
4661,9.978,-0.115,1.382,-3.389,0.313,-0.832
4711,10.272,0.843,0.984,-3.794,0.664,-0.061
4761,9.772,-0.172,0.103,-3.74,1.74,-3.16
4811,10.109,0.146,2.474,-4.038,1.443,-1.344
4861,10.164,-0.4,0.007,-3.527,-1.58,-2.397
4912,10.071,-0.388,1.633,-3.412,0.122,-0.893
4961,10.093,-0.309,0.833,-3.244,1.519,-1.885
5011,10.057,-0.616,1.76,-3.237,-1.374,-2.885
5061,10.061,0.072,1.047,-3.137,1.008,-2.443
5111,10.042,-0.151,1.37,-3.305,1.992,-1.885
5161,10.03,0.043,0.984,-3.397,1.618,0.947
5212,10.1,-1.027,1.111,-3.168,3.756,-3.763
5261,10.028,-0.548,2.299,-3.595,1.29,-1.443
5311,10.241,0.266,0.484,-3.321,-0.947,-1.321
5361,10.15,0.331,0.821,-3.29,2.237,-0.099
5411,10.093,-0.407,1.071,-3.069,-0.305,0.672
5462,10.382,-0.206,1.358,-3.237,-3.863,2.198
5512,11.58,-0.046,-1.677,-3.191,3.45,3.565
5561,9.808,0.393,1.66,-2.412,10.473,-0.221
5611,9.992,-0.148,1.7,-5.0,1.473,0.397
5661,9.973,0.228,1.648,-18.137,-0.786,-3.687
5711,9.935,-1.02,2.175,-6.649,-3.58,-1.641
5762,10.133,-0.177,0.089,-2.924,-4.405,-4.687
5812,10.126,0.153,0.908,-3.237,0.855,-3.412
5862,10.038,0.671,1.521,-3.366,3.389,4.107
5912,9.97,-1.099,1.209,-3.504,1.221,0.748
5962,10.04,-0.398,1.511,-3.366,-0.511,-3.618
6012,10.054,-0.299,1.162,-3.122,-1.466,-4.924
6063,9.99,0.766,1.597,-3.313,1.221,-0.16
6112,10.157,-0.752,1.001,-3.229,3.206,3.069
6162,10.081,-0.522,1.509,-3.427,1.573,-1.069
6212,10.076,-0.268,1.377,-3.099,-1.489,-2.359
6262,10.136,-0.398,1.063,-3.198,1.0,-4.153
6312,10.162,0.271,1.269,-3.496,2.863,-3.466
6363,10.085,0.45,1.049,-3.656,0.443,7.229
6412,10.157,-0.917,1.174,-3.649,-1.702,4.802
6462,9.879,-1.447,1.736,-4.321,-2.031,-4.282
6512,10.627,0.457,0.498,-3.87,-7.046,-11.679
6562,9.853,1.576,-0.395,-6.847,5.458,0.679
6612,9.853,-0.438,2.259,-3.832,8.58,14.634
6663,9.839,-2.27,1.439,-2.107,3.351,0.954
6712,9.846,-1.054,1.641,-3.176,-3.252,-11.053
6762,10.1,1.557,0.424,-3.092,-4.466,-4.748
6812,10.018,-0.206,0.853,-2.832,9.458,7.252
6862,10.023,-1.456,1.928,-2.527,1.366,2.038
6913,10.073,0.189,1.772,-2.939,-0.191,-3.13
6963,10.133,-0.232,2.153,-3.328,-4.87,-0.55
7012,10.05,-0.702,-0.225,-2.031,-5.26,-3.824
7062,10.047,-0.436,0.479,-3.221,3.656,-5.344
7112,10.057,0.711,2.086,-3.061,4.206,0.069
7162,10.162,-0.319,0.74,-3.458,-0.351,0.908
7213,10.129,-0.57,0.798,-3.977,5.977,1.252
7263,10.023,-0.714,1.667,-5.84,6.0,-3.221
7313,9.97,-0.848,1.899,-2.137,0.435,-7.336
7363,10.174,-0.261,1.018,-1.481,-0.817,-10.84
7413,9.76,1.253,1.722,-7.023,-1.321,-5.664
7463,10.038,0.151,0.951,-2.626,-3.878,-0.565
7514,9.985,-0.331,1.516,10.992,-3.794,2.656
7563,10.138,-0.189,1.655,19.115,-3.519,1.855
7613,10.148,-0.342,1.583,-5.42,-9.618,3.229
7663,10.217,-0.707,0.201,0.977,-7.321,-3.305
7713,11.731,0.369,0.51,-10.901,-2.626,-3.656
7763,10.627,-0.019,0.651,-27.672,-0.641,-3.237
7814,11.012,0.17,0.412,-8.321,1.511,0.511
7863,10.723,-0.144,0.927,12.069,2.145,1.336
7913,12.643,0.007,1.336,-3.321,-1.221,2.824
7963,12.536,-0.326,1.08,-2.336,-6.924,-0.42
8013,13.189,-0.479,1.138,-6.878,-9.802,-8.076
8064,12.167,-0.249,0.553,-12.137,-7.695,-9.328
8114,13.594,0.951,0.745,8.779,-3.42,-3.962
8163,12.787,-0.132,-0.254,-15.603,2.748,3.519
8213,12.83,-0.675,-0.275,22.168,14.954,-2.901
8263,11.178,-1.09,0.606,22.092,18.931,-9.695
8313,11.992,-0.845,0.656,21.359,18.42,-15.038
8364,11.11,-0.496,0.113,18.611,17.473,-18.656
8414,10.876,0.618,0.592,33.008,18.168,-10.855
8463,10.224,0.728,-0.165,43.924,23.55,0.023
8513,8.66,1.341,-1.413,85.817,29.359,22.771
8563,7.925,0.184,0.987,111.687,34.893,35.489
8613,8.469,-0.759,1.83,102.71,22.595,35.29
8664,8.186,-0.968,2.589,68.221,7.687,25.901
8713,7.956,-0.395,0.879,64.473,-7.176,20.115
8763,7.508,0.163,1.456,50.496,-11.458,24.786
8813,7.954,-0.515,1.095,40.405,-22.244,22.656
8863,7.518,0.383,1.073,29.26,-27.16,32.053
8913,7.647,-0.692,1.456,29.878,-31.672,36.427
8964,7.003,-2.036,1.219,25.443,-42.695,26.191
9013,6.799,-1.492,0.103,31.0,-42.344,12.763
9105,7.056,-1.336,-0.575,11.191,-30.603,-19.008
9155,7.513,-0.752,-0.417,47.664,-20.58,-22.649
9205,8.035,0.465,-0.386,45.244,-10.901,-19.191
9255,8.874,0.038,0.402,59.977,-4.099,-11.931
9306,9.432,0.16,0.036,55.481,-1.0,-5.298
9355,9.702,-0.577,0.62,51.939,-0.382,-5.473
9405,9.427,-0.431,0.62,35.702,3.267,-7.733
9455,9.379,-0.405,0.771,29.687,2.794,-11.374
9505,9.58,-0.122,1.188,28.702,0.55,-8.718
9555,10.064,-0.271,0.477,9.13,-2.641,-9.351
9606,9.949,-0.242,1.207,3.748,-5.588,-9.031
9655,10.39,0.201,0.505,17.206,-4.504,-7.641
9705,10.447,-0.12,0.508,-0.824,-3.229,-3.985
9755,10.445,-0.228,0.527,4.916,-0.733,-1.168
9805,10.454,-0.45,0.632,0.489,0.893,-2.397
9856,10.622,-0.216,0.939,12.076,0.733,-3.382
9906,10.816,-0.06,0.493,-7.015,3.756,-1.069
9955,10.895,0.335,0.541,-3.71,5.382,1.931
10005,11.043,-0.251,0.685,-8.366,8.313,4.534
10055,10.811,0.029,0.671,-1.634,8.634,3.687
10105,10.998,-0.479,0.709,3.977,9.756,4.679
10156,10.658,-0.39,1.087,-11.847,7.29,-0.878
10206,10.399,-0.342,0.953,9.313,6.061,-0.969
10255,10.344,-0.4,0.836,0.824,3.618,-4.756
10305,9.875,-0.292,0.625,-6.16,5.573,-6.244
10355,10.598,0.146,0.719,14.115,5.962,-7.183
10405,10.828,-0.352,1.102,1.878,7.031,-6.878
10456,10.466,-0.105,1.061,1.55,5.695,-9.145
10505,10.323,-0.613,1.157,4.206,3.351,-11.977
10555,10.102,0.144,0.965,-9.313,0.656,-12.015
10605,10.272,-0.364,0.963,13.244,0.595,-10.992
10655,9.949,0.036,0.627,-9.321,1.473,-8.397
10705,9.954,0.01,0.838,9.389,2.153,-6.237
10756,9.779,-0.11,0.872,12.504,3.885,-0.389
10805,10.052,0.072,1.063,22.023,3.336,0.435
10855,10.038,-0.433,1.075,0.252,2.924,1.962
10905,10.232,-0.041,1.073,-4.244,1.985,-0.901
10955,10.282,-0.639,0.936,-2.336,1.832,-3.992
11005,10.246,0.256,1.095,2.573,2.046,-3.244
11056,10.55,-0.455,0.901,4.466,3.237,-4.42
11105,10.394,0.228,0.944,-12.0,4.137,-2.618
11155,10.368,-0.093,0.968,2.328,4.725,-2.656
11205,10.028,-0.053,0.936,-6.328,5.061,-0.351
11255,9.961,-0.163,1.403,-1.382,3.969,-3.763
11305,10.038,0.074,1.145,-9.611,1.084,-0.45
11356,10.021,0.108,1.25,3.962,-0.878,0.237
11405,10.227,-0.194,1.166,-1.664,-0.885,1.725
11455,10.179,-0.309,1.13,-13.71,-1.718,1.824
11505,10.141,-0.266,0.941,-15.603,-0.107,-0.557
11555,10.107,0.0,0.905,-3.588,0.107,1.107
11606,10.303,0.216,1.13,2.435,-0.244,2.473
11656,10.09,-0.364,1.054,-4.046,-0.496,4.672
11705,10.148,-0.187,1.171,-2.656,-0.954,2.206
11755,10.174,-0.436,1.099,0.397,-2.542,2.107
11805,10.181,-0.206,0.915,-10.618,-2.26,-0.282
11855,10.296,-0.247,1.245,-19.26,-3.947,1.42
11906,10.107,-0.359,0.845,-21.053,-5.305,1.656
11956,10.212,-0.51,0.733,-4.885,-4.168,-0.481
12006,9.925,-0.247,0.872,5.237,-6.137,0.069
12056,9.884,-0.038,0.841,21.084,-7.756,-1.275
12106,10.018,-0.163,0.81,9.55,-8.107,2.687
12156,10.325,-0.299,0.445,-1.176,-7.779,2.794
12207,10.229,-0.311,0.357,-16.046,-4.198,6.412
12256,9.982,-0.975,0.457,-22.321,-3.26,4.229
12306,9.915,-0.218,0.168,-20.374,-0.145,1.336
12356,9.932,-0.232,1.032,-23.458,-1.092,7.443
12406,9.875,-1.037,0.45,-19.847,-6.069,7.42
12456,10.04,-0.754,0.024,-19.29,-3.176,3.87
12507,10.181,-0.62,0.079,-16.046,1.282,4.794
12556,10.164,-0.608,0.393,-12.061,2.534,6.42
12606,10.289,-0.747,0.486,-9.237,3.252,8.855
12656,10.454,-0.879,0.362,-6.748,3.71,10.076
12706,10.476,-1.042,0.453,-4.954,3.679,10.29
12756,10.605,-1.198,0.362,-3.595,3.725,9.763
12807,10.591,-1.186,0.357,-3.183,3.725,9.321
12856,10.605,-1.296,0.445,-3.092,4.099,8.809
12906,10.478,-1.38,0.448,-3.908,4.473,8.176
12956,10.351,-1.437,0.551,-5.29,4.885,7.588
13006,10.272,-1.43,0.563,-7.122,4.641,6.687
13057,10.112,-1.514,0.527,-9.855,4.031,5.817
13107,9.927,-1.566,0.745,-13.084,3.214,5.061
13156,9.798,-1.545,0.661,-16.412,2.031,4.527
13206,9.717,-1.693,0.654,-20.198,0.908,4.008
13256,9.599,-1.645,0.678,-23.519,-0.046,3.122
13306,9.417,-1.823,0.577,-26.855,-0.527,1.87
13357,9.446,-1.753,0.457,-29.344,-0.802,0.359
13407,9.42,-1.772,0.45,-31.351,-1.198,-1.489
13457,9.377,-1.712,0.342,-32.527,-0.985,-2.695
13507,9.506,-1.729,0.249,-32.634,-0.649,-3.618
13557,9.659,-1.605,0.206,-32.168,0.168,-4.405
13607,9.709,-1.684,0.177,-30.481,1.107,-5.336
13658,9.774,-1.552,0.177,-28.527,2.183,-6.053
13707,9.956,-1.571,0.115,-26.176,3.756,-6.863
13757,10.085,-1.411,0.093,-23.809,4.931,-7.58
13807,10.215,-1.351,0.069,-21.244,6.244,-7.649
13857,10.311,-1.277,0.242,-18.786,7.176,-7.282
13907,10.406,-1.195,0.319,-16.817,7.435,-6.931
13958,10.493,-1.2,0.35,-14.832,7.763,-6.542
14007,10.406,-1.128,0.386,-13.458,8.153,-6.443
14057,10.478,-1.118,0.433,-12.618,8.511,-6.55
14107,10.409,-1.02,0.544,-12.145,8.939,-6.153
14157,10.385,-0.951,0.532,-12.359,9.29,-5.359
14208,10.277,-0.836,0.627,-13.183,8.931,-4.244
14258,10.157,-0.819,0.826,-14.618,8.206,-2.603
14307,10.054,-0.884,0.805,-16.557,6.664,-0.992
14357,10.006,-0.855,0.874,-19.389,4.893,0.618
14407,9.839,-0.843,0.972,-22.389,3.053,2.092
14457,9.712,-0.901,0.881,-25.26,1.015,3.718
14508,9.645,-0.905,0.843,-28.351,-0.466,5.496
14558,9.611,-0.929,0.817,-31.145,-1.832,7.351
14607,9.537,-1.006,0.656,-33.374,-2.786,8.954
14657,9.587,-1.133,0.592,-35.221,-3.336,10.328
14707,9.628,-1.224,0.505,-36.542,-3.603,10.695
14757,9.664,-1.363,0.388,-37.183,-4.092,10.756
14808,9.791,-1.521,0.297,-37.359,-3.947,10.046
14857,9.894,-1.624,0.266,-36.908,-3.802,8.733
14907,10.03,-1.672,0.184,-35.733,-3.466,7.153
14957,10.018,-1.82,-0.005,-33.656,-3.099,5.427
15007,10.162,-1.844,-0.098,-31.046,-1.992,3.153
15057,10.243,-1.887,-0.086,-27.443,-0.382,0.74
15108,10.299,-1.921,-0.254,-23.389,2.0,-2.145
15157,10.241,-1.89,-0.216,-19.061,4.618,-4.679
15207,10.289,-1.823,-0.187,-14.565,7.527,-6.954
15257,10.26,-1.708,-0.132,-10.618,9.939,-9.153
15307,10.181,-1.602,0.005,-7.015,11.756,-10.649
15357,10.143,-1.447,0.172,-4.29,12.847,-11.885
15408,10.109,-1.274,0.295,-2.282,13.214,-12.313
15457,10.033,-1.183,0.383,-1.282,13.191,-12.275
15507,9.985,-1.035,0.536,-1.366,12.893,-11.771
15557,9.889,-0.989,0.534,-2.084,12.489,-10.863
15607,9.915,-0.848,0.723,-3.901,11.939,-9.275
15657,9.76,-0.68,0.829,-6.641,11.084,-7.42
15708,9.745,-0.616,1.051,-10.29,9.786,-4.809
15757,9.695,-0.587,1.142,-14.87,7.84,-2.015
15807,9.721,-0.546,1.241,-20.282,5.374,0.985
15857,9.676,-0.606,1.248,-26.473,2.603,4.015
15907,9.769,-0.714,1.346,-32.511,-0.458,6.29
15958,9.82,-0.802,1.19,-38.603,-3.527,8.053
16008,9.899,-0.968,1.099,-44.115,-6.565,9.206
16057,10.035,-1.111,0.896,-48.053,-8.725,9.779
16107,10.064,-1.186,0.697,-50.992,-10.29,9.832
16157,10.081,-1.262,0.388,-52.206,-10.656,9.29
16207,10.255,-1.437,0.108,-51.863,-9.893,8.122
16258,10.289,-1.55,0.014,-49.672,-8.313,6.863
16308,10.327,-1.566,-0.132,-46.099,-6.191,5.061
16358,10.308,-1.557,-0.175,-41.076,-3.786,3.328
16408,10.301,-1.583,-0.261,-35.359,-1.611,1.511
16458,10.234,-1.643,-0.34,-28.771,0.58,-0.221
16508,10.186,-1.571,-0.268,-21.824,2.954,-1.832
16559,10.076,-1.473,-0.237,-15.008,5.198,-2.519
16608,10.011,-1.435,-0.232,-8.641,7.786,-3.183
16658,9.889,-1.344,-0.177,-3.015,9.939,-3.359
16708,9.834,-1.392,-0.065,1.809,11.672,-3.244
16758,9.748,-1.394,0.12,5.45,12.641,-3.252
16808,9.714,-1.329,0.295,7.786,12.931,-3.427
16859,9.657,-1.241,0.426,8.718,12.55,-3.504
16908,9.652,-1.279,0.541,8.229,11.924,-3.534
16958,9.69,-1.212,0.592,6.206,11.374,-3.191
17008,9.779,-1.147,0.711,3.855,10.84,-2.908
17058,9.779,-1.133,0.886,-0.084,10.153,-2.0
17108,9.87,-1.078,0.891,-5.053,8.878,-1.16
17159,9.961,-1.152,1.027,-10.725,6.947,0.221
17208,9.949,-1.154,1.157,-16.908,4.618,0.985
17258,10.069,-1.312,1.193,-23.374,1.916,1.45
17308,10.133,-1.336,1.097,-29.557,-0.74,0.947
17358,10.184,-1.358,1.042,-35.298,-3.053,0.168
17409,10.239,-1.411,0.826,-40.221,-4.458,-1.214
17459,10.284,-1.356,0.733,-43.885,-5.366,-2.26
17508,10.342,-1.236,0.52,-46.168,-5.588,-3.328
17558,10.323,-1.231,0.438,-47.099,-5.382,-3.618
17608,10.291,-1.126,0.362,-46.641,-4.908,-3.45
17658,10.275,-1.118,0.23,-45.313,-4.237,-2.992
17709,10.152,-1.056,0.148,-42.511,-3.366,-2.206
17759,10.141,-1.001,0.139,-38.969,-2.679,-1.458
17809,10.004,-1.023,0.127,-35.092,-1.534,-0.824
17859,9.947,-1.121,0.043,-30.107,-0.595,-0.42
17909,9.908,-0.989,0.019,-24.771,0.382,0.298
17959,9.827,-1.051,0.105,-19.588,1.42,0.924
18010,9.7,-1.061,0.05,-14.084,2.351,1.756
18059,9.719,-1.02,0.062,-8.786,3.229,2.954
18109,9.743,-1.09,-0.074,-3.901,3.878,4.198
18159,9.769,-1.116,0.036,0.725,4.756,5.427
18209,9.76,-1.205,0.122,4.855,6.023,6.252
18259,9.76,-1.346,0.12,7.977,7.122,6.855
18310,9.872,-1.411,0.223,10.107,8.29,6.42
18359,9.841,-1.48,0.328,10.954,9.237,5.473
18409,9.987,-1.672,0.433,10.702,9.718,4.176
18459,10.131,-1.638,0.56,8.947,9.863,2.473
18509,10.117,-1.617,0.738,5.863,9.359,1.069
18560,10.172,-1.626,0.802,1.573,8.305,-0.053
18610,10.248,-1.609,0.927,-3.656,7.145,-1.321
18659,10.152,-1.638,0.982,-9.244,5.42,-2.626
18709,10.143,-1.669,0.958,-15.351,3.687,-3.908
18759,10.143,-1.679,1.008,-21.573,1.962,-5.527
18809,10.119,-1.569,1.013,-27.656,0.198,-7.321
18860,10.083,-1.554,0.872,-32.855,-1.305,-8.802
18910,10.069,-1.372,0.934,-37.237,-2.679,-9.885
18959,10.071,-1.253,0.819,-40.504,-3.672,-10.176
19009,10.006,-1.08,0.599,-42.389,-4.26,-9.908
19059,9.97,-0.96,0.534,-42.916,-4.641,-9.153
19109,9.879,-0.872,0.35,-42.008,-4.771,-7.824
19160,9.786,-0.824,0.232,-39.847,-4.458,-6.046
19209,9.844,-0.754,0.261,-36.382,-4.076,-4.198
19259,9.731,-0.793,0.132,-32.198,-3.221,-2.176
19309,9.906,-0.754,-0.041,-26.863,-1.931,-0.13
19359,9.805,-0.783,0.005,-20.992,-0.557,1.542
19409,9.894,-0.793,-0.036,-15.176,0.794,3.374
19460,9.915,-0.831,0.046,-9.397,2.099,4.924
19509,10.045,-0.843,0.041,-4.26,3.557,6.374
19559,10.011,-0.917,0.122,0.58,4.351,7.672
19609,10.083,-1.037,0.189,4.382,5.176,8.84
19659,10.083,-1.176,0.153,7.305,5.84,9.58
19709,10.155,-1.241,0.319,9.351,6.221,10.008
19760,10.133,-1.442,0.436,10.023,6.672,9.672
19809,10.205,-1.609,0.493,9.496,7.0,8.397
19859,10.148,-1.686,0.479,8.145,7.031,6.679
19909,10.061,-1.782,0.594,5.611,7.382,4.366
19959,10.184,-1.811,0.671,1.954,7.13,2.092
20009,10.028,-1.787,0.81,-2.504,6.321,-0.191
20060,9.987,-1.789,0.862,-7.527,5.443,-2.229
20109,9.982,-1.751,0.85,-12.702,3.885,-3.702
20159,9.923,-1.691,0.874,-18.244,2.351,-5.267
20209,9.954,-1.636,0.91,-23.275,0.649,-6.618
20259,9.846,-1.609,0.728,-27.74,-0.443,-7.557
20310,9.841,-1.504,0.618,-31.29,-1.107,-8.198
20360,9.803,-1.389,0.601,-33.947,-1.481,-8.725
20409,9.872,-1.286,0.508,-35.863,-1.344,-8.84
20459,9.791,-1.159,0.484,-36.664,-1.015,-8.29
20509,9.743,-1.154,0.491,-36.565,-0.824,-7.305
20559,9.824,-0.977,0.386,-35.985,-1.0,-6.183
20610,9.918,-0.977,0.414,-34.504,-1.145,-4.947
20660,9.966,-1.004,0.359,-32.565,-1.496,-3.42
20710,10.057,-0.932,0.237,-29.733,-1.534,-1.817
20760,10.085,-0.879,0.153,-26.603,-1.145,-0.443
20810,10.097,-0.915,0.077,-23.084,-0.275,0.618
20860,10.176,-0.98,0.005,-19.13,0.985,1.802
20911,10.148,-1.011,0.024,-15.107,2.794,2.58
20960,10.243,-1.049,0.12,-11.42,3.992,3.198
21010,10.239,-1.054,0.184,-7.679,4.954,3.282
21060,10.241,-1.111,0.232,-4.931,5.595,3.458
21110,10.205,-1.13,0.263,-2.687,5.924,3.588
21160,10.198,-1.164,0.299,-0.863,6.122,4.069
21211,10.054,-1.193,0.445,0.275,6.71,4.557
21260,10.097,-1.207,0.414,0.298,7.053,5.061
21310,9.954,-1.262,0.517,-0.466,7.275,5.099
21360,9.97,-1.308,0.551,-2.015,7.137,5.313
21410,9.92,-1.413,0.618,-4.603,6.779,5.191
21460,9.858,-1.403,0.771,-8.069,5.809,5.229
21511,9.815,-1.487,0.728,-12.305,4.473,4.802
21560,9.776,-1.597,0.788,-16.809,3.008,4.122
21610,9.769,-1.609,0.829,-21.656,1.794,3.221
21660,9.776,-1.691,0.786,-26.412,0.313,1.901
21710,9.791,-1.756,0.707,-31.16,-0.573,0.641
21761,9.846,-1.787,0.635,-34.786,-1.237,-1.137
21811,9.824,-1.732,0.505,-37.626,-1.74,-2.924
21860,9.944,-1.758,0.443,-39.588,-1.718,-4.588
21910,9.901,-1.724,0.283,-40.55,-1.481,-5.985
21960,10.028,-1.538,0.302,-40.252,-0.885,-7.008
22010,10.054,-1.504,0.211,-38.786,-0.191,-7.931
22061,10.097,-1.415,0.141,-36.71,0.802,-8.221
22111,10.152,-1.284,0.127,-33.511,1.969,-8.565
22161,10.181,-1.186,0.096,-30.214,3.0,-8.702
22211,10.138,-1.116,0.031,-26.053,4.214,-8.29
22261,10.141,-0.968,0.055,-22.092,5.733,-7.321
22311,10.188,-0.891,0.16,-18.076,6.885,-5.656
22362,10.114,-0.831,0.182,-14.702,7.908,-4.282
22411,10.102,-0.757,0.275,-11.595,8.725,-2.305
22461,10.107,-0.776,0.369,-9.458,9.13,-0.466
22511,10.011,-0.877,0.52,-8.107,9.015,1.267
22561,10.018,-0.829,0.596,-7.779,8.511,2.702
22611,9.966,-0.798,0.675,-8.481,7.771,4.092
22662,9.935,-0.929,0.73,-10.076,6.634,5.565
22711,9.865,-0.958,0.754,-12.29,5.252,6.702
22761,9.949,-1.044,0.901,-15.107,3.748,8.061
22811,9.877,-1.099,0.745,-18.603,2.496,9.137
22861,9.856,-1.298,0.747,-21.969,1.298,9.695
22912,9.884,-1.36,0.764,-25.763,0.145,9.84
22962,9.894,-1.494,0.625,-29.145,-0.725,9.16
23011,9.918,-1.72,0.536,-32.229,-1.496,7.924
23061,9.92,-1.794,0.457,-35.107,-2.229,6.069
23111,10.002,-1.849,0.457,-37.008,-2.282,3.702
23161,10.006,-1.861,0.326,-38.053,-2.046,1.176
23212,10.093,-1.789,0.208,-38.275,-1.473,-1.099
23262,10.028,-1.801,0.177,-37.557,-0.29,-3.45
23311,10.035,-1.669,0.079,-36.137,0.863,-4.779
23361,10.138,-1.602,0.129,-33.992,2.038,-5.649
23411,10.064,-1.516,0.081,-31.527,3.214,-6.122
23461,9.999,-1.437,0.098,-28.511,4.473,-6.313
23512,9.978,-1.377,0.113,-25.565,5.397,-6.29
23561,9.954,-1.396,0.244,-22.481,5.878,-6.366
